CC,Source,Target
HU,174,1955
HU,1955,2012
HU,1955,2547
HU,1955,3314
HU,1955,3549
HU,1955,5580
HU,1955,6711
HU,1955,6830
HU,1955,6939
HU,1955,8512
HU,13092,1955
HU,1955,25171
HU,1955,30904
HU,1955,31581
HU,1955,3356
HU,1955,20965
HU,31581,3219
HU,3244,6939
HU,21229,3244
HU,251,5483
HU,5483,553
HU,1267,5483
HU,1299,5483
HU,1764,5483
HU,3252,5483
HU,3320,5483
HU,5483,5513
HU,5483,6700
HU,5483,6830
HU,5483,6939
HU,5483,8294
HU,5483,8317
HU,5483,8359
HU,5483,8426
HU,5483,8468
HU,5483,8492
HU,5483,8585
HU,5483,8596
HU,5483,8732
HU,5483,9002
HU,5483,9125
HU,5483,9127
HU,5483,9189
HU,12779,5483
HU,12859,5483
HU,12874,5483
HU,13004,5483
HU,13237,5483
HU,15545,5483
HU,15555,5483
HU,15856,5483
HU,15953,5483
HU,16015,5483
HU,16154,5483
HU,16280,5483
HU,19197,5483
HU,20485,5483
HU,20530,5483
HU,20640,5483
HU,20722,5483
HU,21186,5483
HU,24989,5483
HU,25091,5483
HU,25220,5483
HU,25318,5483
HU,28917,5483
HU,28925,5483
HU,29076,5483
HU,29140,5483
HU,29183,5483
HU,29208,5483
HU,29278,5483
HU,30844,5483
HU,30917,5483
HU,31019,5483
HU,31025,5483
HU,31102,5483
HU,31133,5483
HU,31207,5483
HU,31252,5483
HU,31282,5483
HU,31500,5483
HU,33946,5483
HU,33954,5483
HU,33977,5483
HU,34059,5483
HU,34288,5483
HU,34304,5483
HU,34563,5483
HU,35371,5483
HU,39311,5483
HU,39396,5483
HU,39474,5483
HU,39531,5483
HU,39543,5483
HU,39669,5483
HU,39792,5483
HU,39861,5483
HU,39912,5483
HU,40997,5483
HU,41313,5483
HU,41694,5483
HU,41823,5483
HU,41852,5483
HU,41897,5483
HU,41903,5483
HU,42285,5483
HU,42473,5483
HU,42708,5483
HU,42854,5483
HU,43187,5483
HU,43443,5483
HU,43529,5483
HU,43711,5483
HU,44277,5483
HU,44419,5483
HU,44682,5483
HU,47148,5483
HU,48141,5483
HU,48166,5483
HU,48250,5483
HU,48571,5483
HU,48828,5483
HU,48829,5483
HU,49090,5483
HU,49266,5483
HU,49298,5483
HU,49674,5483
HU,49774,5483
HU,49909,5483
