CC,Source,Target
DK,3272,35033
DK,3292,42
DK,174,3292
DK,224,3292
DK,251,3292
DK,286,3292
DK,293,3292
DK,3292,553
DK,3292,577
DK,3292,668
DK,3292,680
DK,3292,702
DK,3292,714
DK,3292,786
DK,3292,812
DK,1103,3292
DK,1140,3292
DK,1239,3292
DK,1257,3292
DK,1273,3292
DK,1280,3292
DK,1290,3292
DK,1299,3292
DK,1653,3292
DK,1668,3292
DK,1741,3292
DK,1759,3292
DK,1880,3292
DK,2110,3292
DK,2119,3292
DK,2152,3292
DK,2497,3292
DK,2516,3292
DK,2603,3292
DK,2611,3292
DK,2686,3292
DK,2818,3292
DK,2856,3292
DK,2857,3292
DK,2874,3292
DK,2906,3292
DK,2914,3292
DK,3209,3292
DK,3249,3292
DK,3257,3292
DK,3265,3292
DK,1342,3292
DK,1421,3292
DK,2109,3292
DK,3166,3292
DK,3222,3292
DK,3274,3292
DK,3292,3301
DK,3292,3303
DK,3292,3308
DK,3292,3320
DK,3292,3321
DK,3292,3327
DK,3292,3333
DK,3292,3491
DK,3292,3549
DK,3292,3561
DK,3292,3573
DK,3292,3856
DK,3292,3910
DK,3292,3943
DK,3292,4004
DK,3292,4134
DK,3292,4181
DK,3292,4323
DK,3292,4565
DK,3292,4589
DK,3292,4637
DK,3292,4648
DK,3292,4651
DK,3292,4657
DK,3292,4739
DK,3292,4766
DK,3292,4788
DK,3292,5089
DK,3292,5390
DK,3292,5400
DK,3292,5410
DK,3292,5413
DK,3292,5420
DK,3292,5430
DK,3292,5459
DK,3292,5466
DK,3292,5503
DK,3292,5539
DK,3292,5552
DK,3292,5580
DK,3292,5583
DK,3292,5588
DK,3292,5605
DK,3292,5624
DK,3292,5769
DK,3292,6079
DK,3292,6128
DK,3292,6181
DK,3292,6327
DK,3292,6407
DK,3292,6453
DK,3292,6461
DK,3292,6661
DK,3292,6667
DK,3292,6724
DK,3292,6730
DK,3292,6735
DK,3292,6762
DK,3292,6774
DK,3292,6805
DK,3292,6820
DK,3292,6830
DK,3292,6834
DK,3292,6839
DK,3292,6852
DK,3292,6900
DK,3292,6908
DK,3292,6939
DK,3292,7029
DK,3292,7342
DK,3292,7385
DK,3292,7473
DK,3292,7575
DK,3292,7843
DK,3292,7922
DK,3292,8001
DK,3292,8075
DK,3292,8218
DK,3292,8220
DK,3292,8319
DK,3292,8359
DK,3292,8365
DK,3292,8403
DK,3292,8419
DK,3292,8422
DK,3292,8426
DK,3292,8447
DK,3292,8469
DK,3292,8473
DK,3292,8478
DK,3292,8553
DK,3292,8560
DK,3292,8657
DK,3292,8674
DK,3292,8708
DK,3292,8741
DK,3292,8763
DK,3292,8781
DK,3292,8818
DK,3292,8851
DK,3292,8881
DK,3292,8918
DK,3292,8928
DK,3292,8954
DK,3292,8989
DK,3292,9002
DK,3292,9009
DK,3292,9143
DK,3292,9145
DK,3292,9158
DK,3292,9171
DK,3292,9189
DK,3292,9193
DK,3292,9211
DK,3292,9304
DK,3292,9318
DK,3292,9498
DK,3292,9505
DK,10297,3292
DK,10310,3292
DK,11164,3292
DK,11643,3292
DK,11798,3292
DK,12306,3292
DK,12322,3292
DK,12389,3292
DK,12390,3292
DK,12399,3292
DK,12414,3292
DK,12480,3292
DK,12483,3292
DK,12496,3292
DK,12552,3292
DK,12578,3292
DK,12597,3292
DK,12611,3292
DK,12630,3292
DK,12654,3292
DK,12713,3292
DK,12731,3292
DK,12782,3292
DK,12834,3292
DK,12859,3292
DK,12871,3292
DK,12897,3292
DK,12935,3292
DK,12956,3292
DK,12989,3292
DK,13030,3292
DK,13037,3292
DK,13101,3292
DK,13120,3292
DK,13127,3292
DK,13189,3292
DK,13237,3292
DK,13285,3292
DK,13335,3292
DK,13414,3292
DK,13489,3292
DK,13768,3292
DK,14361,3292
DK,14492,3292
DK,14907,3292
DK,15133,3292
DK,15169,3292
DK,15389,3292
DK,15412,3292
DK,15426,3292
DK,15435,3292
DK,15516,3292
DK,15527,3292
DK,15594,3292
DK,15600,3292
DK,15659,3292
