CC,Source,Target
LU,3267,48526
LU,3333,48526
LU,4739,48526
LU,48526,6774
LU,48526,6939
LU,48526,8283
LU,48526,8359
LU,48526,8426
LU,48526,8447
LU,48526,8468
LU,48526,8492
LU,48526,8596
LU,48526,9002
LU,48526,9189
LU,48526,9304
LU,10026,48526
LU,12350,48526
LU,12637,48526
LU,12779,48526
LU,12859,48526
LU,12989,48526
LU,13237,48526
LU,15435,48526
LU,20080,48526
LU,20562,48526
LU,20640,48526
LU,20932,48526
LU,24989,48526
LU,25091,48526
LU,25160,48526
LU,25220,48526
LU,28917,48526
LU,29076,48526
LU,29140,48526
LU,29208,48526
LU,29608,48526
LU,29686,48526
LU,30132,48526
LU,30844,48526
LU,31019,48526
LU,31025,48526
LU,31133,48526
LU,31500,48526
LU,34288,48526
LU,36351,48526
LU,37100,48526
LU,39792,48526
LU,39912,48526
LU,48166,48526
LU,48526,50300
LU,48526,50304
LU,48526,50763
LU,48526,51185
LU,200130,48526
LU,202018,48526
LU,3356,48744
LU,3549,48744
LU,30781,48744
LU,286,48968
LU,3549,48968
LU,1136,50862
LU,2686,50862
LU,51405,6939
LU,51405,9304
LU,20485,51405
LU,29608,51405
LU,31019,51405
LU,34288,51405
LU,51405,6647
LU,51405,60391
LU,31529,51966
LU,31198,52036
LU,50285,52036
LU,174,56665
LU,553,56665
LU,1103,56665
LU,1267,56665
LU,1299,56665
LU,1764,56665
LU,3252,56665
LU,3267,56665
LU,3333,56665
LU,3356,56665
LU,56665,6774
LU,56665,6939
LU,56665,8283
LU,56665,8359
LU,56665,8447
LU,56665,8468
LU,56665,8492
LU,56665,8596
LU,56665,9002
LU,56665,9189
LU,56665,9304
LU,12637,56665
LU,12779,56665
LU,12859,56665
LU,12989,56665
LU,13237,56665
LU,14537,56665
LU,20562,56665
LU,20640,56665
LU,20932,56665
LU,24989,56665
LU,25091,56665
LU,25160,56665
LU,25220,56665
LU,28917,56665
LU,29140,56665
LU,29208,56665
LU,29608,56665
LU,30132,56665
LU,30844,56665
LU,31019,56665
LU,31133,56665
LU,31500,56665
LU,34288,56665
LU,37100,56665
LU,39792,56665
LU,39912,56665
LU,42708,56665
LU,48166,56665
LU,50300,56665
LU,50304,56665
LU,50763,56665
LU,51185,56665
LU,51497,56665
LU,56665,57935
LU,200130,56665
LU,202018,56665
LU,197264,60288
LU,174,60497
LU,553,60497
LU,60497,6939
LU,60497,8422
LU,13237,60497
LU,43531,60497
LU,200129,60497
LU,201554,60497
LU,174,197264
LU,197264,553
LU,1267,197264
LU,1764,197264
LU,197264,3252
LU,197264,3356
LU,197264,3549
LU,197264,6939
LU,197264,8218
LU,197264,8426
LU,197264,8468
LU,197264,8492
LU,197264,8596
LU,197264,9002
LU,197264,9189
LU,197264,9304
LU,12779,197264
LU,12859,197264
LU,13237,197264
LU,14537,197264
LU,197264,20640
LU,197264,24989
LU,197264,25091
LU,197264,25220
LU,197264,28917
LU,197264,29076
LU,197264,29140
LU,197264,29208
LU,197264,29608
LU,197264,30844
LU,197264,31019
LU,197264,31025
LU,197264,31133
LU,197264,31500
LU,197264,34288
LU,197264,39792
LU,197264,39912
LU,197264,41095
LU,197264,42708
LU,197264,48166
LU,197264,42473
LU,197264,197415
LU,197264,198290
LU,197264,198664
LU,197264,200146
LU,174,197415
LU,174,197692
LU,1103,197692
LU,1764,197692
LU,197692,3252
LU,197692,3267
LU,197692,3333
LU,197692,8283
LU,197692,8359
LU,197692,8468
LU,197692,8492
LU,197692,9002
LU,197692,9304
LU,12637,197692
LU,12779,197692
LU,12859,197692
LU,12989,197692
LU,13237,197692
LU,197692,20485
LU,197692,20562
LU,197692,20932
LU,197692,25220
LU,197692,28917
LU,197692,29140
LU,197692,29608
LU,197692,30132
LU,197692,30844
LU,197692,31019
LU,197692,31133
LU,197692,34288
LU,197692,37100
LU,197692,39792
LU,197692,42708
LU,197692,43531
LU,197692,44953
LU,197692,50300
LU,197692,50304
LU,197692,50763
LU,197692,51185
LU,197692,200130
LU,197692,202018
LU,174,198015
LU,174,198095
LU,198095,3549
LU,174,198097
LU,198097,3356
LU,198097,3549
LU,198191,6939
LU,198191,9304
LU,198191,20485
LU,198191,29608
LU,198191,31019
LU,198191,34288
LU,174,198290
LU,198290,6939
LU,198290,9304
LU,198290,20485
LU,198290,29608
LU,198290,31019
LU,198290,34288
LU,174,200129
LU,200129,43531
LU,174,201710
LU,201740,9063
LU,15169,2602
LU,29467,5577
LU,12684,5577
LU,50144,5577
LU,15169,6661
LU,13414,6661
LU,22822,6661
LU,13414,8632
LU,12684,37406
LU,12684,15169
LU,12684,57734
LU,24611,51405
LU,10310,29467
LU,13414,29467
LU,2635,29467
LU,48526,56665
LU,51405,57734
LU,15169,56665
LU,197264,46786
LU,13414,197264
LU,197264,20940
LU,10310,197264
LU,197264,2635
LU,197264,8075
LU,15169,197264
LU,20640,2602
LU,3356,6661
LU,6661,6774
LU,6661,8632
LU,8632,9008
LU,34769,8632
LU,6774,8632
LU,3257,9008
LU,48526,9008
LU,34769,9008
LU,34769,48526
LU,34769,5511
LU,3257,34769
