CC,Source,Target
CY,21011,29442
CY,29442,43139
CY,29442,48438
CY,12963,29442
CY,29442,43022
CY,24962,29442
CY,24703,29442
CY,25521,29442
CY,15738,29442
CY,29442,42331
CY,21219,29442
CY,29442,6876
CY,29442,29632
CY,12872,29442
CY,28907,29442
CY,29442,41096
CY,29442,34056
CY,29442,48278
CY,15895,29442
CY,13032,29442
CY,29442,8359
CY,29442,41588
CY,13307,29442
CY,29442,30779
