CC,Source,Target
LT,2603,2847
LT,2847,5479
LT,2847,44358
LT,2847,48053
LT,2847,51172
LT,20965,2847
LT,1299,5377
LT,3356,5377
LT,3549,5377
LT,5377,9207
LT,37371,5377
LT,13194,5479
LT,5522,8764
LT,174,6769
LT,15911,6769
LT,44198,6769
LT,50610,6769
LT,196852,6769
LT,198651,6769
LT,8314,8764
LT,553,8764
LT,1103,8764
LT,1267,8764
LT,1299,8764
LT,1764,8764
LT,3216,8764
LT,3252,8764
LT,3257,8764
LT,3267,8764
LT,3333,8764
LT,6777,8764
LT,6939,8764
LT,8218,8764
LT,8283,8764
LT,8359,8764
LT,8426,8764
LT,8447,8764
LT,8468,8764
LT,8492,8764
LT,8596,8764
LT,8764,9002
LT,8764,9189
LT,8764,9304
LT,10026,8764
LT,12350,8764
LT,12637,8764
LT,12779,8764
LT,12859,8764
LT,12989,8764
LT,13237,8764
LT,15435,8764
LT,15440,8764
LT,15908,8764
LT,15995,8764
LT,19151,8764
LT,20080,8764
LT,20562,8764
LT,20640,8764
LT,20764,8764
LT,20932,8764
LT,21031,8764
LT,21412,8764
LT,24852,8764
LT,24984,8764
LT,24989,8764
LT,25091,8764
LT,25160,8764
LT,25190,8764
LT,25220,8764
LT,28917,8764
LT,29076,8764
LT,29140,8764
LT,29208,8764
LT,30132,8764
LT,30721,8764
LT,30775,8764
LT,30844,8764
LT,30944,8764
LT,31019,8764
LT,31025,8764
LT,31114,8764
LT,31133,8764
LT,31500,8764
LT,33891,8764
LT,34037,8764
LT,34120,8764
LT,34288,8764
LT,34326,8764
LT,34842,8764
LT,34961,8764
LT,35407,8764
LT,36351,8764
LT,37100,8764
LT,39007,8764
LT,39792,8764
LT,39912,8764
LT,41095,8764
LT,41228,8764
LT,41506,8764
LT,41692,8764
LT,42549,8764
LT,42675,8764
LT,42708,8764
LT,42887,8764
LT,43811,8764
LT,44198,8764
LT,44953,8764
LT,47205,8764
LT,47247,8764
LT,47512,8764
LT,48166,8764
LT,49602,8764
LT,50065,8764
LT,50300,8764
LT,50304,8764
LT,50763,8764
LT,51172,8764
LT,51185,8764
LT,51719,8764
LT,51802,8764
LT,57289,8764
LT,59821,8764
LT,60121,8764
LT,62203,8764
LT,197225,8764
LT,198345,8764
LT,198622,8764
LT,198651,8764
LT,199527,8764
LT,200130,8764
LT,201959,8764
LT,202018,8764
LT,202085,8764
LT,12578,8764
LT,13030,8764
LT,16265,8764
LT,20485,8764
LT,50384,8764
LT,8892,9002
LT,43700,8892
LT,12539,12578
LT,12578,12587
LT,13194,553
LT,1267,13194
LT,13194,1764
LT,13194,2603
LT,13194,3252
LT,13194,3320
LT,13194,3356
LT,13194,3549
LT,13194,6667
LT,13194,6939
LT,13194,8359
LT,13194,8426
LT,13194,8468
LT,13194,8492
LT,13194,8596
LT,13194,8732
LT,13194,9002
LT,13194,9189
LT,12779,13194
LT,12859,13194
LT,13194,13237
LT,13194,15419
LT,13194,16125
LT,13194,20640
LT,13194,20764
LT,13194,24825
LT,13194,24852
LT,13194,24984
LT,13194,24989
LT,13194,25091
LT,13194,25220
LT,13194,28699
LT,13194,28843
LT,13194,28917
LT,13194,29076
LT,13194,29140
LT,13194,29208
LT,13194,29625
LT,13194,30844
LT,13194,31019
LT,13194,31025
LT,13194,31114
LT,13194,31133
LT,13194,31500
LT,13194,33891
LT,13194,33922
LT,13194,34037
LT,13194,34288
LT,13194,34354
LT,13194,34842
LT,13194,36351
LT,13194,39354
LT,13194,39792
LT,13194,39912
LT,13194,42708
LT,13194,42774
LT,13194,42887
LT,13194,43811
LT,13194,44613
LT,13194,47512
LT,13194,48166
LT,13194,49602
LT,13194,50256
LT,13194,51719
LT,13194,60121
LT,13194,61272
LT,13194,198622
LT,13194,199527
LT,13194,201959
LT,13194,202085
LT,13194,16265
LT,13194,50384
LT,15419,174
