CC,Source,Target
KH,2914,45348
KH,3491,45348
KH,45348,4739
KH,45348,4826
KH,45348,6939
KH,45348,7660
KH,45348,9002
KH,45348,9304
KH,45348,9505
KH,18403,45348
KH,20485,45348
KH,24088,45348
KH,45348,55636
KH,45429,45896
KH,45429,55329
KH,45498,55329
KH,45656,55329
KH,1299,55329
KH,3491,55329
KH,4739,55329
KH,4766,55329
KH,4826,55329
KH,55329,6939
KH,55329,7660
KH,55329,9002
KH,55329,9304
KH,55329,9498
KH,55329,9505
KH,18403,55329
KH,36351,55329
KH,133070,55329
KH,45796,55636
KH,55635,55636
KH,131207,55636
KH,4809,58424
KH,24218,58424
KH,38566,58465
KH,3491,59318
KH,4739,59318
KH,4826,59318
KH,4844,59318
KH,59318,6939
KH,59318,7660
KH,59318,9002
KH,59318,9304
KH,20485,59318
KH,36351,59318
KH,38726,59318
KH,131207,59318
KH,132132,59318
KH,59351,9441
KH,132730,59372
KH,131178,18403
KH,131178,132730
KH,131207,3491
KH,131207,4739
KH,131207,4826
KH,131207,6453
KH,131207,6939
KH,131207,7660
KH,131207,9002
KH,131207,9304
KH,131207,9505
KH,131207,20485
KH,131207,132730
KH,131331,45896
KH,131454,7690
KH,132080,9931
KH,132080,24218
KH,132080,45896
KH,132080,132098
KH,132730,25795
KH,132730,58436
KH,132730,62588
KH,133070,4809
KH,133416,55720
