CC,Source,Target
SK,12337,29208
SK,12348,29208
SK,12350,29208
SK,12355,29208
SK,12360,29208
SK,12389,29208
SK,12390,29208
SK,12399,29208
SK,12414,29208
SK,12470,29208
SK,12480,29208
SK,12496,29208
SK,12510,29208
SK,12552,29208
SK,12576,29208
SK,12578,29208
SK,12611,29208
SK,12615,29208
SK,12637,29208
SK,12638,29208
SK,12676,29208
SK,12678,29208
SK,12693,29208
SK,12695,29208
SK,12703,29208
SK,12713,29208
SK,12714,29208
SK,12715,29208
SK,12731,29208
SK,12759,29208
SK,12767,29208
SK,12779,29208
SK,12808,29208
SK,12843,29208
SK,12849,29208
SK,12850,29208
SK,12859,29208
SK,12871,29208
SK,12874,29208
SK,12883,29208
SK,12897,29208
SK,12902,29208
SK,12931,29208
SK,12941,29208
SK,12989,29208
SK,12993,29208
SK,13005,29208
SK,13030,29208
SK,13036,29208
SK,13037,29208
SK,13054,29208
SK,13101,29208
SK,13122,29208
SK,13124,29208
SK,13132,29208
SK,13157,29208
SK,13184,29208
SK,13193,29208
SK,13194,29208
SK,13213,29208
SK,13237,29208
SK,13238,29208
SK,13249,29208
SK,13285,29208
SK,13335,29208
SK,13414,29208
SK,13445,29208
SK,13720,29208
SK,13768,29208
SK,13806,29208
SK,13907,29208
SK,14413,29208
SK,14492,29208
SK,14537,29208
SK,14610,29208
SK,15133,29208
SK,15366,29208
SK,15377,29208
SK,15395,29208
SK,15399,29208
SK,15426,29208
SK,15435,29208
SK,15533,29208
SK,15542,29208
SK,15547,29208
SK,15557,29208
SK,15589,29208
SK,15594,29208
SK,15598,29208
SK,15600,29208
SK,15672,29208
SK,15692,29208
SK,15695,29208
SK,15703,29208
SK,15720,29208
SK,15743,29208
SK,15763,29208
SK,15766,29208
SK,15772,29208
SK,15773,29208
SK,15802,29208
SK,15830,29208
SK,15839,29208
SK,15879,29208
SK,15895,29208
SK,15933,29208
SK,15958,29208
SK,15960,29208
SK,16080,29208
SK,16082,29208
SK,16097,29208
SK,16150,29208
SK,16164,29208
SK,16174,29208
SK,16178,29208
SK,16243,29208
SK,16265,29208
SK,16276,29208
SK,16353,29208
SK,16509,29208
SK,16637,29208
SK,16839,29208
SK,17088,29208
SK,17451,29208
SK,17557,29208
SK,18210,29208
SK,18705,29208
SK,19151,29208
SK,19551,29208
SK,20080,29208
SK,20459,29208
SK,20485,29208
SK,20495,29208
SK,20504,29208
SK,20562,29208
SK,20577,29208
SK,20621,29208
SK,20633,29208
SK,20634,29208
SK,20640,29208
SK,20647,29208
SK,20676,29208
SK,20681,29208
SK,20686,29208
SK,20712,29208
SK,20738,29208
SK,20764,29208
SK,20771,29208
SK,20773,29208
SK,20799,29208
SK,20804,29208
SK,20810,29208
SK,20811,29208
SK,20847,29208
SK,20849,29208
SK,20853,29208
SK,20857,29208
SK,20860,29208
SK,20886,29208
SK,20915,29208
SK,20932,29208
SK,20940,29208
SK,20953,29208
SK,20969,29208
SK,21011,29208
SK,21021,29208
SK,21099,29208
SK,21155,29208
SK,21219,29208
SK,21221,29208
SK,21263,29208
SK,21267,29208
