CC,Source,Target
SO,37326,37662
SO,37371,5377
SO,37371,8513
SO,22351,37371
SO,37371,37662
SO,30990,37425
SO,30990,37473
SO,30990,37563
SO,327702,37662
SO,327742,37662
SO,327747,37662
SO,327768,37662
SO,327828,37662
