CC,Source,Target
LV,12993,13030
LV,12993,13237
LV,12993,14537
LV,12993,15435
LV,12993,19151
LV,12993,20080
LV,12993,20562
LV,12993,20632
LV,12993,20640
LV,12993,20932
LV,12993,24989
LV,12993,25091
LV,12993,25160
LV,12993,25220
LV,12993,29140
LV,12993,29208
LV,12993,29611
LV,12993,29636
LV,12993,30132
LV,12993,30844
LV,12993,31019
LV,12993,31025
LV,12993,31500
LV,12993,34288
LV,12993,36351
LV,12993,37100
LV,12993,39202
LV,12993,39821
LV,12993,39912
LV,12993,41695
LV,12993,41811
LV,12993,42480
LV,12993,42708
LV,12993,47204
LV,12993,48166
LV,12993,49036
LV,12993,50300
LV,12993,50304
LV,12993,50409
LV,12993,50763
LV,12993,51185
LV,12993,56730
LV,12993,197271
LV,12993,198159
LV,12993,199361
LV,12993,199599
LV,12993,200130
LV,12993,201336
LV,12993,202018
LV,12993,202109
LV,13244,28886
LV,15392,28886
LV,15684,41898
LV,16062,43513
LV,16062,24589
LV,16062,31519
LV,20662,24589
LV,20910,43108
LV,20910,48680
LV,20910,50731
LV,20910,57956
LV,20910,60324
LV,197117,20910
LV,199558,20910
LV,20910,35254
LV,21016,47814
LV,174,21061
LV,21156,2895
LV,21156,3252
LV,21156,3267
LV,21156,6679
LV,21156,6939
LV,21156,8331
LV,21156,8492
LV,20632,21156
LV,20764,21156
LV,21156,25091
LV,21156,28917
LV,21156,31500
LV,21156,31519
LV,21156,39821
LV,21156,43108
LV,21156,47485
LV,21156,47814
LV,21156,48166
LV,21156,50304
LV,21156,61100
LV,21156,35254
LV,24589,24601
LV,24589,24651
LV,24589,35439
LV,24589,39626
LV,24589,41390
LV,24589,42330
LV,24589,42480
LV,24589,43075
LV,24589,43513
LV,24589,43877
LV,24589,44575
LV,24589,48870
LV,24589,50485
LV,24589,51249
LV,24589,57841
LV,24589,62453
LV,198343,24589
LV,24589,31214
LV,24589,35254
LV,24601,44575
LV,24651,34994
LV,24651,42480
LV,24651,51347
LV,24651,57644
LV,24651,42979
LV,24870,28886
LV,24981,42979
LV,24981,47814
LV,13194,28699
LV,28699,35302
LV,28711,35333
LV,28711,41390
LV,13194,28843
LV,28843,51955
LV,174,28886
LV,28886,3327
LV,28886,51268
LV,28886,57946
LV,198116,28886
LV,199962,28886
LV,201611,28886
LV,28886,35254
LV,29466,47814
LV,29600,41918
LV,29600,35302
LV,29600,42480
LV,31519,44624
LV,31519,49667
LV,31519,58269
LV,13194,34354
LV,34354,61376
LV,35254,553
LV,1267,35254
LV,1299,35254
LV,1764,35254
LV,2603,35254
LV,2895,35254
LV,3252,35254
LV,3267,35254
LV,3303,35254
LV,3320,35254
LV,3356,35254
LV,35254,3549
LV,35254,5580
LV,35254,6679
LV,35254,6730
LV,35254,6939
LV,35254,8331
LV,35254,8359
LV,35254,8422
LV,35254,8426
LV,35254,8468
LV,35254,8492
LV,35254,8596
LV,35254,8732
LV,35254,9002
LV,35254,9189
LV,12779,35254
LV,12859,35254
LV,12874,35254
LV,13030,35254
LV,13237,35254
LV,19151,35254
LV,20485,35254
LV,20632,35254
LV,20640,35254
LV,20764,35254
LV,24989,35254
LV,25091,35254
LV,25220,35254
LV,28917,35254
LV,29076,35254
LV,29140,35254
LV,29208,35254
LV,29686,35254
LV,30844,35254
LV,31019,35254
LV,31025,35254
LV,31133,35254
LV,31500,35254
LV,34288,35254
LV,26415,35254
LV,35254,35302
LV,35254,35407
LV,35254,36351
LV,35254,39792
LV,35254,39821
LV,35254,39912
LV,35254,41898
LV,35254,42708
LV,35254,43028
LV,35254,48166
LV,35254,48496
LV,35254,50304
LV,35254,52048
LV,35254,58269
LV,196948,35254
LV,197616,35254
LV,35302,41918
LV,35302,57223
LV,35333,43513
LV,35351,43513
LV,2586,35407
LV,3249,35407
LV,35407,8764
LV,15440,35407
LV,39626,47814
LV,174,39645
LV,39675,47814
LV,41424,42979
LV,198138,41898
LV,1257,42480
LV,3327,42480
LV,42849,47814
LV,174,42936
LV,174,42979
LV,42979,6667
LV,42979,9002
LV,21433,42979
LV,24607,42979
LV,42979,43615
LV,42979,47814
LV,199103,42979
LV,24607,43482
LV,43513,49191
LV,43513,51109
LV,43877,47570
LV,44658,47570
LV,47284,47814
LV,3327,47371
LV,47371,9002
LV,47570,48062
LV,47570,48680
LV,47814,48867
LV,47814,61376
LV,197446,47814
LV,201611,47814
LV,201897,47814
LV,3327,48412
LV,32787,49036
LV,51347,57516
LV,51172,51955
LV,196948,51955
LV,52048,9002
LV,52048,62394
LV,3356,52173
LV,52173,59658
LV,56454,57516
LV,57289,8764
LV,3216,57683
LV,12494,57683
LV,196644,50113
LV,197417,199103
LV,174,197870
LV,15721,197870
LV,12570,198620
LV,199103,251
LV,199103,8492
LV,199103,9002
LV,199103,29076
LV,199103,48166
LV,199103,199594
LV,200171,34326
LV,201547,3356
LV,201547,3549
