CC,Source,Target
LR,174,37094
LR,37094,6774
LR,37094,57731
LR,174,37203
LR,2905,37410
LR,16637,37410
LR,37557,5511
LR,174,37560
LR,16150,37560
LR,37560,50304
LR,37560,42708
