CC,Source,Target
IE,24482,29636
IE,24724,29636
IE,24910,29636
IE,24916,29636
IE,24931,29636
IE,24989,29636
IE,25061,29636
IE,25091,29636
IE,25160,29636
IE,25178,29636
IE,25310,29636
IE,25369,29636
IE,25562,29636
IE,25577,29636
IE,25818,29636
IE,26496,29636
IE,27822,29636
IE,28757,29636
IE,28846,29636
IE,28929,29636
IE,29006,29636
IE,29009,29636
IE,29017,29636
IE,29033,29636
IE,29049,29636
IE,29075,29636
IE,29169,29636
IE,29208,29636
IE,29314,29636
IE,29527,29636
IE,29550,29636
IE,29606,29636
IE,29611,29636
IE,29636,29644
IE,29636,29668
IE,29636,29697
IE,29636,29791
IE,29636,29834
IE,29636,30081
IE,29636,30740
IE,29636,30781
IE,29636,30818
IE,29636,30827
IE,29636,30844
IE,29636,30914
IE,29636,31042
IE,29636,31059
IE,29636,31122
IE,29636,31133
IE,29636,31270
IE,29636,31334
IE,29636,31500
IE,29636,31638
IE,29636,31640
IE,29636,31655
IE,29636,31672
IE,29636,31708
IE,29636,31727
IE,29636,32590
IE,29636,32787
IE,29636,33182
IE,29636,33763
IE,29636,33854
IE,29636,33891
IE,29636,34066
IE,29636,34119
IE,29636,34177
IE,29636,34224
IE,29636,34245
IE,29636,34270
IE,29636,34288
IE,29636,34407
IE,29636,34442
IE,29636,34555
IE,29636,34655
IE,29636,34675
IE,29636,34695
IE,29636,34746
IE,29636,34752
IE,29636,34790
IE,29636,34934
IE,29636,35028
IE,29636,35180
IE,29636,35228
IE,29636,35399
IE,29636,35456
IE,29636,35575
IE,29636,35662
IE,29636,35799
IE,29636,35834
IE,29636,35914
IE,29636,36236
IE,29636,36351
IE,29636,36408
IE,29636,36916
IE,29636,36944
IE,29636,37009
IE,29636,37054
IE,29636,37100
IE,29636,37105
IE,29636,37179
IE,29636,37282
IE,29636,37468
IE,29636,37662
IE,29636,38082
IE,29636,38182
IE,29636,39122
IE,29636,39138
IE,29636,39179
IE,29636,39202
IE,29636,39356
IE,29636,39522
IE,29636,39605
IE,29636,39792
IE,29636,39905
IE,29636,39915
IE,29636,40596
IE,29636,40992
IE,29636,41095
IE,29636,41230
IE,29636,41393
IE,29636,41552
IE,29636,41690
IE,29636,41695
IE,29636,41811
IE,29636,42004
IE,29636,42344
IE,29636,42353
IE,29636,42369
IE,29636,42455
IE,29636,42579
IE,29636,42689
IE,29636,42708
IE,29636,42831
IE,29636,42973
IE,29636,43256
IE,29636,43323
IE,29636,43350
IE,29636,43531
IE,29636,43532
IE,29636,43996
IE,29636,44160
IE,29636,44444
