CC,Source,Target
CM,1273,15964
CM,15964,3491
CM,15964,5511
CM,15964,6453
CM,15964,6762
CM,15964,8657
CM,15964,16637
CM,15964,36912
CM,15964,36955
CM,15964,37034
CM,15964,37475
CM,15964,37544
CM,15964,327741
CM,15964,327820
CM,25447,36905
CM,36912,5511
CM,29571,36912
CM,36912,37460
CM,12491,36955
CM,37089,37672
CM,29571,37475
CM,36974,37475
CM,37282,37475
CM,327746,37475
CM,37620,5511
CM,37620,9498
CM,12491,37641
CM,36994,37672
