3268,198336
5425,50233
5504,6866
5504,8888
5504,24655
5504,39935
6866,6939
6866,7262
6866,8218
6866,8220
6866,8280
6866,8283
6866,8359
6866,8422
6866,8426
6866,8468
6866,8492
6866,9002
6866,9304
6866,10026
6866,12637
6866,12779
6866,12859
6866,12989
6866,13030
6866,13237
6866,15435
6866,15544
6866,15666
6866,16022
6866,16265
6866,19151
6866,20080
6866,20485
6866,20562
6866,20640
6866,20932
6866,24655
6866,24989
6866,25091
6866,25160
6866,25220
6866,28917
6866,29076
6866,29140
6866,29208
6866,29229
6866,30132
6866,30844
6866,31019
6866,31025
6866,31133
6866,31198
6866,34288
6866,34772
6866,34781
6866,35358
6866,36351
6866,37100
6866,39792
6866,39912
6866,39935
6866,42070
6866,42708
6866,43531
6866,44953
6866,48166
6866,48623
6866,49338
6866,50233
6866,50300
6866,50763
6866,51185
6866,51228
6866,57794
6866,196676
6866,196736
6866,196984
6866,197580
6866,198943
6866,199081
6866,199598
6866,200130
6866,200649
6866,201444
6866,202018
6866,202117
8544,5425
8544,5504
8544,8607
8544,9002
8544,9304
8544,10026
8544,12779
8544,12859
8544,12874
8544,12989
8544,13030
8544,13237
8544,14537
8544,16229
8544,19151
8544,20485
8544,20640
8544,20764
8544,20932
8544,24989
8544,25091
8544,25160
8544,25220
8544,28917
8544,29076
8544,29140
8544,29208
8544,29611
8544,29636
8544,30844
8544,30916
8544,31019
8544,31025
8544,31133
8544,33891
8544,34288
8544,34781
8544,35358
8544,36351
8544,37100
8544,39202
8544,39792
8544,39912
8544,41695
8544,41811
8544,42708
8544,43531
8544,43644
8544,48166
8544,50300
8544,50996
8544,56730
8544,197374
8544,198686
8544,199206
8544,202109
8544,202117
15805,24672
15805,50996
15805,198943
15805,201860
16229,43644
16229,47471
16229,47760
16229,49338
16229,197648
16229,197785
20842,47399
20842,61206
24672,196676
29442,20949
35432,5504
35432,24672
35432,25425
35432,36351
35432,37100
35432,39202
35432,39792
35432,39912
35432,41695
35432,41811
35432,42708
35432,43644
35432,44953
35432,47471
35432,48166
35432,48623
35432,50300
35432,50304
35432,50763
35432,51185
35432,51228
35432,56730
35432,196736
35432,196992
35432,197374
35432,197648
35432,199206
35432,200130
35432,200497
35432,200649
35432,201444
35432,202018
35432,202109
35432,202117
35432,202232
51606,9071
51606,12222
51606,25125
60039,201860
