Source,Target
2571,21142
2852,5588
2852,5610
2852,6881
2852,8251
2852,8518
2852,8913
2852,12570
2852,12767
2852,13036
2852,15425
2852,15614
2852,15685
2852,15935
2852,16019
2852,16246
2852,20723
2852,21430
2852,24806
2852,24971
2852,25192
2852,25234
2852,25248
2852,25424
2852,25512
2852,28851
2852,28972
2852,29086
2852,29134
2852,29583
2852,30764
2852,31246
2852,34080
2852,35214
2852,35236
2852,35361
2852,35592
2852,39235
2852,39790
2852,39791
2852,39817
2852,39896
2852,39904
2852,39906
2852,41046
2852,41088
2852,41711
2852,42000
2852,42306
2852,42477
2852,43037
2852,43070
2852,43413
2852,43541
2852,43614
2852,43708
2852,43709
2852,47232
2852,47727
2852,47868
2852,48091
2852,48298
2852,48417
2852,48926
2852,50698
2852,51727
2852,57279
2852,59970
2852,59984
2852,196762
2852,196965
2852,197197
2852,197277
2852,197307
2852,197451
2852,197698
2852,197815
2852,198282
2852,199298
2852,199490
2852,199604
2852,199711
2852,199803
2852,200155
2852,201648
2852,201730
5578,6881
5578,41591
5578,51134
5578,61192
5588,5578
5588,6881
5588,15380
5588,15614
5588,25093
5588,28972
5588,29134
5588,31349
5588,31461
5588,34293
5588,35096
5588,35361
5588,39904
5588,42000
5588,42477
5588,43203
5588,43614
5588,43757
5588,43895
5588,44104
5588,44424
5588,47114
5588,47727
5588,47868
5588,47949
5588,48405
5588,48417
5588,48451
5588,51134
5588,56456
5588,56891
5588,56973
5588,57287
5588,60086
5588,60218
5588,62083
5588,196873
5588,197083
5588,197307
5588,197376
5588,197451
5588,197694
5588,197815
5588,197920
5588,198103
5588,198143
5588,198161
5588,198494
5588,198500
5588,198725
5588,198953
5588,199220
5588,199711
5588,199806
5588,200646
5588,200828
5588,201813
5588,202073
5588,202084
5610,2571
5610,6881
5610,15380
5610,15935
5610,20884
5610,21205
5610,21241
5610,21430
5610,25238
5610,25512
5610,28892
5610,38952
5610,39791
5610,41824
5610,43037
5610,43757
5610,43866
5610,44712
5610,47232
5610,48405
5610,49580
5610,50975
5610,51154
5610,56891
5610,56973
5610,57564
5610,60266
5610,62083
5610,197083
5610,197353
5610,197376
5610,198002
5610,198103
5610,198161
5610,198657
5610,198813
5610,201457
5610,201730
6881,8251
6881,8518
6881,8913
6881,12570
6881,12767
6881,13036
6881,15425
6881,15614
6881,15935
6881,16019
6881,16246
6881,20723
6881,21430
6881,24806
6881,24971
6881,25192
6881,25234
6881,25248
6881,25424
6881,28851
6881,28972
6881,29086
6881,29134
6881,29583
6881,30764
6881,31246
6881,34080
6881,35214
6881,35236
6881,35361
6881,35592
6881,39235
6881,39790
6881,39791
6881,39817
6881,39896
6881,39904
6881,39906
6881,41046
6881,41088
6881,41711
6881,42000
6881,42306
6881,42477
6881,43037
6881,43070
6881,43413
6881,43541
6881,43614
6881,43708
6881,43709
6881,47232
6881,47727
6881,47868
6881,48298
6881,48417
6881,48926
6881,50698
6881,56456
6881,57279
6881,59970
6881,59984
6881,196762
6881,196965
6881,197197
6881,197307
6881,197698
6881,197815
6881,198282
6881,199298
6881,199490
6881,199803
6881,200155
6881,201730
8251,35236
8251,41670
8251,51400
8251,57707
8251,59984
8251,62011
8251,62099
8251,196762
8251,196843
8251,198813
8251,198977
8251,201608
8251,201727
12570,25192
12570,48364
12570,56566
12570,62178
12570,196815
12570,197798
12570,198814
12767,20708
12767,21142
12767,28892
12767,35096
12767,47749
12767,58239
12767,62102
12767,197694
12767,198027
12767,198143
13036,12767
13036,15935
15614,197698
15685,6881
15685,15614
15685,20723
15685,25192
15685,25234
15685,33943
15685,35236
15685,39761
15685,39790
15685,42189
15685,42908
15685,43413
15685,44065
15685,44430
15685,48417
15685,48451
15685,50971
15685,57472
15685,60592
15685,62159
15685,197197
15685,197246
15685,198031
15685,199180
15935,25238
15935,33877
15935,34911
15935,39453
15935,43542
15935,48474
15935,50163
15935,51744
15935,51968
15935,56360
15935,57007
15935,61437
15935,62011
15935,196735
15935,197451
15935,198284
15935,198953
16019,198605
16246,43203
16246,60086
16246,196849
20884,25321
20884,51154
20884,51382
20884,62102
20884,199059
21142,48298
21430,56442
21430,199350
24641,34049
24641,51134
24641,199019
24641,200844
24971,21045
24971,24641
24971,43203
24971,44770
24971,51134
24971,59925
24971,60592
24971,199806
25036,200828
25192,20701
25248,25192
25248,43070
25248,44500
25248,47834
25248,52130
25248,52154
25248,57904
25248,196762
25248,196822
25248,196845
25248,197046
25248,197277
25248,197565
25248,197875
25248,198991
25248,199600
25424,6740
25424,49580
25512,6881
25512,21241
25512,34040
25512,34093
25512,35046
25512,39392
25512,43507
25512,43708
25512,43709
25512,44424
25512,47131
25512,47767
25512,47868
25512,48417
25512,51524
25512,56450
25512,56717
25512,56827
25512,57823
25512,60275
25512,196845
25512,197019
25512,197550
25512,197698
25512,198027
25512,198420
28972,196861
29134,44672
29134,51278
30764,57188
30764,197846
30764,198346
31246,28972
31246,44770
31246,48574
34315,31461
34315,199101
35236,35613
35236,39761
35236,41453
35236,42189
35236,48574
35236,50825
35236,52058
35236,57077
35236,197029
35236,199405
35361,41267
35592,196873
39392,3160
39392,9080
39392,15425
39392,21430
39392,29583
39392,30764
39392,31246
39392,34080
39392,34093
39392,34911
39392,34955
39392,35214
39392,39896
39392,39906
39392,41046
39392,41088
39392,42306
39392,42477
39392,43043
39392,43070
39392,43708
39392,44002
39392,44065
39392,44430
39392,44489
39392,47114
39392,47232
39392,47493
39392,47727
39392,47868
39392,48268
39392,49025
39392,49931
39392,50698
39392,51744
39392,52092
39392,52176
39392,57007
39392,57158
39392,57279
39392,57287
39392,57376
39392,59871
39392,59970
39392,61169
39392,62011
39392,62099
39392,196684
39392,196735
39392,196843
39392,197013
39392,197059
39392,197197
39392,199101
39392,199298
39392,199490
39392,200155
39392,200957
39392,201548
39392,201987
39761,57472
39791,42000
39791,50975
39791,62176
39817,50348
39817,52058
39904,47767
39904,197895
39904,199604
39906,44546
39906,47131
39906,198564
41824,35214
42000,43541
42000,44489
42000,47949
42000,49025
42000,49985
42000,51278
42000,51427
42000,61169
42000,197019
42000,198171
42000,199657
42000,199803
42000,200918
42306,197046
42477,47913
42477,197444
43070,198564
43203,44070
43203,197846
43541,9053
43541,48661
43541,51210
43541,196943
43542,44104
43542,48091
43542,57288
47232,12570
47232,20723
47232,33883
47232,35046
47232,44002
47232,50163
47232,51463
47232,51902
47232,52084
47232,56566
47232,56624
47232,59970
47232,62405
47232,196782
47232,197296
47232,197393
47232,197566
47232,198403
47232,198668
47232,200059
47232,200678
47232,200848
47232,201475
47232,201476
47232,201477
47232,201533
47232,201548
47232,201559
47232,201625
47232,201654
47232,201732
47232,201813
47232,201926
47232,202131
47949,61370
48268,30738
48268,43355
48417,44424
49025,41711
49025,48960
49025,49101
49025,51400
49025,51800
49025,51801
49025,61425
49025,62176
49101,51731
49931,51420
49985,201934
50245,44546
50398,56344
50398,57287
50398,198346
51154,25036
51154,57560
51744,51400
56360,31559
56360,57288
57707,48926
57707,57069
59479,56344
59984,61981
61169,57287
62178,196849
196735,200114
197046,61169
197451,201263
198171,198167
198171,200806
198605,198621
200155,62159
