Source,Target
21548,40191
21548,46720
21548,54081
21548,54175
21548,54910
21548,393859
21570,22652
21570,30414
21570,40191
21570,63122
21570,393424
21640,25689
21724,22652
21724,40191
21804,30324
21804,393598
21834,22652
21834,40191
21949,11439
21949,14387
21949,14484
21949,14843
21949,17241
21949,20425
21949,22532
21949,22652
21949,32489
21949,32900
21949,40191
21949,53566
21949,63001
21949,63350
21949,393424
21992,3411
21992,26802
21992,32364
22573,841
22573,6058
22573,33594
22652,1824
22652,4469
22652,11807
22652,13360
22652,14866
22652,18499
22652,18892
22652,21987
22652,22113
22652,22748
22652,22964
22652,22995
22652,23136
22652,23184
22652,23197
22652,23299
22652,23471
22652,23498
22652,25819
22652,25914
22652,25946
22652,25948
22652,26198
22652,26288
22652,26357
22652,26531
22652,26838
22652,27299
22652,27324
22652,29820
22652,29861
22652,29909
22652,29974
22652,30176
22652,30180
22652,30236
22652,30336
22652,30528
22652,30539
22652,32100
22652,32241
22652,32277
22652,32563
22652,32580
22652,32613
22652,32678
22652,32710
22652,32735
22652,32881
22652,33130
22652,33139
22652,33164
22652,33256
22652,33361
22652,33541
22652,33554
22652,35843
22652,35893
22652,35998
22652,36052
22652,36225
22652,36273
22652,36354
22652,36445
22652,36493
22652,36518
22652,36731
22652,40028
22652,40108
22652,40191
22652,40224
22652,40383
22652,40424
22652,40478
22652,40563
22652,40788
22652,40864
22652,46095
22652,46156
22652,46195
22652,46525
22652,46609
22652,46720
22652,47027
22652,53424
22652,53441
22652,53486
22652,53494
22652,53525
22652,53732
22652,53756
22652,54002
22652,54044
22652,54110
22652,54164
22652,54198
22652,54233
22652,54614
22652,54875
22652,54929
22652,55022
22652,55195
22652,55222
22652,62560
22652,62782
22652,62840
22652,62875
22652,63003
22652,63134
22652,63396
22652,63419
22652,393304
22652,393424
22652,393636
22652,393735
22652,393845
22748,40191
22799,32233
22964,40191
22995,40191
23136,40191
23184,22749
23184,32233
23184,63019
23252,393632
23498,4475
23498,10264
23498,10329
23498,10808
23498,12010
23498,13733
23498,13862
23498,14270
23498,14358
23498,14444
23498,17023
23498,17159
23498,17331
23498,19086
23498,19915
23498,19925
23498,21775
23498,21834
23498,22532
23498,25833
23498,26567
23498,26686
23498,26802
23498,27324
23498,27579
23498,29731
23498,30370
23498,32453
23498,32791
23498,32900
23498,33130
23498,36205
23498,40191
23498,40337
23498,47102
23498,53338
23498,53509
23498,53525
23498,53539
23498,53791
23498,53999
23498,54397
23498,55267
23498,62761
23498,394051
25636,15158
25636,32315
25636,32762
25636,63019
25668,27232
25914,40191
25946,40191
25948,40191
25983,1645
25983,8104
25983,16569
25983,16583
25983,18638
25983,18805
25983,19566
25983,23163
25983,30400
25983,32521
25983,33096
25983,46877
25983,53661
25983,54359
25999,55130
26110,21671
26110,31914
26198,32789
26198,40191
26198,40727
26198,54233
26198,55271
26206,26300
26230,12021
26230,19608
26230,20010
26230,35964
26230,54633
26288,40191
26300,393607
26501,18968
26523,11998
26523,17120
26531,40191
26546,62993
26677,549
26677,819
26677,5664
26677,6642
26677,11700
26677,11703
26677,12093
26677,14661
26677,15158
26677,16475
26677,17353
26677,18621
26677,19737
26677,19764
26677,22766
26677,23237
26677,25728
26677,25826
26677,26071
26677,26288
26677,26802
26677,29773
26677,29872
26677,30638
26677,30713
26677,31782
26677,31886
26677,31983
26677,32157
26677,32250
26677,32347
26677,32638
