Source,Target
3333,9143
3333,9150
3333,12315
3333,12414
3333,12871
3333,12902
3333,12989
3333,13127
3333,15426
3333,15435
3333,15447
3333,15542
3333,15703
3333,15879
3333,15966
3333,16243
3333,16265
3333,20495
3333,20504
3333,20562
3333,20847
3333,20857
3333,20953
3333,20969
3333,21221
3333,21478
3333,24586
3333,24642
3333,24730
3333,24793
3333,24875
3333,25151
3333,25182
3333,25542
3333,25596
3333,28685
3333,28788
3333,28836
3333,29073
3333,29263
3333,29396
3333,29462
3333,30925
3333,31019
3333,31383
3333,31477
3333,31673
3333,33915
3333,34106
3333,34141
3333,34305
3333,34756
3333,34968
3333,35156
3333,38915
3333,39309
3333,39591
3333,39637
3333,39647
3333,39704
3333,41095
3333,41445
3333,41552
3333,41887
3333,42093
3333,42158
3333,42707
3333,42949
3333,43190
3333,43350
3333,43366
3333,43437
3333,43821
3333,43996
3333,44608
3333,44953
3333,47344
3333,47463
3333,47836
3333,47869
3333,48056
3333,48522
3333,48539
3333,49405
3333,49544
3333,49685
3333,49820
3333,49981
3333,50072
3333,50266
3333,50295
3333,50673
3333,50737
3333,51050
3333,51088
3333,51313
3333,51646
3333,51752
3333,56583
3333,56953
3333,57043
3333,57866
3333,58073
3333,58138
3333,58209
3333,58291
3333,59560
3333,59865
3333,59940
3333,61387
3333,196752
3333,197038
3333,197156
3333,197219
3333,197985
3333,199139
3333,199636
3333,199939
3333,200020
3333,201791
3333,202018
3333,202189
5390,5580
5390,8283
5390,12859
5390,12989
5390,15435
5390,31019
5390,202018
5418,8283
5418,12859
5418,15435
5418,31019
5524,6777
5524,8283
5524,12859
5524,12989
5524,15435
5524,20562
5524,31019
5524,42093
5524,43190
5524,44953
5524,57866
5524,202018
5580,5524
5580,5583
5580,5615
5580,8283
5580,8312
5580,8608
5580,8954
5580,9143
5580,12414
5580,12859
5580,12902
5580,12989
5580,13127
5580,15426
5580,15435
5580,15542
5580,15695
5580,15703
5580,15966
5580,16243
5580,16265
5580,20504
5580,20847
5580,20857
5580,21221
5580,24875
5580,25151
5580,25182
5580,25596
5580,28685
5580,29396
5580,29462
5580,30925
5580,31120
5580,33915
5580,34141
5580,34305
5580,34968
5580,35332
5580,38915
5580,39309
5580,39647
5580,41095
5580,41552
5580,41887
5580,41960
5580,42755
5580,42808
5580,43366
5580,43407
5580,44608
5580,47836
5580,48345
5580,48539
5580,48972
5580,49405
5580,49544
5580,49981
5580,50266
5580,50673
5580,51942
5580,57088
5580,57172
5580,57795
5580,58073
5580,58291
5580,60893
5580,60922
5580,61349
5580,62234
5580,62353
5580,197156
5580,197902
5580,198203
5580,198485
5580,199156
5580,199332
5580,199664
5580,200705
5580,201196
5580,202072
5580,202075
5580,202189
5583,8283
5583,12859
5583,12989
5583,15435
5583,20562
5583,31019
5583,44953
5583,202018
5612,12859
5612,15435
5615,8455
5615,12859
5615,12989
5615,15435
5615,20562
5615,31019
6777,8608
6777,12315
6777,16243
6777,20969
6777,21221
6777,25151
6777,30925
6777,31477
6777,31673
6777,34756
6777,35156
6777,39637
6777,39647
6777,39704
6777,41887
6777,42158
6777,43350
6777,43366
6777,44953
6777,47344
6777,47463
6777,49685
6777,49820
6777,50673
6777,51050
6777,51088
6777,51313
6777,51752
6777,56583
6777,57866
6777,58073
6777,58138
6777,58209
6777,59560
6777,59940
6777,61387
6777,197985
6777,199139
6777,199939
6777,200020
6777,201791
6777,202018
6819,8283
6819,12859
6819,15435
6819,31019
8283,8315
8283,8587
8283,8608
8283,9143
8283,9150
8283,12315
8283,12414
8283,12561
8283,12854
8283,12859
8283,12871
8283,12902
8283,12989
8283,13127
8283,15426
8283,15435
8283,15447
8283,15542
8283,15693
8283,15879
8283,15966
8283,16243
8283,16265
8283,16298
8283,20495
8283,20504
8283,20562
8283,20847
8283,20857
8283,20953
8283,20969
8283,21221
8283,21315
8283,21478
8283,24586
8283,24642
8283,24730
8283,24753
8283,24793
8283,24875
8283,25151
8283,25182
8283,25433
8283,25542
8283,25596
8283,28685
8283,28788
8283,28836
8283,29028
8283,29073
8283,29263
8283,29290
8283,29396
8283,29462
8283,30785
8283,30925
8283,31019
8283,31172
8283,31383
8283,31477
8283,31615
8283,31673
8283,31680
8283,33915
8283,34106
8283,34141
8283,34305
8283,34756
8283,34942
8283,34968
8283,35156
8283,35176
8283,35220
8283,35224
8283,35332
8283,35579
8283,38915
8283,39136
8283,39309
8283,39591
8283,39637
8283,39647
8283,39704
8283,41153
8283,41445
8283,41480
8283,41552
8283,41677
8283,41696
8283,41887
8283,42093
8283,42158
8283,42585
8283,42707
8283,42755
8283,42949
8283,43190
8283,43350
8283,43366
8283,43437
8283,43821
8283,43996
8283,44253
8283,44608
8283,44953
8283,47172
8283,47207
8283,47344
8283,47463
8283,47628
8283,47836
8283,47869
8283,48056
8283,48522
8283,48539
8283,48635
8283,48886
8283,49405
8283,49544
8283,49627
8283,49685
8283,49784
8283,49820
8283,49981
8283,50072
8283,50266
8283,50295
8283,50522
8283,50655
8283,50673
8283,50737
8283,50805
8283,51050
8283,51088
8283,51313
8283,51514
8283,51646
8283,51752
8283,51758
8283,56583
8283,56738
8283,56953
8283,57029
8283,57043
8283,57124
8283,57146
8283,57172
8283,57638
8283,58073
8283,58138
8283,58209
8283,58291
8283,59545
8283,59554
8283,59560
8283,59865
8283,60142
8283,61013
8283,61387
8283,62182
8283,196752
8283,197038
8283,197156
8283,197219
8283,197727
8283,197731
8283,197902
8283,197985
8283,198203
8283,198334
8283,199139
8283,199636
8283,199863
8283,199939
8283,200020
8283,200023
8283,201290
8283,201330
8283,201372
8283,201401
8283,201690
8283,201791
8283,201883
8283,202018
8283,202189
8315,12859
8315,12989
8315,15435
8315,20562
8315,31019
8315,44953
8315,202018
8455,5524
8455,8283
8455,8587
8455,8608
8455,9143
8455,9150
8455,12666
8455,12871
8455,12945
8455,15426
8455,15693
8455,15879
8455,20495
8455,20504
8455,24586
8455,29028
8455,30806
8455,31251
8455,31533
8455,31680
8455,34012
8455,34106
8455,34141
8455,34215
8455,34427
8455,34756
8455,34968
8455,35024
8455,35332
8455,39004
8455,40985
8455,41248
8455,42158
8455,42585
8455,42836
8455,44187
8455,48283
8455,49250
8455,49548
8455,49627
8455,49685
8455,49820
8455,50554
8455,51089
8455,51091
8455,51514
8455,57795
8455,59427
8455,59865
8455,60322
8455,60750
8455,60950
8455,61018
8455,61147
8455,197132
8455,197902
8455,198730
8455,199408
8455,199743
8455,200831
8455,202016
8587,12859
8587,12989
8587,15435
8587,20562
8587,31019
8587,44953
8587,202018
8608,12859
8608,12989
8608,15435
8608,21073
8608,31019
8608,44953
8608,57866
8608,202018
8918,12666
8918,12859
8918,12989
8918,15435
8954,8935
8954,20562
9143,6819
9143,12315
9143,12859
9143,12989
9143,15435
9143,21073
9143,30720
9143,31019
9143,35579
9143,41038
9143,41095
9143,43995
9143,198692
9150,12859
9150,12989
9150,15435
9150,20562
9150,29396
9150,31019
9150,44953
9150,200569
9150,201597
9150,201940
9150,202018
12315,12859
12315,20562
12315,31019
12315,44953
12315,202018
12414,12859
12414,12989
12414,15435
12414,20562
12414,31019
12414,31537
12414,44953
12414,57771
12414,202018
12414,202022
12561,12859
12561,15435
12561,31019
12854,15435
12859,1132
12859,1140
12859,3333
12859,12871
12859,12902
12859,12989
12859,13127
12859,15426
12859,15435
12859,15447
12859,15542
12859,15693
12859,15695
12859,15703
12859,15879
12859,15966
12859,16147
12859,16243
12859,16265
12859,16298
12859,20495
12859,20504
12859,20562
12859,20847
12859,20857
12859,20953
12859,20969
12859,21221
12859,21315
12859,21478
12859,24586
12859,24642
12859,24730
12859,24753
12859,24793
12859,24875
12859,25151
12859,25182
12859,25433
12859,25459
12859,25542
12859,25596
12859,28685
12859,28788
12859,28836
12859,29001
12859,29028
12859,29073
12859,29263
12859,29290
12859,29396
