Source,Target
1221,1851
1221,2764
1221,2823
1221,4608
1221,4653
1221,4764
1221,4825
1221,4826
1221,7474
1221,7486
1221,7550
1221,7575
1221,7583
1221,7598
1221,9313
1221,9342
1221,9408
1221,9426
1221,9435
1221,9443
1221,9463
1221,9518
1221,9544
1221,9547
1221,9564
1221,9667
1221,9746
1221,9797
1221,10023
1221,10084
1221,10105
1221,10143
1221,10221
1221,10235
1221,17434
1221,17654
1221,17732
1221,17756
1221,17802
1221,17889
1221,17899
1221,17906
1221,18055
1221,18117
1221,18191
1221,18192
1221,18248
1221,18291
1221,18292
1221,18361
1221,18385
1221,23686
1221,23708
1221,23744
1221,23763
1221,23769
1221,23921
1221,23998
1221,24007
1221,24015
1221,24017
1221,24033
1221,24061
1221,24120
1221,24125
1221,24313
1221,24316
1221,24463
1221,24469
1221,24488
1221,24570
1221,37978
1221,38020
1221,38049
1221,38062
1221,38172
1221,38179
1221,38232
1221,38285
1221,38333
1221,38447
1221,38470
1221,38544
1221,38561
1221,38583
1221,38622
1221,38809
1221,38831
1221,38859
1221,38880
1221,38884
1221,38905
1221,45160
1221,45162
1221,45226
1221,45240
1221,45251
1221,45510
1221,45589
1221,45601
1221,45610
1221,45671
1221,45737
1221,45852
1221,45867
1221,45868
1221,45875
1221,45913
1221,45917
1221,45953
1221,55304
1221,55326
1221,55366
1221,55449
1221,55456
1221,55478
1221,55542
1221,55555
1221,55567
1221,55707
1221,55772
1221,55795
1221,55834
1221,55861
1221,55876
1221,55881
1221,55923
1221,56058
1221,56065
1221,56270
1221,56284
1221,56305
1221,58446
1221,58473
1221,58511
1221,58559
1221,58576
1221,58637
1221,58710
1221,58734
1221,58940
1221,59206
1221,59267
1221,63913
1221,131204
1221,131268
1221,131446
1221,131581
1221,132029
1221,132129
1221,132245
1221,132263
1221,132321
1221,132789
1221,132835
1221,132863
1221,133062
1221,133095
1221,133175
1221,133178
1221,133216
1221,133409
1221,133414
1221,133417
1221,133538
1221,133616
1221,133851
1221,133853
1221,133859
1221,133935
1221,134133
1221,134143
1221,134178
1221,134229
1221,134231
2764,4653
2764,4805
2764,4826
2764,4851
2764,7471
2764,7474
2764,7475
2764,7496
2764,7545
2764,7551
2764,7575
2764,7578
2764,7699
2764,9224
2764,9266
2764,9268
2764,9280
2764,9328
2764,9418
2764,9421
2764,9435
2764,9472
2764,9519
2764,9648
2764,9667
2764,9672
2764,9716
2764,9717
2764,9738
2764,9749
2764,10080
2764,10097
2764,10143
2764,10152
2764,10234
2764,17473
2764,17477
2764,17498
2764,17535
2764,17559
2764,17766
2764,17907
2764,18000
2764,18117
2764,18250
2764,18255
2764,18291
2764,23667
2764,23669
2764,23681
2764,23721
2764,23727
2764,23760
2764,23857
2764,23871
2764,23913
2764,24033
2764,24093
2764,24098
2764,24110
2764,24118
2764,24126
2764,24130
2764,24317
2764,24443
2764,24446
2764,24457
2764,24463
2764,24479
2764,24513
2764,24516
2764,24517
2764,24557
2764,37933
2764,38048
2764,38084
2764,38195
2764,38216
2764,38220
2764,38333
2764,38561
2764,38611
2764,38622
2764,38714
2764,38749
2764,38790
2764,38803
2764,38826
2764,38831
2764,38835
2764,38859
2764,38883
2764,45211
2764,45269
2764,45434
2764,45762
2764,45780
2764,45827
2764,45926
2764,46014
2764,46069
2764,55443
2764,55478
2764,55521
2764,55527
2764,55581
2764,55752
2764,55766
2764,55811
2764,55871
2764,55884
2764,56051
2764,56062
2764,56079
2764,56131
2764,56135
2764,56163
2764,56199
2764,56206
2764,56228
2764,56263
2764,56294
2764,56318
2764,58373
2764,58505
2764,58507
2764,58509
2764,58510
2764,58511
2764,58580
2764,58591
2764,58723
2764,58729
2764,58734
2764,58940
2764,58950
2764,63850
2764,63920
2764,63922
2764,63931
2764,131175
2764,132085
2764,132245
2764,132330
2764,132361
2764,132473
2764,132529
2764,132603
2764,132611
2764,132627
2764,132834
2764,132848
2764,133031
2764,133046
2764,133080
2764,133120
2764,133121
2764,133143
2764,133328
2764,133333
2764,133403
2764,133413
2764,133419
2764,133501
2764,133509
2764,133523
2764,133534
2764,133603
2764,133627
2764,133629
2764,133736
2764,133873
2764,134101
2764,134160
2764,134189
4608,4653
4608,4739
4608,4826
4608,4851
4608,7475
4608,7496
4608,7545
4608,7551
