Source,Target
12350,29655
12350,29691
12350,31124
12350,31424
12350,31736
12350,34146
12350,34288
12350,34514
12350,34554
12350,34578
12350,34781
12350,41562
12350,41913
12350,42346
12350,47299
12350,47337
12350,48885
12350,49071
12350,49489
12350,50837
12350,51852
12350,61970
12350,196621
12350,198385
12350,198738
12350,199376
12387,20932
12387,29222
12387,34288
12387,34781
12651,61048
13030,1836
13030,6775
13030,6776
13030,8271
13030,8302
13030,13250
13030,15479
13030,15517
13030,15600
13030,15623
13030,16111
13030,16242
13030,20868
13030,20932
13030,20988
13030,21069
13030,21232
13030,24889
13030,24951
13030,25091
13030,25164
13030,25375
13030,25563
13030,29097
13030,29430
13030,29691
13030,30727
13030,30935
13030,31424
13030,31662
13030,33845
13030,33965
13030,34288
13030,34514
13030,34781
13030,34893
13030,34960
13030,35206
13030,35256
13030,35518
13030,35663
13030,38940
13030,39764
13030,41481
13030,41590
13030,41655
13030,41913
13030,42059
13030,42346
13030,42760
13030,43183
13030,43284
13030,43393
13030,44361
13030,44776
13030,47302
13030,47649
13030,48027
13030,48218
13030,48971
13030,48983
13030,49867
13030,49938
13030,49983
13030,50110
13030,50837
13030,51395
13030,51852
13030,58299
13030,59414
13030,59761
13030,60843
13030,61287
13030,62320
13030,62355
13030,196621
13030,197061
13030,197689
13030,197988
13030,198249
13030,199092
13030,199511
13030,200979
13030,201662
13030,201837
13030,201891
13030,202194
13250,20932
13250,25091
13250,29222
13250,34288
13250,34781
15398,20932
15398,29222
15398,34288
15398,34781
15479,20932
15479,25091
15479,29222
15479,34288
15479,34781
15517,20932
15517,25091
15517,29222
15517,34288
15517,34781
15517,39166
15517,61174
15547,20932
15547,25091
15547,29222
15547,31124
15547,34288
15547,34781
15547,39440
15547,39544
15576,6772
15576,8556
15576,8758
15576,15716
15576,20932
15576,21232
15576,25091
15576,25353
15576,29222
15576,29691
15576,31736
15576,34288
15576,34578
15576,34781
15576,35507
15576,35635
15576,39040
15576,39265
15576,39677
15576,41547
15576,41562
15576,42706
15576,42810
15576,42814
15576,43122
15576,43800
15576,47176
15576,47469
15576,47584
15576,48288
15576,48461
15576,49237
15576,51529
15576,51768
15576,57370
15576,58260
15576,60311
15576,61287
15576,196621
15576,197066
15576,198249
15576,198326
15576,198385
