3836,7588
3836,24475
3836,38296
4618,7588
4618,9835
4618,17823
4618,18256
4618,18409
4618,23656
4618,24190
4618,38231
4618,38448
4618,45533
4618,46013
4618,55932
4618,56223
4618,132201
4618,132371
4618,133113
4618,133163
4618,133529
4618,133760
4618,133791
4618,133888
4618,134086
4621,3839
4621,4762
4621,4767
4621,9411
4621,9464
4621,9475
4621,9486
4621,9533
4621,9546
4621,9551
4621,9562
4621,9903
4621,10227
4621,17479
4621,17827
4621,23687
4621,23919
4621,24328
4621,24344
4621,24453
4621,24475
4621,37932
4621,37992
4621,38265
4621,38589
4621,45575
4621,45847
4621,55488
4621,55545
4621,131221
4621,131246
4621,131257
4621,132250
4621,132482
4621,132493
4621,132701
4621,132879
4621,133042
4621,133880
4621,133919
4651,4618
4651,4621
4651,4750
4651,7470
4651,9413
4651,9587
4651,9737
4651,9931
4651,10089
4651,23884
4651,24187
4651,24491
4651,38328
4651,38566
4651,38794
4651,38888
4651,45142
4651,45328
4651,45413
4651,45430
4651,45456
4651,45606
4651,55403
4651,55465
4651,131089
4651,131090
4652,23884
4741,9715
4741,17901
4741,23884
4741,23925
4750,7630
4750,9835
4750,9891
4750,10151
4750,10227
4750,17427
4750,17460
4750,17475
4750,17489
4750,17499
4750,17634
4750,17901
4750,17980
4750,18215
4750,18408
4750,23873
4750,23891
4750,24083
4750,24097
4750,24214
4750,24217
4750,24237
4750,24455
4750,24465
4750,24472
4750,37977
4750,38231
4750,38239
4750,38293
4750,38326
4750,38448
4750,38543
4750,38718
4750,38815
4750,38899
4750,45173
4750,45255
4750,45265
4750,45520
4750,45806
4750,45959
4750,46013
4750,55339
4750,55476
4750,55634
4750,55642
4750,55864
4750,55868
4750,55916
4750,56112
4750,56117
4750,56130
4750,56223
4750,58924
4750,63951
4750,131460
4750,132493
4750,133063
4750,133163
4750,133956
4750,134095
4776,7630
4776,24040
4776,133167
7470,3839
7470,4741
7470,4762
7470,4767
7470,4823
7470,7693
7470,9287
7470,9486
7470,9562
7470,9835
7470,17468
7470,17475
7470,17479
7470,17499
7470,17552
7470,18197
7470,18256
7470,23683
7470,23717
7470,23725
7470,23891
7470,24040
7470,24042
7470,24060
7470,24128
7470,24214
7470,24328
7470,24453
7470,24540
7470,37977
7470,37992
7470,38081
7470,38228
7470,38296
7470,38326
7470,38448
7470,38543
7470,38554
7470,38589
7470,38599
7470,38815
7470,45173
7470,45200
7470,45223
7470,45229
7470,45806
7470,45807
7470,46079
7470,55339
7470,55403
7470,55476
7470,55490
7470,55498
7470,55790
7470,55802
7470,55844
7470,55916
7470,55925
7470,55932
7470,55938
7470,56112
7470,56118
7470,56134
7470,58544
7470,58692
7470,58924
7470,131460
7470,132009
7470,132061
7470,132201
7470,132545
7470,132605
7470,132618
7470,132821
7470,133063
7470,133113
7470,133167
7470,133376
7470,133529
7470,133761
7470,133764
7470,133791
7470,133907
7470,133956
7470,134095
7568,4750
7568,9891
7616,10151
7616,24042
7616,24455
7616,38886
7636,23927
7654,17441
7654,24299
7654,45254
7654,55634
7654,55802
7693,7485
7693,17427
7693,17460
7693,17479
7693,17489
7693,17980
7693,23683
7693,24083
7693,24097
7693,24465
7693,24472
7693,38448
7693,38554
7693,38599
7693,45197
7693,45471
7693,45581
7693,46079
7693,55325
7693,55498
7693,55514
7693,55642
7693,55844
7693,58544
7693,132545
7693,132605
7693,133163
7693,133376
7693,133907
9587,17724
9587,24378
9587,132032
9737,23969
9737,38450
9737,56120
9737,131293
9891,45265
9891,56067
9891,58955
9891,59374
9891,63940
9891,63989
9891,131447
9931,3836
9931,9835
9931,17425
9931,18252
9931,18356
9931,18409
9931,23656
9931,23919
9931,24042
9931,38293
9931,38296
9931,38450
9931,38899
9931,45533
9931,45806
9931,55451
9931,55738
9931,132172
9931,132701
9931,133528
9931,133761
9931,133888
9931,133947
10089,9587
10089,23602
17425,133193
17887,45667
23884,18362
23884,55522
24187,17634
24187,37930
24187,38081
24187,45197
37930,23932
37930,45642
37930,45667
37930,132280
38040,4618
38040,9587
38040,9737
38040,17887
38040,23974
38040,38450
38040,58430
38081,45796
38082,4618
38082,4741
38082,4776
38082,7470
38082,7654
38082,7693
38082,23884
38082,23927
38082,24187
38082,38566
38082,38794
38082,45142
38082,45223
38082,45328
38082,55554
38082,56309
38566,18197
38566,24237
38794,4621
38794,18356
38794,18408
38794,23883
38794,23925
38794,24060
38794,24190
38794,38328
38794,45455
38794,45520
38794,45764
38794,45807
38794,55325
38794,55927
38794,55938
38794,56085
38794,132117
38794,132821
38794,132900
38794,133909
38794,134100
38888,7636
45142,18215
45142,24217
45265,45667
45328,132300
45413,55635
45430,9551
45430,38444
45430,45458
45430,55476
45430,131445
45430,133481
45430,133848
45455,132107
45458,7613
45458,17425
45458,17565
45458,18356
45458,45229
45458,45254
45458,45255
45458,55488
45458,55545
45458,55925
45458,132479
45458,132681
45629,4274
45629,4618
45629,4741
45629,4762
45629,7485
45629,7616
45629,7693
45629,9464
45629,9475
45629,9533
45629,17425
45629,17823
45629,17827
45629,23884
45629,24187
45629,37932
45629,38886
45629,45455
45629,45652
45629,45752
45629,45758
45629,55423
45629,55451
45629,55476
45629,55514
45629,55938
45629,56277
45629,133581
45629,133764
45629,133880
45642,55423
45642,134089
45758,4274
45758,4762
45758,7485
45758,9464
45758,9475
45758,9533
45758,17425
45758,17823
45758,17827
45758,23884
45758,37932
45758,38886
45758,45752
45758,55451
45758,55476
45758,55514
45758,55938
45758,56277
45758,133581
45758,133764
45758,133880
45796,38794
55423,17901
55423,56134
55465,45537
55554,38081
56309,24573
58430,17887
58430,45142
58430,45223
58430,132842
58913,56050
131447,45441
131447,133751
132876,4621
132876,4776
132876,23884
132876,55465
132876,132280
4621,9737
7470,9737
7470,4621
45629,17823
4621,63528
4621,4618
132876,4621
45629,7470
7470,38082
45629,9737
4621,4767
7470,4767
7470,17552
7470,4651
4621,4651
7470,4618
38040,9737
23969,9737
9737,4651
45629,4621
4618,17823
