Source,Target,Type
2042,7473,Undirected
2042,9833,Undirected
17564,2042,Undirected
2042,24090,Undirected
2042,24314,Undirected
2042,24321,Undirected
2042,24514,Undirected
2042,36224,Undirected
2042,38005,Undirected
2042,45630,Undirected
2042,45808,Undirected
2042,55710,Undirected
2042,55827,Undirected
2042,55951,Undirected
132494,2042,Undirected
132688,2042,Undirected
132694,2042,Undirected
2042,2914,Undirected
2042,6453,Undirected
38182,4769,Undirected
38199,4769,Undirected
174,4788,Undirected
251,4788,Undirected
293,4788,Undirected
4788,553,Undirected
1103,4788,Undirected
1239,4788,Undirected
1267,4788,Undirected
1273,4788,Undirected
1280,4788,Undirected
1299,4788,Undirected
1764,4788,Undirected
2152,4788,Undirected
2516,4788,Undirected
2914,4788,Undirected
3216,4788,Undirected
3252,4788,Undirected
3257,4788,Undirected
3267,4788,Undirected
3292,4788,Undirected
3303,4788,Undirected
3320,4788,Undirected
3333,4788,Undirected
3356,4788,Undirected
3491,4788,Undirected
3741,4788,Undirected
4181,4788,Undirected
4323,4788,Undirected
4637,4788,Undirected
4657,4788,Undirected
4739,4788,Undirected
2571,4788,Undirected
3573,4788,Undirected
4788,4826,Undirected
4788,4844,Undirected
4788,4983,Undirected
4788,5413,Undirected
4788,5580,Undirected
4788,5650,Undirected
4788,5769,Undirected
4788,6079,Undirected
4788,6667,Undirected
4788,6730,Undirected
4788,6777,Undirected
4788,6830,Undirected
4788,6939,Undirected
4788,7473,Undirected
4788,7500,Undirected
4788,7575,Undirected
4788,7843,Undirected
4788,8283,Undirected
4788,8359,Undirected
4788,8419,Undirected
4788,8422,Undirected
4788,8426,Undirected
4788,8447,Undirected
4788,8468,Undirected
4788,8492,Undirected
4788,8596,Undirected
4788,8607,Undirected
4788,8657,Undirected
4788,8928,Undirected
4788,9002,Undirected
4788,9189,Undirected
4788,9304,Undirected
4788,9381,Undirected
4788,9505,Undirected
4788,9655,Undirected
10026,4788,Undirected
10030,4788,Undirected
10094,4788,Undirected
10098,4788,Undirected
10101,4788,Undirected
11164,4788,Undirected
11259,4788,Undirected
11666,4788,Undirected
12637,4788,Undirected
12779,4788,Undirected
12859,4788,Undirected
12989,4788,Undirected
13030,4788,Undirected
13237,4788,Undirected
14361,4788,Undirected
14537,4788,Undirected
15412,4788,Undirected
15435,4788,Undirected
16559,4788,Undirected
17564,4788,Undirected
17971,4788,Undirected
18059,4788,Undirected
18206,4788,Undirected
18227,4788,Undirected
18723,4788,Undirected
19151,4788,Undirected
20080,4788,Undirected
20485,4788,Undirected
20562,4788,Undirected
20640,4788,Undirected
20932,4788,Undirected
20940,4788,Undirected
23659,4788,Undirected
