Source,Target,Type
174,37002,Undirected
37002,6774,Undirected
37002,6939,Undirected
37002,8218,Undirected
37002,9304,Undirected
12779,37002,Undirected
20485,37002,Undirected
29608,37002,Undirected
31019,37002,Undirected
34288,37002,Undirected
15169,37002,Undirected
