Source,Target,Type
12754,1299,Undirected
12754,1680,Undirected
12754,3257,Undirected
12754,3356,Undirected
12754,3491,Undirected
12754,3549,Undirected
12754,52145,Undirected
12754,57862,Undirected
12754,60636,Undirected
12754,61417,Undirected
12754,197350,Undirected
12754,201768,Undirected
12975,1299,Undirected
12975,2914,Undirected
12975,3356,Undirected
12975,3549,Undirected
12975,6762,Undirected
12975,8697,Undirected
12975,15975,Undirected
12975,20719,Undirected
12975,29310,Undirected
12975,31408,Undirected
12975,35385,Undirected
12975,42314,Undirected
12975,42506,Undirected
12975,47253,Undirected
12975,48701,Undirected
12975,50670,Undirected
12975,51440,Undirected
12975,51737,Undirected
12975,56787,Undirected
12975,56995,Undirected
12975,57704,Undirected
12975,59394,Undirected
12975,196725,Undirected
12975,197350,Undirected
12975,199046,Undirected
12975,199895,Undirected
12975,16265,Undirected
20719,51407,Undirected
1680,41346,Undirected
41347,51407,Undirected
41347,57704,Undirected
42506,47253,Undirected
1680,47253,Undirected
47253,49248,Undirected
47253,56922,Undirected
174,48966,Undirected
1680,48966,Undirected
48966,8551,Undirected
1680,51336,Undirected
174,51407,Undirected
3356,51407,Undirected
3549,51407,Undirected
51407,59394,Undirected
1680,51440,Undirected
51440,9116,Undirected
197244,51440,Undirected
3356,52145,Undirected
3549,52145,Undirected
56787,8551,Undirected
57704,8551,Undirected
57259,60268,Undirected
197350,61417,Undirected
