Source,Target,Type
3178,44217,Undirected
3194,62368,Undirected
3194,44217,Undirected
3194,50597,Undirected
174,21277,Undirected
21277,3356,Undirected
21277,3549,Undirected
21277,6453,Undirected
21277,8928,Undirected
21277,9121,Undirected
21277,39216,Undirected
21277,51018,Undirected
21277,51539,Undirected
21277,51684,Undirected
21277,56484,Undirected
21277,62223,Undirected
196918,21277,Undirected
197882,21277,Undirected
197985,21277,Undirected
198183,21277,Undirected
198802,21277,Undirected
35160,50597,Undirected
29049,39216,Undirected
34708,39216,Undirected
39216,49571,Undirected
39216,50597,Undirected
39216,57324,Undirected
39216,57908,Undirected
39216,59588,Undirected
39216,62223,Undirected
197985,39216,Undirected
198183,39216,Undirected
198589,39216,Undirected
39216,44217,Undirected
39216,44395,Undirected
251,44217,Undirected
44217,553,Undirected
1267,44217,Undirected
1299,44217,Undirected
1764,44217,Undirected
3252,44217,Undirected
3320,44217,Undirected
3356,44217,Undirected
3549,44217,Undirected
44217,6453,Undirected
44217,6939,Undirected
44217,8426,Undirected
44217,8468,Undirected
44217,8492,Undirected
44217,8596,Undirected
44217,8732,Undirected
44217,8928,Undirected
44217,9002,Undirected
44217,9189,Undirected
12779,44217,Undirected
12859,44217,Undirected
13030,44217,Undirected
13237,44217,Undirected
16265,44217,Undirected
20640,44217,Undirected
20771,44217,Undirected
24989,44217,Undirected
25091,44217,Undirected
25220,44217,Undirected
28917,44217,Undirected
29049,44217,Undirected
29076,44217,Undirected
29140,44217,Undirected
29208,44217,Undirected
30844,44217,Undirected
31019,44217,Undirected
31025,44217,Undirected
31133,44217,Undirected
31500,44217,Undirected
34288,44217,Undirected
34984,44217,Undirected
36351,44217,Undirected
39792,44217,Undirected
39912,44217,Undirected
42708,44217,Undirected
34708,44217,Undirected
36408,44217,Undirected
44217,44395,Undirected
44217,47872,Undirected
44217,48166,Undirected
44217,50710,Undirected
44217,51018,Undirected
44217,51684,Undirected
44217,56484,Undirected
44217,57324,Undirected
44217,57585,Undirected
44217,57588,Undirected
44217,58322,Undirected
44217,58336,Undirected
133540,44217,Undirected
197893,44217,Undirected
198589,44217,Undirected
198735,44217,Undirected
198802,44217,Undirected
201668,44217,Undirected
174,48407,Undirected
50461,60929,Undirected
50162,50597,Undirected
50597,56484,Undirected
50597,57585,Undirected
50597,57588,Undirected
50597,58322,Undirected
50597,59458,Undirected
50597,59588,Undirected
50597,60815,Undirected
50597,60849,Undirected
50597,62368,Undirected
197893,50597,Undirected
199826,50597,Undirected
202055,50597,Undirected
50597,60929,Undirected
3356,50710,Undirected
3549,50710,Undirected
15412,50710,Undirected
50162,50710,Undirected
50710,59588,Undirected
50710,62338,Undirected
198589,50710,Undirected
202055,50710,Undirected
44356,56484,Undirected
198735,56484,Undirected
56484,60929,Undirected
57324,60145,Undirected
199826,57324,Undirected
201272,57324,Undirected
57324,60929,Undirected
42705,57588,Undirected
198666,57588,Undirected
57958,60929,Undirected
58070,60929,Undirected
59458,6453,Undirected
201272,59458,Undirected
197305,29259,Undirected
15169,44217,Undirected
