Source,Target,Type
1239,7727,Undirected
6762,7727,Undirected
1,23383,Undirected
20299,23383,Undirected
23383,27912,Undirected
23383,28088,Undirected
23383,52287,Undirected
23383,52390,Undirected
23383,262146,Undirected
23383,262234,Undirected
23383,262262,Undirected
23383,263193,Undirected
23383,23520,Undirected
23383,26617,Undirected
23383,52262,Undirected
23520,27696,Undirected
27696,27912,Undirected
27696,28084,Undirected
27696,52287,Undirected
27696,52390,Undirected
263239,27696,Undirected
1299,27884,Undirected
12956,27884,Undirected
27884,28088,Undirected
262146,27884,Undirected
263170,27884,Undirected
263234,27884,Undirected
263686,27884,Undirected
27923,27932,Undirected
1299,27932,Undirected
23520,27932,Undirected
27932,52393,Undirected
27932,52422,Undirected
262234,27932,Undirected
262262,27932,Undirected
263686,27932,Undirected
20299,28055,Undirected
23520,28088,Undirected
23520,52262,Undirected
20299,52262,Undirected
262206,52262,Undirected
14754,262205,Undirected
23520,262205,Undirected
14754,263234,Undirected
14754,263694,Undirected
