Source,Target,Type
45595,4661,Undirected
17557,7590,Undirected
38193,7590,Undirected
38264,7590,Undirected
17911,9260,Undirected
37973,9260,Undirected
45779,9260,Undirected
55501,9260,Undirected
55534,9260,Undirected
132165,9260,Undirected
133531,9260,Undirected
17557,9260,Undirected
38193,9260,Undirected
58470,9260,Undirected
24435,9387,Undirected
38713,9387,Undirected
45814,9387,Undirected
55714,9387,Undirected
132165,9387,Undirected
38193,9387,Undirected
24051,9541,Undirected
38196,9541,Undirected
45195,9541,Undirected
45446,9541,Undirected
58506,9541,Undirected
58609,9541,Undirected
58617,9541,Undirected
58680,9541,Undirected
58893,9541,Undirected
59260,9541,Undirected
133531,9541,Undirected
17557,9541,Undirected
32787,9541,Undirected
38193,9541,Undirected
17557,9557,Undirected
23750,9937,Undirected
17539,17557,Undirected
17539,38193,Undirected
174,17557,Undirected
17557,251,Undirected
1103,17557,Undirected
1267,17557,Undirected
1273,17557,Undirected
17557,1764,Undirected
17557,2516,Undirected
17557,3252,Undirected
17557,3267,Undirected
17557,3333,Undirected
17557,3356,Undirected
17557,3549,Undirected
17557,3741,Undirected
17557,4739,Undirected
17557,4844,Undirected
17557,5511,Undirected
17557,5580,Undirected
17557,6762,Undirected
17557,6777,Undirected
17557,6939,Undirected
17557,7473,Undirected
17557,8283,Undirected
17557,8359,Undirected
17557,8419,Undirected
17557,8422,Undirected
17557,8447,Undirected
17557,8468,Undirected
17557,8492,Undirected
17557,8966,Undirected
17557,9002,Undirected
17557,9304,Undirected
10026,17557,Undirected
12637,17557,Undirected
12779,17557,Undirected
12859,17557,Undirected
12989,17557,Undirected
13030,17557,Undirected
13237,17557,Undirected
14537,17557,Undirected
15435,17557,Undirected
16265,17557,Undirected
17557,17563,Undirected
17557,17787,Undirected
17557,18173,Undirected
17557,19151,Undirected
17557,20080,Undirected
17557,20485,Undirected
17557,20562,Undirected
17557,20764,Undirected
17557,20932,Undirected
17557,23674,Undirected
17557,23888,Undirected
17557,24435,Undirected
17557,24499,Undirected
17557,25091,Undirected
17557,25160,Undirected
17557,25220,Undirected
17557,28917,Undirected
17557,29140,Undirected
17557,29208,Undirected
17557,29611,Undirected
17557,29636,Undirected
17557,30132,Undirected
17557,30844,Undirected
17557,31019,Undirected
17557,31133,Undirected
17557,31500,Undirected
17557,33891,Undirected
17557,34288,Undirected
17557,36351,Undirected
17557,37100,Undirected
17557,38547,Undirected
17557,38616,Undirected
17557,38710,Undirected
17557,38742,Undirected
17557,39202,Undirected
17557,39792,Undirected
17557,41692,Undirected
17557,41695,Undirected
17557,41811,Undirected
17557,42708,Undirected
17557,43531,Undirected
17557,44953,Undirected
17557,45127,Undirected
17557,45446,Undirected
17557,45595,Undirected
17557,45669,Undirected
17557,45748,Undirected
17557,45773,Undirected
17557,48166,Undirected
17557,50300,Undirected
17557,50304,Undirected
17557,50763,Undirected
17557,51185,Undirected
17557,55414,Undirected
17557,55453,Undirected
17557,55541,Undirected
17557,56126,Undirected
17557,56167,Undirected
17557,56730,Undirected
17557,58515,Undirected
17557,58876,Undirected
17557,59257,Undirected
17557,59260,Undirected
17557,59323,Undirected
132132,17557,Undirected
132165,17557,Undirected
132471,17557,Undirected
17557,200130,Undirected
17557,202018,Undirected
17557,202109,Undirected
17563,8001,Undirected
17563,38193,Undirected
133495,17787,Undirected
17787,38193,Undirected
17911,38193,Undirected
18173,38193,Undirected
18212,38193,Undirected
18212,58470,Undirected
23674,56167,Undirected
23674,38193,Undirected
23750,38193,Undirected
23966,45939,Undirected
23966,58467,Undirected
23966,45669,Undirected
23966,58470,Undirected
24435,56192,Undirected
24435,38193,Undirected
24440,38193,Undirected
24499,38193,Undirected
174,38193,Undirected
38193,553,Undirected
1267,38193,Undirected
1764,38193,Undirected
3216,38193,Undirected
3252,38193,Undirected
3356,38193,Undirected
3549,38193,Undirected
38193,6939,Undirected
38193,8426,Undirected
38193,8468,Undirected
38193,8492,Undirected
38193,8529,Undirected
38193,8596,Undirected
38193,8732,Undirected
38193,9002,Undirected
38193,9189,Undirected
12714,38193,Undirected
12779,38193,Undirected
12859,38193,Undirected
13237,38193,Undirected
16265,38193,Undirected
20485,38193,Undirected
20640,38193,Undirected
24989,38193,Undirected
25091,38193,Undirected
25220,38193,Undirected
28917,38193,Undirected
29076,38193,Undirected
29140,38193,Undirected
29208,38193,Undirected
30844,38193,Undirected
31019,38193,Undirected
31025,38193,Undirected
31133,38193,Undirected
31500,38193,Undirected
34288,38193,Undirected
36351,38193,Undirected
38193,38264,Undirected
38193,38488,Undirected
38193,38584,Undirected
38193,38616,Undirected
38193,38710,Undirected
38193,39792,Undirected
38193,39912,Undirected
38193,42708,Undirected
38193,45669,Undirected
38193,45773,Undirected
38193,48166,Undirected
38193,55330,Undirected
38193,55340,Undirected
38193,55501,Undirected
38193,55541,Undirected
38193,55714,Undirected
38193,56126,Undirected
38193,58470,Undirected
38193,58515,Undirected
38193,58876,Undirected
38193,58893,Undirected
38193,58895,Undirected
38193,58974,Undirected
38193,59257,Undirected
38193,59260,Undirected
38193,59323,Undirected
38193,60725,Undirected
131284,38193,Undirected
133932,38193,Undirected
38193,50384,Undirected
38196,38264,Undirected
38264,38742,Undirected
38264,55816,Undirected
38264,56192,Undirected
38264,58602,Undirected
38264,58470,Undirected
38584,38616,Undirected
38616,8529,Undirected
38616,45814,Undirected
132165,38616,Undirected
38710,55414,Undirected
131271,38710,Undirected
133540,38710,Undirected
38713,58468,Undirected
2856,38808,Undirected
45246,8452,Undirected
45246,9155,Undirected
20928,45246,Undirected
21050,45246,Undirected
29684,45246,Undirected
45669,58470,Undirected
24490,45773,Undirected
40028,58626,Undirected
132165,58893,Undirected
133540,44217,Undirected
