Source,Target,Type
3496,8048,Undirected
3549,6306,Undirected
5511,6306,Undirected
12956,6306,Undirected
286,7908,Undirected
1239,7908,Undirected
3356,7908,Undirected
3549,7908,Undirected
4181,7908,Undirected
4739,7908,Undirected
5769,7908,Undirected
6939,7908,Undirected
7246,7908,Undirected
10964,7908,Undirected
11058,7908,Undirected
11271,7908,Undirected
11514,7908,Undirected
14187,7908,Undirected
14339,7908,Undirected
16735,7908,Undirected
19151,7908,Undirected
20080,7908,Undirected
26415,7908,Undirected
27744,7908,Undirected
27936,7908,Undirected
27964,7908,Undirected
27996,7908,Undirected
52358,7908,Undirected
52386,7908,Undirected
52410,7908,Undirected
52413,7908,Undirected
52427,7908,Undirected
22927,7908,Undirected
3549,7965,Undirected
1299,8048,Undirected
3257,8048,Undirected
3356,8048,Undirected
3549,8048,Undirected
6762,8048,Undirected
19192,8048,Undirected
20312,8048,Undirected
21980,8048,Undirected
22726,8048,Undirected
23007,8048,Undirected
23146,8048,Undirected
27782,8048,Undirected
27862,8048,Undirected
27889,8048,Undirected
27892,8048,Undirected
27893,8048,Undirected
27957,8048,Undirected
28012,8048,Undirected
28089,8048,Undirected
61461,8048,Undirected
61471,8048,Undirected
262176,8048,Undirected
263182,8048,Undirected
23520,8048,Undirected
52320,8048,Undirected
11562,701,Undirected
11562,1239,Undirected
11562,3549,Undirected
11562,6762,Undirected
11556,11562,Undirected
11562,20312,Undirected
11562,27771,Undirected
11562,27957,Undirected
11562,14551,Undirected
11562,14709,Undirected
11562,23520,Undirected
11562,52320,Undirected
11694,3549,Undirected
11694,20312,Undirected
11694,27807,Undirected
17287,27893,Undirected
19192,3549,Undirected
19192,20312,Undirected
19192,27807,Undirected
20312,3257,Undirected
20080,20312,Undirected
20312,23007,Undirected
20312,27686,Undirected
20312,27808,Undirected
20312,27859,Undirected
20312,27890,Undirected
20312,27891,Undirected
20312,27892,Undirected
20312,27893,Undirected
20312,27750,Undirected
20312,27807,Undirected
21826,3549,Undirected
21826,6762,Undirected
21826,52320,Undirected
21980,52320,Undirected
22313,3549,Undirected
22726,2647,Undirected
23007,27807,Undirected
26194,3549,Undirected
27648,6762,Undirected
12180,27648,Undirected
27717,3549,Undirected
16477,27717,Undirected
27717,27872,Undirected
263223,27717,Undirected
263701,27717,Undirected
27717,52320,Undirected
11537,27807,Undirected
20080,27807,Undirected
27750,27807,Undirected
27807,27808,Undirected
27807,27890,Undirected
27807,27891,Undirected
27807,27892,Undirected
27807,27893,Undirected
27862,3549,Undirected
27862,28007,Undirected
27862,52320,Undirected
27872,3549,Undirected
27957,3549,Undirected
174,28007,Undirected
28007,3549,Undirected
28007,6939,Undirected
28012,3549,Undirected
52281,6762,Undirected
42,52320,Undirected
174,52320,Undirected
1299,52320,Undirected
2603,52320,Undirected
2828,52320,Undirected
2906,52320,Undirected
3186,52320,Undirected
4258,52320,Undirected
52320,5580,Undirected
52320,6079,Undirected
52320,6939,Undirected
52320,7311,Undirected
52320,7738,Undirected
52320,7772,Undirected
52320,8001,Undirected
52320,8002,Undirected
52320,8075,Undirected
52320,8359,Undirected
52320,9002,Undirected
52320,9304,Undirected
52320,9498,Undirected
10026,52320,Undirected
10848,52320,Undirected
11039,52320,Undirected
11383,52320,Undirected
11403,52320,Undirected
11666,52320,Undirected
12989,52320,Undirected
13030,52320,Undirected
13536,52320,Undirected
13618,52320,Undirected
13768,52320,Undirected
14116,52320,Undirected
14361,52320,Undirected
14537,52320,Undirected
15133,52320,Undirected
16509,52320,Undirected
16559,52320,Undirected
17169,52320,Undirected
18106,52320,Undirected
18881,52320,Undirected
20473,52320,Undirected
21949,52320,Undirected
22302,52320,Undirected
22691,52320,Undirected
23148,52320,Undirected
23576,52320,Undirected
26282,52320,Undirected
29697,52320,Undirected
29791,52320,Undirected
31950,52320,Undirected
32613,52320,Undirected
32787,52320,Undirected
33891,52320,Undirected
34948,52320,Undirected
36236,52320,Undirected
36351,52320,Undirected
36408,52320,Undirected
39326,52320,Undirected
41095,52320,Undirected
43531,52320,Undirected
10299,52320,Undirected
11323,52320,Undirected
16735,52320,Undirected
18678,52320,Undirected
18747,52320,Undirected
19429,52320,Undirected
27810,52320,Undirected
27855,52320,Undirected
52320,52720,Undirected
52320,52981,Undirected
52320,53345,Undirected
52320,55081,Undirected
52320,61568,Undirected
52320,62567,Undirected
262186,52320,Undirected
262215,52320,Undirected
262928,52320,Undirected
3549,52358,Undirected
3549,61471,Undirected
262176,3549,Undirected
263182,3549,Undirected
3257,52320,Undirected
