Source,Target,Type
5384,5613,Undirected
5384,6168,Undirected
39031,5384,Undirected
47862,5384,Undirected
50602,5384,Undirected
50811,5384,Undirected
51182,5384,Undirected
5384,54363,Undirected
5384,56479,Undirected
5384,57143,Undirected
5384,57163,Undirected
5384,57171,Undirected
5384,58283,Undirected
5384,58287,Undirected
5384,59695,Undirected
197024,5384,Undirected
197381,5384,Undirected
198157,5384,Undirected
198503,5384,Undirected
201340,5384,Undirected
201678,5384,Undirected
202024,5384,Undirected
202041,5384,Undirected
5384,8966,Undirected
15802,5613,Undirected
251,8966,Undirected
1103,8966,Undirected
1267,8966,Undirected
1273,8966,Undirected
1280,8966,Undirected
1299,8966,Undirected
1764,8966,Undirected
2497,8966,Undirected
2516,8966,Undirected
2603,8966,Undirected
2828,8966,Undirected
3216,8966,Undirected
3252,8966,Undirected
3257,8966,Undirected
3267,8966,Undirected
3303,8966,Undirected
3356,8966,Undirected
3491,8966,Undirected
3549,8966,Undirected
3561,8966,Undirected
3741,8966,Undirected
4181,8966,Undirected
4323,8966,Undirected
4589,8966,Undirected
4657,8966,Undirected
4739,8966,Undirected
4826,8966,Undirected
4844,8966,Undirected
5392,8966,Undirected
5396,8966,Undirected
5413,8966,Undirected
5580,8966,Undirected
6067,8966,Undirected
6079,8966,Undirected
6453,8966,Undirected
6461,8966,Undirected
6667,8966,Undirected
6730,8966,Undirected
6762,8966,Undirected
6939,8966,Undirected
7473,8966,Undirected
8218,8966,Undirected
8222,8966,Undirected
8283,8966,Undirected
8359,8966,Undirected
8419,8966,Undirected
8426,8966,Undirected
8447,8966,Undirected
8455,8966,Undirected
8468,8966,Undirected
8492,8966,Undirected
8596,8966,Undirected
8607,8966,Undirected
8657,8966,Undirected
8758,8966,Undirected
8928,8966,Undirected
5416,8966,Undirected
6412,8966,Undirected
8068,8966,Undirected
8966,9002,Undirected
8966,9189,Undirected
8966,9304,Undirected
8966,9505,Undirected
10026,8966,Undirected
11039,8966,Undirected
11666,8966,Undirected
12350,8966,Undirected
12455,8966,Undirected
12637,8966,Undirected
12779,8966,Undirected
12859,8966,Undirected
12874,8966,Undirected
12989,8966,Undirected
13030,8966,Undirected
13237,8966,Undirected
13618,8966,Undirected
14361,8966,Undirected
14537,8966,Undirected
15399,8966,Undirected
15435,8966,Undirected
15605,8966,Undirected
16559,8966,Undirected
16735,8966,Undirected
17470,8966,Undirected
17557,8966,Undirected
19151,8966,Undirected
20485,8966,Undirected
20562,8966,Undirected
20932,8966,Undirected
23880,8966,Undirected
24989,8966,Undirected
25091,8966,Undirected
25220,8966,Undirected
28917,8966,Undirected
29076,8966,Undirected
29140,8966,Undirected
29208,8966,Undirected
29611,8966,Undirected
29686,8966,Undirected
30125,8966,Undirected
30844,8966,Undirected
30990,8966,Undirected
31019,8966,Undirected
31025,8966,Undirected
31133,8966,Undirected
31500,8966,Undirected
33771,8966,Undirected
33788,8966,Undirected
34288,8966,Undirected
35313,8966,Undirected
35753,8966,Undirected
35819,8966,Undirected
36040,8966,Undirected
36351,8966,Undirected
36408,8966,Undirected
36866,8966,Undirected
36930,8966,Undirected
37100,8966,Undirected
37273,8966,Undirected
39202,8966,Undirected
39326,8966,Undirected
39792,8966,Undirected
39912,8966,Undirected
40191,8966,Undirected
41095,8966,Undirected
41497,8966,Undirected
41695,8966,Undirected
42708,8966,Undirected
43531,8966,Undirected
44703,8966,Undirected
47201,8966,Undirected
47423,8966,Undirected
48166,8966,Undirected
49605,8966,Undirected
50300,8966,Undirected
50763,8966,Undirected
51185,8966,Undirected
51945,8966,Undirected
60261,8966,Undirected
15802,553,Undirected
1103,15802,Undirected
1267,15802,Undirected
15802,1764,Undirected
15802,2914,Undirected
15802,3252,Undirected
15802,3267,Undirected
15802,3303,Undirected
15802,3333,Undirected
15802,3356,Undirected
15802,4739,Undirected
15802,4826,Undirected
15802,5580,Undirected
15802,6453,Undirected
15802,6777,Undirected
15802,6939,Undirected
15802,8283,Undirected
15802,8359,Undirected
15802,8426,Undirected
15802,8447,Undirected
15802,8468,Undirected
15802,8492,Undirected
15802,8596,Undirected
15802,8732,Undirected
15802,9002,Undirected
15802,9189,Undirected
15802,9304,Undirected
15802,9505,Undirected
10026,15802,Undirected
12637,15802,Undirected
12779,15802,Undirected
12859,15802,Undirected
12989,15802,Undirected
13030,15802,Undirected
13237,15802,Undirected
15412,15802,Undirected
15435,15802,Undirected
15802,3225,Undirected
15802,20080,Undirected
15802,20485,Undirected
15802,20562,Undirected
15802,20640,Undirected
15802,20932,Undirected
15802,20940,Undirected
15802,24989,Undirected
15802,25091,Undirected
15802,25160,Undirected
15802,25220,Undirected
15802,28917,Undirected
15802,29076,Undirected
15802,29140,Undirected
15802,29208,Undirected
15802,30132,Undirected
15802,30844,Undirected
15802,31019,Undirected
15802,31025,Undirected
15802,31133,Undirected
15802,31500,Undirected
15802,33847,Undirected
15802,33891,Undirected
15802,34288,Undirected
15802,36351,Undirected
15802,37100,Undirected
15802,39792,Undirected
15802,39912,Undirected
15802,41215,Undirected
15802,42708,Undirected
15802,43531,Undirected
15802,44953,Undirected
15802,48166,Undirected
15802,50300,Undirected
15802,50304,Undirected
15802,50763,Undirected
15802,51182,Undirected
15802,51185,Undirected
15802,54363,Undirected
15802,57187,Undirected
15802,57702,Undirected
15802,58287,Undirected
15802,59451,Undirected
15802,59695,Undirected
15802,197024,Undirected
15802,198247,Undirected
15802,198503,Undirected
15802,199878,Undirected
15802,200130,Undirected
15802,201700,Undirected
15802,202018,Undirected
33847,47862,Undirected
39031,47862,Undirected
41152,61362,Undirected
41152,62198,Undirected
41152,48159,Undirected
11537,47862,Undirected
47862,50602,Undirected
47862,51182,Undirected
47862,52216,Undirected
47862,56479,Undirected
47862,57143,Undirected
47862,57163,Undirected
47862,57171,Undirected
47862,58283,Undirected
47862,61137,Undirected
3303,57187,Undirected
32590,57187,Undirected
36408,57187,Undirected
36958,57187,Undirected
42473,57187,Undirected
43531,57187,Undirected
48728,57187,Undirected
57187,59868,Undirected
57187,60140,Undirected
57187,60924,Undirected
57187,62049,Undirected
44217,57585,Undirected
50597,57585,Undirected
49934,59536,Undirected
260,60051,Undirected
43350,60117,Undirected
260,60140,Undirected
3356,61963,Undirected
61963,8455,Undirected
198129,198157,Undirected
198381,21057,Undirected
12653,198394,Undirected
1299,198398,Undirected
198504,25273,Undirected
1299,198861,Undirected
198861,8261,Undirected
198218,198861,Undirected
201645,62189,Undirected
10310,8966,Undirected
13414,8966,Undirected
54888,8966,Undirected
22822,8966,Undirected
15133,8966,Undirected
15169,8966,Undirected
2914,8966,Undirected
3225,8966,Undirected
31377,8966,Undirected
4755,8966,Undirected
