Source,Target,Type
2588,8285,Undirected
15684,2588,Undirected
15818,2588,Undirected
20548,2588,Undirected
21061,2588,Undirected
21178,2588,Undirected
25121,2588,Undirected
2588,28699,Undirected
2588,33867,Undirected
2588,34326,Undirected
2588,34620,Undirected
2588,35036,Undirected
2588,35484,Undirected
2588,39352,Undirected
2588,39365,Undirected
2588,39675,Undirected
2588,41918,Undirected
2588,42330,Undirected
2588,42480,Undirected
2588,43188,Undirected
2588,43340,Undirected
2588,43513,Undirected
2588,44105,Undirected
2588,44242,Undirected
2588,50485,Undirected
2588,51894,Undirected
2588,52173,Undirected
2588,56617,Undirected
2588,57841,Undirected
2588,59993,Undirected
2588,60066,Undirected
197446,2588,Undirected
197616,2588,Undirected
198138,2588,Undirected
198793,2588,Undirected
199558,2588,Undirected
201673,2588,Undirected
2588,42979,Undirected
2877,5518,Undirected
5518,553,Undirected
1267,5518,Undirected
1299,5518,Undirected
1764,5518,Undirected
2895,5518,Undirected
3252,5518,Undirected
3267,5518,Undirected
5518,6679,Undirected
5518,6939,Undirected
5518,8194,Undirected
5518,8285,Undirected
5518,8331,Undirected
5518,8426,Undirected
5518,8468,Undirected
5518,8492,Undirected
5518,8538,Undirected
5518,8596,Undirected
5518,8605,Undirected
5518,9189,Undirected
5518,9304,Undirected
12443,5518,Undirected
12509,5518,Undirected
12714,5518,Undirected
12779,5518,Undirected
12847,5518,Undirected
12859,5518,Undirected
13070,5518,Undirected
13237,5518,Undirected
16279,5518,Undirected
20632,5518,Undirected
20640,5518,Undirected
24620,5518,Undirected
24989,5518,Undirected
25091,5518,Undirected
25107,5518,Undirected
25220,5518,Undirected
29140,5518,Undirected
29208,5518,Undirected
30844,5518,Undirected
31019,5518,Undirected
31025,5518,Undirected
31500,5518,Undirected
31519,5518,Undirected
33867,5518,Undirected
34001,5518,Undirected
34288,5518,Undirected
34417,5518,Undirected
35108,5518,Undirected
35182,5518,Undirected
35373,5518,Undirected
35484,5518,Undirected
35809,5518,Undirected
39352,5518,Undirected
39821,5518,Undirected
39912,5518,Undirected
41563,5518,Undirected
41898,5518,Undirected
42480,5518,Undirected
43813,5518,Undirected
43956,5518,Undirected
44441,5518,Undirected
44483,5518,Undirected
47105,5518,Undirected
47499,5518,Undirected
47922,5518,Undirected
48166,5518,Undirected
48412,5518,Undirected
48546,5518,Undirected
49036,5518,Undirected
49382,5518,Undirected
51610,5518,Undirected
51955,5518,Undirected
52173,5518,Undirected
5518,56454,Undirected
5518,56560,Undirected
5518,56617,Undirected
5518,57318,Undirected
5518,57516,Undirected
5518,59615,Undirected
197616,5518,Undirected
199103,5518,Undirected
199577,5518,Undirected
199962,5518,Undirected
12389,5518,Undirected
50384,5518,Undirected
24651,5528,Undirected
5538,8605,Undirected
24620,5538,Undirected
42909,5538,Undirected
44358,5538,Undirected
51955,5538,Undirected
199029,5538,Undirected
20965,5538,Undirected
35254,5538,Undirected
42979,5538,Undirected
24607,6747,Undirected
41726,8194,Undirected
57058,8194,Undirected
201547,8194,Undirected
202199,8194,Undirected
42979,8194,Undirected
12578,8206,Undirected
51763,8285,Undirected
56572,8285,Undirected
12578,8285,Undirected
12578,8538,Undirected
12578,9091,Undirected
12509,12578,Undirected
12525,12578,Undirected
12526,42979,Undirected
12578,251,Undirected
12578,553,Undirected
1103,12578,Undirected
12578,1267,Undirected
12578,1764,Undirected
12578,2603,Undirected
12578,2895,Undirected
12578,2914,Undirected
12578,3216,Undirected
12578,3252,Undirected
12578,3257,Undirected
12578,3267,Undirected
12578,3292,Undirected
12578,3320,Undirected
12578,3333,Undirected
12578,3356,Undirected
12578,4739,Undirected
12578,5413,Undirected
12578,5580,Undirected
12578,6667,Undirected
12578,6679,Undirected
12578,6730,Undirected
12578,6777,Undirected
12578,6939,Undirected
12578,8218,Undirected
12578,8283,Undirected
12578,8331,Undirected
12578,8359,Undirected
12578,8426,Undirected
12578,8447,Undirected
12578,8468,Undirected
12578,8492,Undirected
12578,8596,Undirected
12578,8657,Undirected
12578,8928,Undirected
12578,9002,Undirected
12578,9189,Undirected
12578,9304,Undirected
10026,12578,Undirected
12389,12578,Undirected
12578,3332,Undirected
12578,6697,Undirected
12578,8764,Undirected
12539,12578,Undirected
12578,12587,Undirected
12578,12637,Undirected
12578,12779,Undirected
12578,12847,Undirected
12578,12859,Undirected
12578,12965,Undirected
12578,12989,Undirected
12578,12993,Undirected
12578,13030,Undirected
12578,13237,Undirected
12578,13244,Undirected
12578,15435,Undirected
12578,15440,Undirected
12578,15721,Undirected
12578,16279,Undirected
12578,20080,Undirected
12578,20509,Undirected
12578,20548,Undirected
12578,20562,Undirected
12578,20632,Undirected
12578,20640,Undirected
12578,20764,Undirected
12578,20777,Undirected
12578,20932,Undirected
12578,20939,Undirected
12578,21061,Undirected
12578,21211,Undirected
12578,21325,Undirected
12578,21420,Undirected
12578,21433,Undirected
12578,24589,Undirected
12578,24601,Undirected
12578,24989,Undirected
12578,25091,Undirected
12578,25107,Undirected
12578,25121,Undirected
12578,25160,Undirected
12578,25220,Undirected
12578,25241,Undirected
12578,25444,Undirected
12578,28843,Undirected
12578,28917,Undirected
12578,29140,Undirected
12578,29208,Undirected
12578,29466,Undirected
12578,29538,Undirected
12578,29686,Undirected
12578,30132,Undirected
12578,30844,Undirected
12578,31019,Undirected
12578,31025,Undirected
12578,31500,Undirected
12578,33867,Undirected
12578,33891,Undirected
12578,34288,Undirected
12578,34326,Undirected
12578,34354,Undirected
12578,34417,Undirected
12578,35108,Undirected
12578,35373,Undirected
12578,35636,Undirected
12578,35685,Undirected
12578,35734,Undirected
12578,36351,Undirected
12578,37100,Undirected
12578,39007,Undirected
12578,39094,Undirected
12578,39211,Undirected
12578,39301,Undirected
12578,39354,Undirected
12578,39792,Undirected
12578,39821,Undirected
12578,39912,Undirected
12578,41095,Undirected
12578,41563,Undirected
12578,42330,Undirected
12578,42480,Undirected
12578,42549,Undirected
12578,42675,Undirected
12578,42708,Undirected
12578,42936,Undirected
12578,42979,Undirected
12578,43104,Undirected
12578,43188,Undirected
12578,43482,Undirected
12578,43615,Undirected
12578,43700,Undirected
12578,43813,Undirected
12578,43915,Undirected
12578,43956,Undirected
12578,44246,Undirected
12578,44575,Undirected
12578,44698,Undirected
12578,44953,Undirected
12578,47205,Undirected
12578,47499,Undirected
12578,47570,Undirected
12578,47922,Undirected
12578,48166,Undirected
12578,48867,Undirected
12578,49859,Undirected
12578,50300,Undirected
12578,50304,Undirected
12578,50409,Undirected
12578,50763,Undirected
12578,50893,Undirected
12578,51185,Undirected
12578,51349,Undirected
12578,51610,Undirected
12578,51763,Undirected
12578,51894,Undirected
12578,56847,Undirected
12578,57058,Undirected
12578,57644,Undirected
12578,57946,Undirected
12578,59967,Undirected
12578,60608,Undirected
12578,61100,Undirected
12578,62179,Undirected
12578,62436,Undirected
12578,197870,Undirected
12578,197871,Undirected
12578,198116,Undirected
12578,198285,Undirected
12578,199300,Undirected
12578,199577,Undirected
12578,199663,Undirected
12578,200130,Undirected
12578,200171,Undirected
12578,201547,Undirected
12578,202018,Undirected
12578,31133,Undirected
12578,50384,Undirected
12847,24921,Undirected
12847,41726,Undirected
12847,35254,Undirected
12993,553,Undirected
1103,12993,Undirected
1267,12993,Undirected
12993,1764,Undirected
12993,2895,Undirected
12993,3252,Undirected
12993,3257,Undirected
12993,3267,Undirected
12993,3333,Undirected
12993,3356,Undirected
12993,3741,Undirected
12993,6679,Undirected
12993,6939,Undirected
12993,8283,Undirected
12993,8331,Undirected
12993,8419,Undirected
12993,8426,Undirected
12993,8468,Undirected
12993,8492,Undirected
12993,8596,Undirected
12993,9002,Undirected
12993,9189,Undirected
12637,12993,Undirected
12779,12993,Undirected
12859,12993,Undirected
12989,12993,Undirected
12993,13030,Undirected
12993,13237,Undirected
12993,14537,Undirected
12993,15435,Undirected
12993,19151,Undirected
12993,20080,Undirected
12993,20562,Undirected
12993,20632,Undirected
12993,20640,Undirected
12993,20932,Undirected
12993,24989,Undirected
12993,25091,Undirected
12993,25160,Undirected
12993,25220,Undirected
12993,29140,Undirected
12993,29208,Undirected
12993,29611,Undirected
12993,29636,Undirected
12993,30132,Undirected
12993,30844,Undirected
12993,31019,Undirected
12993,31025,Undirected
12993,31500,Undirected
12993,34288,Undirected
12993,36351,Undirected
12993,37100,Undirected
12993,39202,Undirected
12993,39821,Undirected
12993,39912,Undirected
12993,41695,Undirected
12993,41811,Undirected
12993,42480,Undirected
12993,42708,Undirected
12993,47204,Undirected
12993,48166,Undirected
12993,49036,Undirected
12993,50300,Undirected
12993,50304,Undirected
12993,50409,Undirected
12993,50763,Undirected
12993,51185,Undirected
12993,56730,Undirected
12993,197271,Undirected
12993,198159,Undirected
12993,199361,Undirected
12993,199599,Undirected
12993,200130,Undirected
12993,201336,Undirected
12993,202018,Undirected
12993,202109,Undirected
13244,28886,Undirected
15392,28886,Undirected
15684,41898,Undirected
16062,43513,Undirected
16062,24589,Undirected
16062,31519,Undirected
20662,24589,Undirected
20910,43108,Undirected
20910,48680,Undirected
20910,50731,Undirected
20910,57956,Undirected
20910,60324,Undirected
197117,20910,Undirected
199558,20910,Undirected
20910,35254,Undirected
21016,47814,Undirected
174,21061,Undirected
21156,2895,Undirected
21156,3252,Undirected
21156,3267,Undirected
21156,6679,Undirected
21156,6939,Undirected
21156,8331,Undirected
21156,8492,Undirected
20632,21156,Undirected
20764,21156,Undirected
21156,25091,Undirected
21156,28917,Undirected
21156,31500,Undirected
21156,31519,Undirected
21156,39821,Undirected
21156,43108,Undirected
21156,47485,Undirected
21156,47814,Undirected
21156,48166,Undirected
21156,50304,Undirected
21156,61100,Undirected
21156,35254,Undirected
24589,24601,Undirected
24589,24651,Undirected
24589,35439,Undirected
24589,39626,Undirected
24589,41390,Undirected
24589,42330,Undirected
24589,42480,Undirected
24589,43075,Undirected
24589,43513,Undirected
24589,43877,Undirected
24589,44575,Undirected
24589,48870,Undirected
24589,50485,Undirected
24589,51249,Undirected
24589,57841,Undirected
24589,62453,Undirected
198343,24589,Undirected
24589,31214,Undirected
24589,35254,Undirected
24601,44575,Undirected
24651,34994,Undirected
24651,42480,Undirected
24651,51347,Undirected
24651,57644,Undirected
24651,42979,Undirected
24870,28886,Undirected
24981,42979,Undirected
24981,47814,Undirected
13194,28699,Undirected
28699,35302,Undirected
28711,35333,Undirected
28711,41390,Undirected
13194,28843,Undirected
28843,51955,Undirected
174,28886,Undirected
28886,3327,Undirected
28886,51268,Undirected
28886,57946,Undirected
198116,28886,Undirected
199962,28886,Undirected
201611,28886,Undirected
28886,35254,Undirected
29466,47814,Undirected
29600,41918,Undirected
29600,35302,Undirected
29600,42480,Undirected
31519,44624,Undirected
31519,49667,Undirected
31519,58269,Undirected
13194,34354,Undirected
34354,61376,Undirected
35254,553,Undirected
1267,35254,Undirected
1299,35254,Undirected
1764,35254,Undirected
2603,35254,Undirected
2895,35254,Undirected
3252,35254,Undirected
3267,35254,Undirected
3303,35254,Undirected
3320,35254,Undirected
3356,35254,Undirected
35254,3549,Undirected
35254,5580,Undirected
35254,6679,Undirected
35254,6730,Undirected
35254,6939,Undirected
35254,8331,Undirected
35254,8359,Undirected
35254,8422,Undirected
35254,8426,Undirected
35254,8468,Undirected
35254,8492,Undirected
35254,8596,Undirected
35254,8732,Undirected
35254,9002,Undirected
35254,9189,Undirected
12779,35254,Undirected
12859,35254,Undirected
12874,35254,Undirected
13030,35254,Undirected
13237,35254,Undirected
19151,35254,Undirected
20485,35254,Undirected
20632,35254,Undirected
20640,35254,Undirected
20764,35254,Undirected
24989,35254,Undirected
25091,35254,Undirected
25220,35254,Undirected
28917,35254,Undirected
29076,35254,Undirected
29140,35254,Undirected
29208,35254,Undirected
29686,35254,Undirected
30844,35254,Undirected
31019,35254,Undirected
31025,35254,Undirected
31133,35254,Undirected
31500,35254,Undirected
34288,35254,Undirected
26415,35254,Undirected
35254,35302,Undirected
35254,35407,Undirected
35254,36351,Undirected
35254,39792,Undirected
35254,39821,Undirected
35254,39912,Undirected
35254,41898,Undirected
35254,42708,Undirected
35254,43028,Undirected
35254,48166,Undirected
35254,48496,Undirected
35254,50304,Undirected
35254,52048,Undirected
35254,58269,Undirected
196948,35254,Undirected
197616,35254,Undirected
35302,41918,Undirected
35302,57223,Undirected
35333,43513,Undirected
35351,43513,Undirected
2586,35407,Undirected
3249,35407,Undirected
35407,8764,Undirected
15440,35407,Undirected
39626,47814,Undirected
174,39645,Undirected
39675,47814,Undirected
41424,42979,Undirected
198138,41898,Undirected
1257,42480,Undirected
3327,42480,Undirected
42849,47814,Undirected
174,42936,Undirected
174,42979,Undirected
42979,6667,Undirected
42979,9002,Undirected
21433,42979,Undirected
24607,42979,Undirected
42979,43615,Undirected
42979,47814,Undirected
199103,42979,Undirected
24607,43482,Undirected
43513,49191,Undirected
43513,51109,Undirected
43877,47570,Undirected
44658,47570,Undirected
47284,47814,Undirected
3327,47371,Undirected
47371,9002,Undirected
47570,48062,Undirected
47570,48680,Undirected
47814,48867,Undirected
47814,61376,Undirected
197446,47814,Undirected
201611,47814,Undirected
201897,47814,Undirected
3327,48412,Undirected
32787,49036,Undirected
51347,57516,Undirected
51172,51955,Undirected
196948,51955,Undirected
52048,9002,Undirected
52048,62394,Undirected
3356,52173,Undirected
52173,59658,Undirected
56454,57516,Undirected
57289,8764,Undirected
3216,57683,Undirected
12494,57683,Undirected
196644,50113,Undirected
197417,199103,Undirected
174,197870,Undirected
15721,197870,Undirected
12570,198620,Undirected
199103,251,Undirected
199103,8492,Undirected
199103,9002,Undirected
199103,29076,Undirected
199103,48166,Undirected
199103,199594,Undirected
200171,34326,Undirected
201547,3356,Undirected
201547,3549,Undirected
2588,29381,Undirected
12578,13414,Undirected
