Source,Target,Type
1853,2607,Undirected
2607,5610,Undirected
2607,6855,Undirected
2607,6862,Undirected
2607,8264,Undirected
2607,8501,Undirected
2607,8620,Undirected
2607,8778,Undirected
2607,8928,Undirected
12905,2607,Undirected
15935,2607,Undirected
15962,2607,Undirected
16160,2607,Undirected
21019,2607,Undirected
25373,2607,Undirected
25496,2607,Undirected
2607,29086,Undirected
2607,29208,Undirected
2607,29405,Undirected
2607,29531,Undirected
2607,31117,Undirected
2607,31127,Undirected
2607,35328,Undirected
2607,39392,Undirected
2607,42005,Undirected
2607,42841,Undirected
2607,43451,Undirected
2607,44185,Undirected
2607,49044,Undirected
2607,49115,Undirected
2607,50128,Undirected
2607,50953,Undirected
2607,51947,Undirected
2607,56349,Undirected
2607,56656,Undirected
2607,56800,Undirected
2607,56926,Undirected
2607,61192,Undirected
2607,2852,Undirected
2607,5578,Undirected
20965,2607,Undirected
5628,6855,Undirected
34820,6658,Undirected
174,6855,Undirected
3257,6855,Undirected
3320,6855,Undirected
21433,6855,Undirected
25496,6855,Undirected
29208,6855,Undirected
30898,6855,Undirected
34443,6855,Undirected
34521,6855,Undirected
41318,6855,Undirected
42826,6855,Undirected
48907,6855,Undirected
49044,6855,Undirected
49115,6855,Undirected
50881,6855,Undirected
51947,6855,Undirected
57788,6855,Undirected
197642,6855,Undirected
201997,6855,Undirected
6855,8928,Undirected
5578,6862,Undirected
6862,8928,Undirected
8257,8778,Undirected
5578,8264,Undirected
8290,8778,Undirected
5578,8620,Undirected
8620,8928,Undirected
16160,8620,Undirected
5578,8778,Undirected
6762,8778,Undirected
6830,8778,Undirected
6939,8778,Undirected
12426,8778,Undirected
24791,8778,Undirected
31679,8778,Undirected
42826,8778,Undirected
56656,8778,Undirected
56800,8778,Undirected
60296,8778,Undirected
29208,8778,Undirected
39392,8778,Undirected
31117,8887,Undirected
12508,174,Undirected
12508,6762,Undirected
12508,8928,Undirected
12905,251,Undirected
12905,6663,Undirected
12905,6881,Undirected
12905,6939,Undirected
