Source,Target,Type
15825,29614,Undirected
29340,6453,Undirected
29340,29614,Undirected
1273,29614,Undirected
29614,3209,Undirected
29614,8657,Undirected
10798,29614,Undirected
29614,32021,Undirected
29614,33786,Undirected
29614,37032,Undirected
29614,37047,Undirected
29614,37074,Undirected
29614,37087,Undirected
29614,37232,Undirected
29614,37263,Undirected
29614,37304,Undirected
29614,37313,Undirected
29614,37320,Undirected
29614,37373,Undirected
29614,37392,Undirected
29614,36994,Undirected
29674,37534,Undirected
29674,36994,Undirected
30982,30986,Undirected
30986,33780,Undirected
30986,36900,Undirected
30986,37032,Undirected
30986,37255,Undirected
30988,30997,Undirected
24890,30997,Undirected
30997,35091,Undirected
30997,37087,Undirected
30997,37012,Undirected
36961,37304,Undirected
36961,37282,Undirected
37012,5511,Undirected
12491,37012,Undirected
37012,37212,Undirected
37012,37237,Undirected
37012,37613,Undirected
37030,37282,Undirected
262206,37030,Undirected
35091,37087,Undirected
12491,37103,Undirected
37103,37613,Undirected
3491,37140,Undirected
37140,9498,Undirected
37073,37140,Undirected
30988,37162,Undirected
30988,37212,Undirected
37216,37613,Undirected
37148,37232,Undirected
2905,37255,Undirected
16637,37255,Undirected
37282,37313,Undirected
37148,37341,Undirected
24890,37373,Undirected
30988,37373,Undirected
37148,37534,Undirected
37613,5511,Undirected
37613,8657,Undirected
20598,37613,Undirected
35091,37613,Undirected
37106,37613,Undirected
37200,37613,Undirected
37340,37613,Undirected
37613,37647,Undirected
37148,37623,Undirected
37282,37623,Undirected
37148,37690,Undirected
37282,37690,Undirected
