Source,Target,Type
15706,5511,Undirected
15706,6762,Undirected
15706,8452,Undirected
15706,24757,Undirected
15706,33788,Undirected
15706,36972,Undirected
15706,37197,Undirected
15706,37211,Undirected
15706,39386,Undirected
2914,33788,Undirected
33788,3491,Undirected
33788,4788,Undirected
33788,8966,Undirected
15412,33788,Undirected
24757,33788,Undirected
33788,36972,Undirected
33788,36998,Undirected
33788,37197,Undirected
33788,37211,Undirected
36998,59605,Undirected
