Source,Target,Type
16058,5511,Undirected
16058,6453,Undirected
16058,6713,Undirected
16058,6774,Undirected
16058,37169,Undirected
16058,37390,Undirected
16058,37493,Undirected
16058,37669,Undirected
36880,5511,Undirected
37246,5511,Undirected
22351,37246,Undirected
37582,5511,Undirected
3491,37616,Undirected
37616,6453,Undirected
