Source,Target,Type
10396,5106,Undirected
11992,5786,Undirected
20080,5786,Undirected
10396,174,Undirected
10396,1299,Undirected
10396,7430,Undirected
10396,18895,Undirected
10396,26148,Undirected
10396,30526,Undirected
10396,33315,Undirected
10396,33590,Undirected
10396,39963,Undirected
10396,40414,Undirected
10396,47014,Undirected
10396,12956,Undirected
10396,23520,Undirected
10524,7018,Undirected
10524,23520,Undirected
10937,11992,Undirected
11367,22999,Undirected
11367,25877,Undirected
11367,32455,Undirected
11367,46839,Undirected
11367,393573,Undirected
11367,14638,Undirected
11367,23114,Undirected
11992,7018,Undirected
11992,12206,Undirected
11992,14638,Undirected
11992,16649,Undirected
11992,18895,Undirected
11992,22856,Undirected
11992,22888,Undirected
11992,22999,Undirected
11992,25877,Undirected
11992,27213,Undirected
11992,30440,Undirected
11992,32189,Undirected
11992,40414,Undirected
11992,40520,Undirected
11992,53642,Undirected
11992,62823,Undirected
11992,62931,Undirected
12956,14638,Undirected
14638,14974,Undirected
14638,21559,Undirected
14638,23114,Undirected
14638,36423,Undirected
14638,53764,Undirected
14920,23520,Undirected
14957,23550,Undirected
1239,14979,Undirected
14434,14979,Undirected
14979,16929,Undirected
14979,46941,Undirected
14979,23114,Undirected
14979,23520,Undirected
11653,15261,Undirected
15261,23520,Undirected
16649,30526,Undirected
18895,20372,Undirected
18895,46868,Undirected
174,21559,Undirected
12956,21559,Undirected
21559,46941,Undirected
21559,23114,Undirected
22555,23114,Undirected
22555,23520,Undirected
22888,23114,Undirected
174,23114,Undirected
1916,23114,Undirected
23114,3257,Undirected
23114,5580,Undirected
23114,6939,Undirected
23114,9304,Undirected
12989,23114,Undirected
13030,23114,Undirected
14840,23114,Undirected
16735,23114,Undirected
19151,23114,Undirected
20080,23114,Undirected
23114,5704,Undirected
23114,23520,Undirected
23114,36351,Undirected
23114,36810,Undirected
23114,46935,Undirected
23114,52720,Undirected
23520,23534,Undirected
174,23550,Undirected
209,23550,Undirected
23550,701,Undirected
1299,23550,Undirected
23550,3257,Undirected
23550,6453,Undirected
23550,6939,Undirected
10026,23550,Undirected
11039,23550,Undirected
11666,23550,Undirected
12989,23550,Undirected
13618,23550,Undirected
16559,23550,Undirected
16735,23550,Undirected
16929,23550,Undirected
22109,23550,Undirected
23550,26132,Undirected
23550,30440,Undirected
23550,33392,Undirected
23550,36351,Undirected
23550,43531,Undirected
23550,393406,Undirected
23520,27213,Undirected
1239,30440,Undirected
23520,30526,Undirected
30526,32455,Undirected
30526,54848,Undirected
23520,36423,Undirected
36423,53251,Undirected
23520,39963,Undirected
22539,40414,Undirected
40414,46868,Undirected
46869,5704,Undirected
23520,46869,Undirected
23520,46941,Undirected
23520,54123,Undirected
23520,55158,Undirected
23520,62913,Undirected
22911,63308,Undirected
23005,63308,Undirected
