Source,Target,Type
1273,15964,Undirected
15964,3491,Undirected
15964,5511,Undirected
15964,6453,Undirected
15964,6762,Undirected
15964,8657,Undirected
15964,16637,Undirected
15964,36912,Undirected
15964,36955,Undirected
15964,37034,Undirected
15964,37475,Undirected
15964,37544,Undirected
15964,327741,Undirected
15964,327820,Undirected
25447,36905,Undirected
36912,5511,Undirected
29571,36912,Undirected
36912,37460,Undirected
12491,36955,Undirected
37089,37672,Undirected
29571,37475,Undirected
36974,37475,Undirected
37282,37475,Undirected
327746,37475,Undirected
37620,5511,Undirected
37620,9498,Undirected
12491,37641,Undirected
36994,37672,Undirected
