Source,Target,Type
23201,7303,Undirected
23201,8167,Undirected
10481,23201,Undirected
12956,23201,Undirected
23201,27795,Undirected
23201,28033,Undirected
23201,52227,Undirected
23201,52229,Undirected
23201,52418,Undirected
23201,52445,Undirected
23201,52455,Undirected
23201,262200,Undirected
23201,263169,Undirected
23201,27768,Undirected
27669,27768,Undirected
27727,27895,Undirected
27733,27768,Undirected
1239,27768,Undirected
27768,3257,Undirected
27768,6453,Undirected
27768,7303,Undirected
12956,27768,Undirected
27768,27795,Undirected
27768,27866,Undirected
27768,28103,Undirected
27768,52455,Undirected
262250,27768,Undirected
263228,27768,Undirected
27768,57731,Undirected
27895,7303,Undirected
27895,28008,Undirected
28008,28103,Undirected
28033,28103,Undirected
28103,8167,Undirected
12956,28103,Undirected
28103,32723,Undirected
28103,52229,Undirected
28103,52455,Undirected
262250,28103,Undirected
263169,28103,Undirected
263192,28103,Undirected
262806,52455,Undirected
262183,28142,Undirected
