Source,Target,Type
2561,6879,Undirected
2561,8452,Undirected
24863,2561,Undirected
6127,8452,Undirected
24863,6127,Undirected
6879,8452,Undirected
20388,6879,Undirected
20965,6879,Undirected
8452,8524,Undirected
24835,8524,Undirected
24863,8524,Undirected
15475,36870,Undirected
15475,36992,Undirected
15804,20928,Undirected
20484,8452,Undirected
20484,20928,Undirected
20928,3491,Undirected
20928,8452,Undirected
15412,20928,Undirected
20928,25576,Undirected
20928,30995,Undirected
20928,31619,Undirected
20928,33778,Undirected
20928,33785,Undirected
20928,36870,Undirected
20928,36893,Undirected
20928,37031,Undirected
20928,37191,Undirected
20928,37252,Undirected
20928,37270,Undirected
20928,37437,Undirected
20928,45246,Undirected
1273,24835,Undirected
24835,3209,Undirected
24835,8452,Undirected
15412,24835,Undirected
24835,25364,Undirected
24835,30995,Undirected
24835,31065,Undirected
24835,31619,Undirected
24835,34778,Undirected
24835,36893,Undirected
24835,36929,Undirected
24835,36935,Undirected
24835,37091,Undirected
24835,37112,Undirected
24835,37132,Undirected
24835,37191,Undirected
24835,37348,Undirected
24835,37437,Undirected
24835,37664,Undirected
24863,4,Undirected
24863,3356,Undirected
24863,3491,Undirected
24863,3549,Undirected
24863,6453,Undirected
24863,6762,Undirected
24863,8452,Undirected
24863,9498,Undirected
15412,24863,Undirected
24863,31065,Undirected
24863,31619,Undirected
24863,33778,Undirected
24863,36906,Undirected
24863,36971,Undirected
24863,36978,Undirected
24863,37066,Undirected
24863,37069,Undirected
24863,37193,Undirected
24863,37339,Undirected
24863,37437,Undirected
24863,37585,Undirected
25364,36992,Undirected
25576,36992,Undirected
30995,8452,Undirected
31065,8452,Undirected
31065,36992,Undirected
31619,8452,Undirected
31619,36992,Undirected
33777,36992,Undirected
33778,8452,Undirected
15412,33782,Undirected
36870,8452,Undirected
36885,8452,Undirected
26415,36885,Undirected
36906,8452,Undirected
36929,8452,Undirected
36971,8452,Undirected
33078,36971,Undirected
36978,8452,Undirected
36990,8452,Undirected
36992,6453,Undirected
36992,6762,Undirected
36992,8452,Undirected
36992,613,Undirected
36992,37279,Undirected
36992,37348,Undirected
36992,37444,Undirected
37003,8452,Undirected
37031,8452,Undirected
37112,8452,Undirected
37132,8452,Undirected
37191,8452,Undirected
37193,8452,Undirected
37250,8452,Undirected
37252,8452,Undirected
37279,8452,Undirected
37562,8452,Undirected
37583,8452,Undirected
37664,8452,Undirected
174,8452,Undirected
553,8452,Undirected
1267,8452,Undirected
1764,8452,Undirected
3252,8452,Undirected
3257,8452,Undirected
3356,8452,Undirected
3549,8452,Undirected
6453,8452,Undirected
6762,8452,Undirected
6939,8452,Undirected
8426,8452,Undirected
72,8452,Undirected
3328,8452,Undirected
8452,8468,Undirected
8452,8492,Undirected
8452,8596,Undirected
8452,9002,Undirected
8452,9189,Undirected
8452,9304,Undirected
12257,8452,Undirected
12779,8452,Undirected
12859,8452,Undirected
13237,8452,Undirected
15706,8452,Undirected
19460,8452,Undirected
20640,8452,Undirected
24989,8452,Undirected
25091,8452,Undirected
25220,8452,Undirected
28917,8452,Undirected
29076,8452,Undirected
29140,8452,Undirected
29208,8452,Undirected
30844,8452,Undirected
31019,8452,Undirected
31025,8452,Undirected
31133,8452,Undirected
34288,8452,Undirected
34778,8452,Undirected
36351,8452,Undirected
36408,8452,Undirected
39792,8452,Undirected
39912,8452,Undirected
42708,8452,Undirected
45246,8452,Undirected
48166,8452,Undirected
8452,8697,Undirected
12713,8452,Undirected
15412,8452,Undirected
16265,8452,Undirected
174,201398,Undirected
201398,3356,Undirected
201398,3549,Undirected
