Source,Target,Type
12455,4558,Undirected
12455,5511,Undirected
12455,8966,Undirected
12455,13224,Undirected
12455,30994,Undirected
12455,36926,Undirected
12455,36991,Undirected
12455,37129,Undirected
12455,37274,Undirected
12455,37578,Undirected
12455,37100,Undirected
12556,3741,Undirected
12556,4558,Undirected
12556,37421,Undirected
12556,33770,Undirected
12556,37578,Undirected
1103,15399,Undirected
1267,15399,Undirected
15399,3356,Undirected
15399,3549,Undirected
15399,3741,Undirected
15399,4558,Undirected
15399,6453,Undirected
15399,6939,Undirected
15399,8359,Undirected
15399,8419,Undirected
15399,8422,Undirected
15399,8468,Undirected
15399,8966,Undirected
15399,9304,Undirected
15399,9505,Undirected
12779,15399,Undirected
12859,15399,Undirected
13237,15399,Undirected
14537,15399,Undirected
15399,19151,Undirected
15399,20485,Undirected
15399,20764,Undirected
15399,25091,Undirected
15399,25160,Undirected
15399,29208,Undirected
15399,29611,Undirected
15399,29636,Undirected
15399,30844,Undirected
15399,31133,Undirected
15399,31500,Undirected
15399,33891,Undirected
15399,34288,Undirected
15399,36351,Undirected
15399,36930,Undirected
15399,37027,Undirected
15399,37084,Undirected
15399,39202,Undirected
15399,39792,Undirected
15399,41695,Undirected
15399,41811,Undirected
15399,42708,Undirected
15399,43531,Undirected
15399,50300,Undirected
15399,56730,Undirected
15399,202109,Undirected
15399,16265,Undirected
15399,33763,Undirected
15399,37100,Undirected
25568,4558,Undirected
25568,30844,Undirected
25568,33770,Undirected
25568,36866,Undirected
15808,30994,Undirected
30844,30994,Undirected
30844,33770,Undirected
33770,4558,Undirected
15808,33770,Undirected
21280,33770,Undirected
33770,33771,Undirected
33770,36866,Undirected
33770,36914,Undirected
33770,36926,Undirected
33770,37156,Undirected
33770,37273,Undirected
33770,37578,Undirected
33770,37684,Undirected
33770,37685,Undirected
3356,33771,Undirected
33771,3549,Undirected
33771,4558,Undirected
33771,6453,Undirected
33771,8966,Undirected
22351,33771,Undirected
24757,33771,Undirected
33771,36866,Undirected
33771,36977,Undirected
33771,37052,Undirected
33771,37061,Undirected
33771,37075,Undirected
33771,37514,Undirected
33771,37100,Undirected
36866,4558,Undirected
36866,8966,Undirected
36866,36904,Undirected
36866,36967,Undirected
36866,37298,Undirected
36866,37307,Undirected
36866,37578,Undirected
36866,37619,Undirected
36866,37684,Undirected
36866,37685,Undirected
327766,36866,Undirected
327789,36866,Undirected
36866,37061,Undirected
36866,37219,Undirected
36866,37662,Undirected
36914,4558,Undirected
36914,36944,Undirected
36915,37027,Undirected
36915,37273,Undirected
36926,4558,Undirected
36926,9498,Undirected
30844,36948,Undirected
36952,37061,Undirected
36975,9129,Undirected
30844,37019,Undirected
37044,37273,Undirected
36886,37061,Undirected
37061,37166,Undirected
37061,37244,Undirected
37061,37274,Undirected
37061,37298,Undirected
37061,37330,Undirected
37061,37338,Undirected
37061,37499,Undirected
37061,37579,Undirected
37061,37601,Undirected
327793,37061,Undirected
37027,37071,Undirected
37109,4558,Undirected
30844,37109,Undirected
36994,37137,Undirected
37137,37261,Undirected
37156,4558,Undirected
30844,37156,Undirected
37156,37273,Undirected
37156,57731,Undirected
30844,37165,Undirected
15808,37166,Undirected
30844,37210,Undirected
37219,6762,Undirected
37244,9129,Undirected
15808,37247,Undirected
37100,37305,Undirected
37305,37662,Undirected
15808,37307,Undirected
30844,37330,Undirected
37338,9129,Undirected
30844,37346,Undirected
15808,37354,Undirected
37273,37354,Undirected
21280,37393,Undirected
37421,9129,Undirected
37470,9129,Undirected
37578,4558,Undirected
30844,37578,Undirected
37273,37578,Undirected
15808,37579,Undirected
30844,37601,Undirected
37684,4558,Undirected
37027,37684,Undirected
37685,4558,Undirected
327739,37027,Undirected
327740,37100,Undirected
15808,327753,Undirected
327766,4558,Undirected
30844,327780,Undirected
15808,327793,Undirected
15808,3741,Undirected
15808,4558,Undirected
15808,5511,Undirected
15808,6453,Undirected
15808,6762,Undirected
12556,15808,Undirected
13414,15399,Undirected
15169,15399,Undirected
15399,36914,Undirected
15399,22822,Undirected
15399,54888,Undirected
10310,15399,Undirected
15399,16509,Undirected
15169,15808,Undirected
