Source,Target,Type
14420,27757,Undirected
14522,3257,Undirected
12956,14522,Undirected
14522,19169,Undirected
12956,19114,Undirected
19114,27738,Undirected
19114,28021,Undirected
19114,28041,Undirected
19114,28058,Undirected
19114,52238,Undirected
19114,52482,Undirected
19114,52487,Undirected
19114,262154,Undirected
1239,19169,Undirected
1299,19169,Undirected
19169,3549,Undirected
12956,19169,Undirected
19169,27947,Undirected
19169,52482,Undirected
19169,52483,Undirected
19169,27765,Undirected
19582,3549,Undirected
19582,52345,Undirected
19582,52417,Undirected
19582,27757,Undirected
19582,52482,Undirected
22724,3549,Undirected
18678,22724,Undirected
22724,52274,Undirected
22724,263174,Undirected
22724,27757,Undirected
22724,27765,Undirected
23216,27757,Undirected
23216,27947,Undirected
1299,23487,Undirected
23487,3257,Undirected
12252,23487,Undirected
23487,27738,Undirected
23487,27868,Undirected
23487,27919,Undirected
23487,27958,Undirected
23487,28058,Undirected
23487,52377,Undirected
23487,52482,Undirected
23487,263243,Undirected
1299,26613,Undirected
26613,3356,Undirected
26613,3549,Undirected
26613,27757,Undirected
18678,27668,Undirected
27668,27757,Undirected
27668,27765,Undirected
27738,27765,Undirected
262589,27738,Undirected
27740,3549,Undirected
27740,27765,Undirected
12956,27757,Undirected
27757,27958,Undirected
27757,27968,Undirected
27757,28006,Undirected
27757,28025,Undirected
27757,52331,Undirected
27757,52482,Undirected
262157,27757,Undirected
18678,27765,Undirected
27765,27814,Undirected
262154,27765,Undirected
262223,27765,Undirected
263243,27765,Undirected
27765,28032,Undirected
27765,52482,Undirected
262589,27765,Undirected
18487,27784,Undirected
27814,27916,Undirected
27814,52274,Undirected
27814,52482,Undirected
27816,27947,Undirected
27820,3549,Undirected
27820,27841,Undirected
27820,27947,Undirected
27750,27841,Undirected
27841,27947,Undirected
27868,52482,Undirected
27902,27947,Undirected
27947,27998,Undirected
27947,28027,Undirected
27947,28041,Undirected
27947,28097,Undirected
27947,52257,Undirected
27947,52274,Undirected
27947,52343,Undirected
27947,52345,Undirected
27947,52417,Undirected
262212,27947,Undirected
27968,3549,Undirected
27998,3549,Undirected
28097,3549,Undirected
3549,52274,Undirected
52274,52482,Undirected
3549,52331,Undirected
3549,52343,Undirected
3549,52458,Undirected
52458,52482,Undirected
3549,52482,Undirected
3549,52483,Undirected
262257,3549,Undirected
263243,3549,Undirected
