Source,Target,Type
10102,58601,Undirected
38067,58601,Undirected
58601,58800,Undirected
58601,58889,Undirected
58601,58912,Undirected
58601,59203,Undirected
58601,59315,Undirected
58601,59316,Undirected
58601,59353,Undirected
58601,59362,Undirected
58601,59365,Undirected
58601,59382,Undirected
58601,63844,Undirected
133331,58601,Undirected
58615,7473,Undirected
132884,58615,Undirected
132602,58616,Undirected
1273,58623,Undirected
174,58629,Undirected
58629,6453,Undirected
58629,7473,Undirected
10102,58629,Undirected
132267,58629,Undirected
132602,58629,Undirected
58642,7473,Undirected
58642,9498,Undirected
58656,6453,Undirected
58656,9498,Undirected
58656,58701,Undirected
58656,58768,Undirected
58656,58813,Undirected
58656,58946,Undirected
58656,59332,Undirected
132442,58656,Undirected
132598,58656,Undirected
132606,58656,Undirected
132684,58656,Undirected
133605,58656,Undirected
132602,58656,Undirected
10102,58657,Undirected
132884,58657,Undirected
10102,58662,Undirected
58665,7473,Undirected
58665,58668,Undirected
58668,9498,Undirected
58668,58691,Undirected
10102,58670,Undirected
132602,58672,Undirected
58682,6453,Undirected
58682,9498,Undirected
10102,58682,Undirected
58682,58805,Undirected
58682,59350,Undirected
132602,58682,Undirected
10102,58684,Undirected
132884,58684,Undirected
3491,58685,Undirected
132267,58685,Undirected
38067,58688,Undirected
58688,58813,Undirected
58689,58782,Undirected
58691,6453,Undirected
58691,9498,Undirected
58691,58749,Undirected
58691,58752,Undirected
58691,58892,Undirected
58691,58953,Undirected
58691,59353,Undirected
58691,59375,Undirected
133109,58691,Undirected
133153,58691,Undirected
133180,58691,Undirected
133439,58691,Undirected
133608,58691,Undirected
132884,58694,Undirected
10102,58699,Undirected
58704,6453,Undirected
58704,9498,Undirected
10102,58704,Undirected
58704,58889,Undirected
58715,6453,Undirected
58715,9498,Undirected
10102,58715,Undirected
58715,58768,Undirected
133854,58715,Undirected
4788,58717,Undirected
58717,6453,Undirected
58717,9498,Undirected
58717,58736,Undirected
58717,58813,Undirected
58717,58890,Undirected
58717,58912,Undirected
58717,59249,Undirected
58717,59332,Undirected
58717,59340,Undirected
58717,59341,Undirected
58717,59347,Undirected
58717,63526,Undirected
131179,58717,Undirected
133155,58717,Undirected
133331,58717,Undirected
133374,58717,Undirected
133443,58717,Undirected
133605,58717,Undirected
133854,58717,Undirected
132602,58717,Undirected
132884,58717,Undirected
132884,58754,Undirected
10102,58782,Undirected
58782,63840,Undirected
132884,58782,Undirected
58803,6453,Undirected
10102,58803,Undirected
132267,58826,Undirected
58889,58923,Undirected
58919,58923,Undirected
21433,58923,Undirected
58923,59362,Undirected
133854,58923,Undirected
132267,58923,Undirected
133374,58945,Undirected
10102,58946,Undirected
3,59249,Undirected
132106,24490,Undirected
132106,132602,Undirected
1273,132267,Undirected
132267,3356,Undirected
132267,3549,Undirected
132267,6453,Undirected
132267,7473,Undirected
132267,9498,Undirected
132267,132602,Undirected
132305,133170,Undirected
132339,7473,Undirected
132340,132884,Undirected
132340,133170,Undirected
132341,9498,Undirected
10102,132442,Undirected
132442,132684,Undirected
132575,132884,Undirected
132602,6762,Undirected
132884,6453,Undirected
132884,9498,Undirected
10102,133191,Undirected
133439,5,Undirected
133867,35916,Undirected
133867,36351,Undirected
31377,58587,Undirected
38895,58587,Undirected
2635,58587,Undirected
15169,58587,Undirected
54888,58587,Undirected
13414,58587,Undirected
132602,15169,Undirected
17494,9498,Undirected
24122,58715,Undirected
10102,58587,Undirected
