Source,Target,Type
1897,2860,Undirected
174,2860,Undirected
1103,2860,Undirected
1267,2860,Undirected
2860,3741,Undirected
2860,5580,Undirected
2860,6730,Undirected
2860,6939,Undirected
2860,8359,Undirected
2860,8419,Undirected
2860,8422,Undirected
2860,8468,Undirected
12350,2860,Undirected
12779,2860,Undirected
12859,2860,Undirected
13030,2860,Undirected
13156,2860,Undirected
13200,2860,Undirected
13237,2860,Undirected
14537,2860,Undirected
15412,2860,Undirected
19151,2860,Undirected
20485,2860,Undirected
20764,2860,Undirected
24698,2860,Undirected
25091,2860,Undirected
25160,2860,Undirected
2860,29208,Undirected
2860,29611,Undirected
2860,29636,Undirected
2860,30844,Undirected
2860,31133,Undirected
2860,31500,Undirected
2860,33891,Undirected
2860,34288,Undirected
2860,34873,Undirected
2860,35038,Undirected
2860,36351,Undirected
2860,37100,Undirected
2860,38993,Undirected
2860,39202,Undirected
2860,39792,Undirected
2860,41695,Undirected
2860,41811,Undirected
2860,42708,Undirected
2860,43531,Undirected
2860,50271,Undirected
2860,50300,Undirected
2860,56730,Undirected
2860,57350,Undirected
202109,2860,Undirected
2860,5511,Undirected
2860,6453,Undirected
12542,2860,Undirected
3243,6773,Undirected
3243,8426,Undirected
3243,9118,Undirected
12527,3243,Undirected
25253,3243,Undirected
28672,3243,Undirected
28998,3243,Undirected
31497,3243,Undirected
3243,39088,Undirected
3243,41159,Undirected
3243,42863,Undirected
3243,8657,Undirected
1930,5516,Undirected
5626,9186,Undirected
15525,6773,Undirected
42,8657,Undirected
174,8657,Undirected
251,8657,Undirected
286,8657,Undirected
293,8657,Undirected
553,8657,Undirected
680,8657,Undirected
1103,8657,Undirected
1126,8657,Undirected
1241,8657,Undirected
1248,8657,Undirected
1267,8657,Undirected
1290,8657,Undirected
1299,8657,Undirected
1764,8657,Undirected
1916,8657,Undirected
2134,8657,Undirected
2497,8657,Undirected
2635,8657,Undirected
2711,8657,Undirected
2828,8657,Undirected
2856,8657,Undirected
2857,8657,Undirected
2914,8657,Undirected
3213,8657,Undirected
3216,8657,Undirected
3249,8657,Undirected
3257,8657,Undirected
3267,8657,Undirected
3292,8657,Undirected
3303,8657,Undirected
3327,8657,Undirected
3356,8657,Undirected
3491,8657,Undirected
3549,8657,Undirected
3741,8657,Undirected
4004,8657,Undirected
4181,8657,Undirected
4230,8657,Undirected
4565,8657,Undirected
4589,8657,Undirected
4609,8657,Undirected
4637,8657,Undirected
4739,8657,Undirected
4788,8657,Undirected
5089,8657,Undirected
5390,8657,Undirected
5404,8657,Undirected
5413,8657,Undirected
5430,8657,Undirected
5503,8657,Undirected
5524,8657,Undirected
5539,8657,Undirected
5580,8657,Undirected
5583,8657,Undirected
5588,8657,Undirected
5605,8657,Undirected
5607,8657,Undirected
5615,8657,Undirected
5631,8657,Undirected
5769,8657,Undirected
6079,8657,Undirected
6461,8657,Undirected
6507,8657,Undirected
6663,8657,Undirected
6667,8657,Undirected
6677,8657,Undirected
6717,8657,Undirected
6730,8657,Undirected
6762,8657,Undirected
6830,8657,Undirected
6871,8657,Undirected
6900,8657,Undirected
6939,8657,Undirected
7029,8657,Undirected
8001,8657,Undirected
8075,8657,Undirected
8121,8657,Undirected
8218,8657,Undirected
8220,8657,Undirected
8262,8657,Undirected
8282,8657,Undirected
8283,8657,Undirected
8304,8657,Undirected
8359,8657,Undirected
8391,8657,Undirected
8400,8657,Undirected
8426,8657,Undirected
8447,8657,Undirected
8468,8657,Undirected
8469,8657,Undirected
8473,8657,Undirected
8492,8657,Undirected
8513,8657,Undirected
8551,8657,Undirected
8553,8657,Undirected
8591,8657,Undirected
8596,8657,Undirected
8608,8657,Undirected
8648,8657,Undirected
7738,8657,Undirected
8657,8708,Undirected
8657,8732,Undirected
8657,8737,Undirected
8657,8763,Undirected
8657,8767,Undirected
8657,8781,Undirected
8657,8804,Undirected
8657,8816,Undirected
8657,8881,Undirected
8657,8897,Undirected
8657,8918,Undirected
8657,8926,Undirected
8657,8928,Undirected
8657,8966,Undirected
8657,8972,Undirected
8657,9002,Undirected
8657,9009,Undirected
8657,9031,Undirected
8657,9036,Undirected
8657,9044,Undirected
8657,9063,Undirected
8657,9066,Undirected
8657,9116,Undirected
8657,9143,Undirected
8657,9145,Undirected
8657,9153,Undirected
8657,9189,Undirected
8657,9211,Undirected
8657,9304,Undirected
8657,9498,Undirected
8657,9583,Undirected
10026,8657,Undirected
10158,8657,Undirected
11259,8657,Undirected
11666,8657,Undirected
12041,8657,Undirected
12129,8657,Undirected
12301,8657,Undirected
12306,8657,Undirected
12312,8657,Undirected
12348,8657,Undirected
12350,8657,Undirected
12355,8657,Undirected
12496,8657,Undirected
12510,8657,Undirected
12552,8657,Undirected
12576,8657,Undirected
12578,8657,Undirected
12638,8657,Undirected
12678,8657,Undirected
12695,8657,Undirected
12703,8657,Undirected
12713,8657,Undirected
12779,8657,Undirected
12849,8657,Undirected
12859,8657,Undirected
12871,8657,Undirected
12874,8657,Undirected
12902,8657,Undirected
12956,8657,Undirected
12989,8657,Undirected
13030,8657,Undirected
13037,8657,Undirected
13101,8657,Undirected
13122,8657,Undirected
13124,8657,Undirected
13127,8657,Undirected
13157,8657,Undirected
13184,8657,Undirected
13213,8657,Undirected
13237,8657,Undirected
