Source,Target,Type
20771,9144,Undirected
35805,9144,Undirected
15491,47810,Undirected
15491,35805,Undirected
16010,35805,Undirected
16010,39452,Undirected
16010,41877,Undirected
16010,57881,Undirected
16010,58227,Undirected
16010,61961,Undirected
16010,198512,Undirected
16010,201598,Undirected
16010,20771,Undirected
16010,28751,Undirected
20545,20771,Undirected
20545,44327,Undirected
20771,251,Undirected
1299,20771,Undirected
20771,3252,Undirected
20771,3356,Undirected
20771,3549,Undirected
20771,6679,Undirected
20771,6939,Undirected
20771,8331,Undirected
20771,8359,Undirected
20771,8492,Undirected
20764,20771,Undirected
20771,24997,Undirected
20771,25249,Undirected
20771,28751,Undirected
20771,28917,Undirected
20771,29076,Undirected
20771,29208,Undirected
20771,34666,Undirected
20771,35076,Undirected
20771,41738,Undirected
20771,41877,Undirected
20771,42082,Undirected
20771,43733,Undirected
20771,44217,Undirected
20771,44327,Undirected
20771,44395,Undirected
20771,48159,Undirected
20771,48166,Undirected
20771,49254,Undirected
20771,49363,Undirected
20771,51010,Undirected
20771,57473,Undirected
20771,57768,Undirected
197216,20771,Undirected
197229,20771,Undirected
198561,20771,Undirected
199045,20771,Undirected
20771,29049,Undirected
21214,58227,Undirected
21214,44327,Undirected
24997,62252,Undirected
25249,42806,Undirected
25249,34797,Undirected
25249,35805,Undirected
25249,44327,Undirected
34666,35805,Undirected
12389,34797,Undirected
29049,34797,Undirected
34797,42082,Undirected
34797,49129,Undirected
199045,34797,Undirected
35805,553,Undirected
1267,35805,Undirected
1299,35805,Undirected
1764,35805,Undirected
3252,35805,Undirected
3320,35805,Undirected
3356,35805,Undirected
3549,35805,Undirected
35805,6453,Undirected
35805,6939,Undirected
35805,8426,Undirected
35805,8468,Undirected
35805,8492,Undirected
35805,8596,Undirected
35805,9189,Undirected
12779,35805,Undirected
12859,35805,Undirected
13237,35805,Undirected
16265,35805,Undirected
20640,35805,Undirected
24989,35805,Undirected
25091,35805,Undirected
25220,35805,Undirected
29049,35805,Undirected
29140,35805,Undirected
29208,35805,Undirected
30844,35805,Undirected
31019,35805,Undirected
31025,35805,Undirected
33891,35805,Undirected
34288,35805,Undirected
12297,35805,Undirected
35805,39792,Undirected
35805,39912,Undirected
35805,41738,Undirected
35805,42082,Undirected
35805,42223,Undirected
35805,42708,Undirected
35805,43973,Undirected
35805,44877,Undirected
35805,47644,Undirected
35805,48166,Undirected
35805,48393,Undirected
35805,48415,Undirected
35805,56811,Undirected
35805,56855,Undirected
35805,56966,Undirected
35805,57445,Undirected
35805,58185,Undirected
35805,59503,Undirected
35805,61167,Undirected
35805,62252,Undirected
196925,35805,Undirected
198512,35805,Undirected
198561,35805,Undirected
198874,35805,Undirected
198876,35805,Undirected
199045,35805,Undirected
199872,35805,Undirected
201174,35805,Undirected
201651,35805,Undirected
202223,35805,Undirected
35805,57463,Undirected
41224,41877,Undirected
3356,41877,Undirected
3549,41877,Undirected
41877,57814,Undirected
42223,44327,Undirected
3356,44327,Undirected
3549,44327,Undirected
44327,6453,Undirected
34984,44327,Undirected
44327,51010,Undirected
44327,56855,Undirected
44327,57881,Undirected
44327,58185,Undirected
44327,59503,Undirected
44327,61167,Undirected
201174,44327,Undirected
201651,44327,Undirected
51112,51957,Undirected
20870,57244,Undirected
20473,57768,Undirected
16010,31377,Undirected
16010,20940,Undirected
15133,16010,Undirected
16010,16625,Undirected
35805,6682,Undirected
15169,35805,Undirected
15133,35805,Undirected
41965,44327,Undirected
