Source,Target,Type
5087,9329,Undirected
5087,9498,Undirected
18001,5087,Undirected
174,9329,Undirected
553,9329,Undirected
1103,9329,Undirected
1267,9329,Undirected
1299,9329,Undirected
1764,9329,Undirected
2914,9329,Undirected
3252,9329,Undirected
3267,9329,Undirected
3333,9329,Undirected
3356,9329,Undirected
3491,9329,Undirected
4637,9329,Undirected
4739,9329,Undirected
4826,9329,Undirected
4844,9329,Undirected
6453,9329,Undirected
6762,9329,Undirected
6777,9329,Undirected
6939,9329,Undirected
7473,9329,Undirected
8283,9329,Undirected
8359,9329,Undirected
8426,9329,Undirected
8447,9329,Undirected
8468,9329,Undirected
8492,9329,Undirected
8596,9329,Undirected
8732,9329,Undirected
9002,9329,Undirected
9189,9329,Undirected
9304,9329,Undirected
7642,9329,Undirected
10026,9329,Undirected
12637,9329,Undirected
12779,9329,Undirected
12859,9329,Undirected
12989,9329,Undirected
13030,9329,Undirected
13237,9329,Undirected
15435,9329,Undirected
17904,9329,Undirected
18001,9329,Undirected
20080,9329,Undirected
20485,9329,Undirected
20562,9329,Undirected
20640,9329,Undirected
20932,9329,Undirected
24222,9329,Undirected
24989,9329,Undirected
25091,9329,Undirected
25160,9329,Undirected
25220,9329,Undirected
28917,9329,Undirected
29076,9329,Undirected
29140,9329,Undirected
29208,9329,Undirected
30132,9329,Undirected
30844,9329,Undirected
31019,9329,Undirected
31025,9329,Undirected
31133,9329,Undirected
31500,9329,Undirected
33891,9329,Undirected
34288,9329,Undirected
36351,9329,Undirected
37100,9329,Undirected
38039,9329,Undirected
38229,9329,Undirected
38573,9329,Undirected
39326,9329,Undirected
39792,9329,Undirected
39912,9329,Undirected
42708,9329,Undirected
44953,9329,Undirected
45356,9329,Undirected
48166,9329,Undirected
50300,9329,Undirected
50304,9329,Undirected
50763,9329,Undirected
51185,9329,Undirected
56288,9329,Undirected
132124,9329,Undirected
132132,9329,Undirected
132447,9329,Undirected
133051,9329,Undirected
200130,9329,Undirected
202018,9329,Undirected
9329,9498,Undirected
16265,9329,Undirected
17470,8966,Undirected
17470,45224,Undirected
174,18001,Undirected
1273,18001,Undirected
18001,4637,Undirected
18001,6453,Undirected
18001,6762,Undirected
18001,9498,Undirected
132045,18001,Undirected
24490,38229,Undirected
38229,56288,Undirected
45224,9498,Undirected
15412,45224,Undirected
24222,45224,Undirected
45224,55944,Undirected
133051,45224,Undirected
