Source,Target,Type
10278,3586,Undirected
3586,54308,Undirected
10278,10292,Undirected
10292,35878,Undirected
10292,393223,Undirected
10278,11580,Undirected
11580,30689,Undirected
11580,33576,Undirected
10278,22306,Undirected
22306,30689,Undirected
23520,30689,Undirected
15068,30689,Undirected
30689,40143,Undirected
2914,33576,Undirected
33576,6453,Undirected
17149,33576,Undirected
27800,33576,Undirected
27903,33576,Undirected
28005,33576,Undirected
32020,33576,Undirected
33576,48252,Undirected
33576,52433,Undirected
10278,40143,Undirected
