Source,Target,Type
20578,5434,Undirected
5434,9198,Undirected
29046,8393,Undirected
35168,8393,Undirected
41520,8393,Undirected
57826,8393,Undirected
59443,8393,Undirected
8393,9198,Undirected
35104,8393,Undirected
43994,8720,Undirected
59583,8720,Undirected
31465,8825,Undirected
8825,9198,Undirected
2895,9198,Undirected
3252,9198,Undirected
3267,9198,Undirected
3327,9198,Undirected
6679,9198,Undirected
8331,9198,Undirected
8492,9198,Undirected
8430,9198,Undirected
12997,9198,Undirected
15549,9198,Undirected
20578,9198,Undirected
20632,9198,Undirected
20661,9198,Undirected
20764,9198,Undirected
20940,9198,Undirected
21282,9198,Undirected
24722,9198,Undirected
25091,9198,Undirected
28910,9198,Undirected
28917,9198,Undirected
29076,9198,Undirected
29555,9198,Undirected
31500,9198,Undirected
33878,9198,Undirected
34879,9198,Undirected
35673,9198,Undirected
39433,9198,Undirected
39725,9198,Undirected
39821,9198,Undirected
41419,9198,Undirected
41664,9198,Undirected
43601,9198,Undirected
43934,9198,Undirected
43994,9198,Undirected
43999,9198,Undirected
44653,9198,Undirected
47192,9198,Undirected
48007,9198,Undirected
48166,9198,Undirected
48502,9198,Undirected
48503,9198,Undirected
49393,9198,Undirected
50482,9198,Undirected
51236,9198,Undirected
51833,9198,Undirected
51837,9198,Undirected
55330,9198,Undirected
56698,9198,Undirected
57301,9198,Undirected
57466,9198,Undirected
57826,9198,Undirected
60186,9198,Undirected
60286,9198,Undirected
60411,9198,Undirected
60708,9198,Undirected
61367,9198,Undirected
198200,9198,Undirected
198787,9198,Undirected
198834,9198,Undirected
12389,9198,Undirected
20485,9198,Undirected
31133,9198,Undirected
60299,9198,Undirected
13082,21299,Undirected
13082,35566,Undirected
15549,35104,Undirected
15736,35168,Undirected
15736,29046,Undirected
20144,21282,Undirected
21282,42909,Undirected
21282,51833,Undirected
21299,31525,Undirected
21299,33878,Undirected
21299,35168,Undirected
21299,35566,Undirected
21299,39433,Undirected
21299,43601,Undirected
21299,43994,Undirected
21299,44256,Undirected
21299,51979,Undirected
21299,56968,Undirected
21299,57301,Undirected
21299,60186,Undirected
25349,59583,Undirected
29046,35168,Undirected
29046,35566,Undirected
29046,41798,Undirected
29046,43994,Undirected
29355,35168,Undirected
29355,35104,Undirected
29355,41798,Undirected
31253,59583,Undirected
31525,41798,Undirected
34609,43994,Undirected
3216,35104,Undirected
12389,35104,Undirected
31133,35104,Undirected
35104,72,Undirected
12764,35104,Undirected
16525,35104,Undirected
33959,35104,Undirected
35104,35168,Undirected
35104,41371,Undirected
35104,41750,Undirected
35104,44027,Undirected
35104,47139,Undirected
35104,47237,Undirected
35104,48007,Undirected
35104,48366,Undirected
35104,48450,Undirected
35104,56568,Undirected
35104,57466,Undirected
35104,57950,Undirected
35104,59498,Undirected
197079,35104,Undirected
198787,35104,Undirected
35104,41798,Undirected
35104,43994,Undirected
35104,60299,Undirected
35168,35566,Undirected
35673,43994,Undirected
39188,41798,Undirected
39188,43994,Undirected
3325,39805,Undirected
39805,9002,Undirected
39805,43265,Undirected
35168,39824,Undirected
39824,60411,Undirected
39824,41798,Undirected
39824,43994,Undirected
41007,59583,Undirected
41124,43994,Undirected
41371,49095,Undirected
41413,43994,Undirected
41520,43994,Undirected
3216,41798,Undirected
3327,41798,Undirected
41798,9002,Undirected
20485,41798,Undirected
21219,41798,Undirected
25534,41798,Undirected
41798,43873,Undirected
41798,43994,Undirected
41798,47613,Undirected
41798,48503,Undirected
41798,48716,Undirected
41798,51363,Undirected
41798,56968,Undirected
41798,60411,Undirected
41798,61392,Undirected
41798,62111,Undirected
197686,41798,Undirected
25534,41800,Undirected
35168,42770,Undirected
197556,42770,Undirected
35168,43994,Undirected
25534,43994,Undirected
41284,43994,Undirected
42597,43994,Undirected
43370,43994,Undirected
43994,49393,Undirected
43994,50386,Undirected
43994,51192,Undirected
43994,56968,Undirected
43994,59583,Undirected
197686,43994,Undirected
43994,60299,Undirected
44256,48716,Undirected
197686,44653,Undirected
48535,59583,Undirected
49696,59583,Undirected
197686,51162,Undirected
51363,56369,Undirected
51833,8495,Undirected
15835,51833,Undirected
29066,51833,Undirected
49070,51878,Undirected
20485,51997,Undirected
25534,56444,Undirected
35168,56444,Undirected
35168,56698,Undirected
50245,56786,Undirected
35168,57013,Undirected
20485,57826,Undirected
197079,59583,Undirected
35168,60708,Undirected
25534,61185,Undirected
197556,2895,Undirected
197556,3216,Undirected
197556,3252,Undirected
197556,3267,Undirected
197556,3327,Undirected
197556,6679,Undirected
197556,8331,Undirected
197556,8492,Undirected
197556,20632,Undirected
197556,21219,Undirected
197556,25091,Undirected
197556,31500,Undirected
197556,35168,Undirected
197556,39821,Undirected
197556,48166,Undirected
197556,60299,Undirected
197686,198834,Undirected
198200,43370,Undirected
47613,8393,Undirected
15169,9198,Undirected
29355,9198,Undirected
3216,9198,Undirected
15736,43999,Undirected
15736,43994,Undirected
21299,35104,Undirected
197118,41419,Undirected
15169,197556,Undirected
197556,34747,Undirected
51997,9198,Undirected
29355,43999,Undirected
25534,43999,Undirected
