Source,Target,Type
18922,25818,Undirected
30844,31856,Undirected
30619,36986,Undirected
36986,37238,Undirected
36986,37204,Undirected
30844,37024,Undirected
37123,37204,Undirected
30844,37183,Undirected
37100,37183,Undirected
37183,37238,Undirected
37183,37306,Undirected
37183,37442,Undirected
37183,37554,Undirected
37183,37204,Undirected
37100,37184,Undirected
37184,37375,Undirected
37184,37568,Undirected
37184,37204,Undirected
37184,37678,Undirected
30844,37189,Undirected
37189,37204,Undirected
3491,37204,Undirected
37204,5713,Undirected
37204,37238,Undirected
37204,37442,Undirected
37204,37568,Undirected
37204,37662,Undirected
30844,37485,Undirected
30844,37568,Undirected
30844,327770,Undirected
327770,37100,Undirected
327770,37238,Undirected
30844,36986,Undirected
21144,37123,Undirected
37123,37183,Undirected
