Source,Target,Type
174,2611,Undirected
2611,286,Undirected
1103,2611,Undirected
1267,2611,Undirected
1764,2611,Undirected
1837,2611,Undirected
2611,2914,Undirected
2611,3252,Undirected
2611,3267,Undirected
2611,3292,Undirected
2611,3303,Undirected
2611,3333,Undirected
2611,3549,Undirected
2611,3741,Undirected
2611,4589,Undirected
2611,5413,Undirected
2611,5580,Undirected
2611,6461,Undirected
2611,6667,Undirected
2611,6730,Undirected
2611,6939,Undirected
2611,8283,Undirected
2611,8359,Undirected
2611,8419,Undirected
2611,8426,Undirected
2611,8447,Undirected
2611,8468,Undirected
2611,8492,Undirected
2611,8674,Undirected
2611,8928,Undirected
2611,9002,Undirected
2611,9304,Undirected
10026,2611,Undirected
12350,2611,Undirected
12637,2611,Undirected
12779,2611,Undirected
12859,2611,Undirected
12989,2611,Undirected
13030,2611,Undirected
13237,2611,Undirected
14537,2611,Undirected
15383,2611,Undirected
15435,2611,Undirected
16326,2611,Undirected
19151,2611,Undirected
20080,2611,Undirected
20485,2611,Undirected
20562,2611,Undirected
20932,2611,Undirected
20940,2611,Undirected
20965,2611,Undirected
21239,2611,Undirected
25091,2611,Undirected
25160,2611,Undirected
25220,2611,Undirected
25344,2611,Undirected
2611,28917,Undirected
2611,29140,Undirected
2611,29208,Undirected
2611,29611,Undirected
2611,29636,Undirected
2611,30132,Undirected
2611,30844,Undirected
2611,31019,Undirected
2611,31133,Undirected
2611,31500,Undirected
2611,31511,Undirected
2611,33891,Undirected
2611,34288,Undirected
2611,35733,Undirected
2611,36351,Undirected
2611,37100,Undirected
2611,39202,Undirected
2611,39792,Undirected
2611,41095,Undirected
2611,41692,Undirected
2611,41695,Undirected
2611,41811,Undirected
2611,42165,Undirected
2611,42744,Undirected
2611,44953,Undirected
2611,48166,Undirected
2611,49046,Undirected
2611,50300,Undirected
2611,50304,Undirected
2611,50763,Undirected
2611,51185,Undirected
2611,56730,Undirected
198559,2611,Undirected
199670,2611,Undirected
200130,2611,Undirected
202018,2611,Undirected
202109,2611,Undirected
2611,3257,Undirected
2611,3356,Undirected
3173,701,Undirected
3173,702,Undirected
3173,8220,Undirected
3304,5432,Undirected
2914,5432,Undirected
