Source,Target,Type
174,6677,Undirected
1103,6677,Undirected
1267,6677,Undirected
1764,6677,Undirected
3216,6677,Undirected
3252,6677,Undirected
3257,6677,Undirected
3267,6677,Undirected
3303,6677,Undirected
3333,6677,Undirected
3741,6677,Undirected
4739,6677,Undirected
5413,6677,Undirected
5580,6677,Undirected
6667,6677,Undirected
1850,6677,Undirected
6677,6730,Undirected
6677,6939,Undirected
6677,8283,Undirected
6677,8359,Undirected
6677,8419,Undirected
6677,8426,Undirected
6677,8447,Undirected
6677,8468,Undirected
6677,8492,Undirected
6677,8607,Undirected
6677,8657,Undirected
6677,8928,Undirected
6677,9002,Undirected
6677,9304,Undirected
10026,6677,Undirected
11666,6677,Undirected
12350,6677,Undirected
12637,6677,Undirected
12779,6677,Undirected
12859,6677,Undirected
12874,6677,Undirected
12989,6677,Undirected
13030,6677,Undirected
13237,6677,Undirected
14537,6677,Undirected
15435,6677,Undirected
19151,6677,Undirected
20080,6677,Undirected
20485,6677,Undirected
20562,6677,Undirected
20932,6677,Undirected
21268,6677,Undirected
24743,6677,Undirected
25091,6677,Undirected
25160,6677,Undirected
25220,6677,Undirected
25244,6677,Undirected
28917,6677,Undirected
29140,6677,Undirected
29208,6677,Undirected
29611,6677,Undirected
29636,6677,Undirected
30132,6677,Undirected
30844,6677,Undirected
31019,6677,Undirected
31133,6677,Undirected
31236,6677,Undirected
31500,6677,Undirected
33891,6677,Undirected
34288,6677,Undirected
36351,6677,Undirected
37100,6677,Undirected
39202,6677,Undirected
39418,6677,Undirected
39472,6677,Undirected
39532,6677,Undirected
39792,6677,Undirected
41095,6677,Undirected
41695,6677,Undirected
41811,6677,Undirected
42888,6677,Undirected
43892,6677,Undirected
44275,6677,Undirected
44644,6677,Undirected
44735,6677,Undirected
44953,6677,Undirected
47545,6677,Undirected
47828,6677,Undirected
48166,6677,Undirected
48685,6677,Undirected
50300,6677,Undirected
50304,6677,Undirected
50763,6677,Undirected
51185,6677,Undirected
51296,6677,Undirected
56730,6677,Undirected
57729,6677,Undirected
60300,6677,Undirected
62384,6677,Undirected
197403,6677,Undirected
197973,6677,Undirected
198815,6677,Undirected
200130,6677,Undirected
202018,6677,Undirected
