Source,Target,Type
5576,57961,Undirected
21183,5576,Undirected
35047,5576,Undirected
42313,5576,Undirected
12783,42313,Undirected
12783,199393,Undirected
21183,8585,Undirected
12713,21183,Undirected
21183,8214,Undirected
21183,35444,Undirected
21183,42409,Undirected
21183,48265,Undirected
21183,50616,Undirected
21183,56468,Undirected
21183,56782,Undirected
21183,57070,Undirected
21183,58166,Undirected
21183,60304,Undirected
197167,21183,Undirected
197706,21183,Undirected
201708,21183,Undirected
202179,21183,Undirected
21246,5603,Undirected
21246,39237,Undirected
21246,39611,Undirected
21246,57722,Undirected
198279,21246,Undirected
199195,21246,Undirected
29238,35047,Undirected
33924,6663,Undirected
33924,9119,Undirected
33924,48265,Undirected
33924,60136,Undirected
198279,33924,Undirected
35047,5603,Undirected
35047,35444,Undirected
35047,48265,Undirected
35047,52073,Undirected
35047,60136,Undirected
35047,61364,Undirected
197167,35047,Undirected
35047,42313,Undirected
39611,5603,Undirected
197167,39611,Undirected
202179,39611,Undirected
39611,42313,Undirected
42313,6762,Undirected
12713,42313,Undirected
42313,47394,Undirected
42313,50616,Undirected
42313,50973,Undirected
42313,57388,Undirected
42313,60304,Undirected
42313,60352,Undirected
42313,60471,Undirected
200045,42313,Undirected
201249,42313,Undirected
201708,42313,Undirected
47394,6663,Undirected
47394,52073,Undirected
47394,56782,Undirected
196838,47394,Undirected
200045,47394,Undirected
47394,50091,Undirected
34772,48265,Undirected
48265,60471,Undirected
3209,50973,Undirected
34419,50973,Undirected
198279,50973,Undirected
52073,6663,Undirected
52073,56468,Undirected
52073,60471,Undirected
200045,52073,Undirected
56468,58166,Undirected
56671,57388,Undirected
2,60304,Undirected
198279,61364,Undirected
197706,199393,Undirected
198279,6762,Undirected
198279,6866,Undirected
199393,8661,Undirected
199393,202179,Undirected
