Source,Target,Type
20965,5379,Undirected
34547,5379,Undirected
34772,5379,Undirected
3320,6821,Undirected
6821,8982,Undirected
41557,6821,Undirected
43227,6821,Undirected
44021,6821,Undirected
44537,6821,Undirected
44777,6821,Undirected
52077,6821,Undirected
61332,6821,Undirected
199128,6821,Undirected
199969,6821,Undirected
201810,6821,Undirected
12713,6821,Undirected
41313,6821,Undirected
6663,8982,Undirected
199969,8982,Undirected
34547,8982,Undirected
34772,8982,Undirected
34772,9172,Undirected
48057,9172,Undirected
16333,5603,Undirected
16333,56620,Undirected
174,34547,Undirected
34547,5603,Undirected
34547,47212,Undirected
34547,49056,Undirected
34547,56520,Undirected
34547,57134,Undirected
34547,57374,Undirected
1299,34772,Undirected
34772,5603,Undirected
34772,6939,Undirected
34772,8400,Undirected
34772,8492,Undirected
25091,34772,Undirected
33891,34772,Undirected
34772,8661,Undirected
29170,34772,Undirected
34772,41557,Undirected
34772,43227,Undirected
34772,44021,Undirected
34772,44537,Undirected
34772,44566,Undirected
34772,44777,Undirected
34772,47212,Undirected
34772,47686,Undirected
34772,48166,Undirected
34772,48265,Undirected
34772,49056,Undirected
34772,57116,Undirected
34772,57374,Undirected
34772,59900,Undirected
34772,61332,Undirected
39766,8866,Undirected
39766,43612,Undirected
43494,8447,Undirected
43612,8447,Undirected
13124,43612,Undirected
43612,49056,Undirected
43612,57374,Undirected
201810,43612,Undirected
44118,44814,Undirected
48057,6939,Undirected
12615,48057,Undirected
34224,48057,Undirected
48057,48166,Undirected
48057,57463,Undirected
174,57134,Undirected
34772,6821,Undirected
16333,199128,Undirected
16333,34772,Undirected
3356,34772,Undirected
34772,39766,Undirected
43494,43612,Undirected
16333,5379,Undirected
16333,6821,Undirected
16333,43612,Undirected
34547,43612,Undirected
34547,41313,Undirected
34547,8928,Undirected
34547,8866,Undirected
43612,5483,Undirected
41313,43612,Undirected
