Source,Target,Type
278,3640,Undirected
278,28550,Undirected
262920,278,Undirected
278,6332,Undirected
278,7438,Undirected
278,8151,Undirected
13591,278,Undirected
18592,278,Undirected
18734,278,Undirected
278,28400,Undirected
1831,18734,Undirected
1840,6503,Undirected
1840,8151,Undirected
174,2549,Undirected
2549,28550,Undirected
11172,2549,Undirected
2708,8151,Undirected
18592,2708,Undirected
18734,2708,Undirected
2708,28400,Undirected
18592,2904,Undirected
2904,32098,Undirected
18734,3141,Undirected
28550,3454,Undirected
3454,6503,Undirected
3454,8151,Undirected
11888,3454,Undirected
18734,3454,Undirected
3484,6332,Undirected
3484,8151,Undirected
14178,3484,Undirected
17072,3484,Undirected
28400,3484,Undirected
3548,8151,Undirected
3596,6503,Undirected
3596,8151,Undirected
28400,3596,Undirected
3640,6332,Undirected
3640,8151,Undirected
18592,3640,Undirected
28400,3640,Undirected
3905,8151,Undirected
3968,6503,Undirected
3968,8151,Undirected
18734,4493,Undirected
5708,8151,Undirected
28400,5708,Undirected
6065,7438,Undirected
11172,6065,Undirected
28448,6332,Undirected
6332,8151,Undirected
6342,6503,Undirected
6342,8151,Undirected
11172,6342,Undirected
6495,8151,Undirected
13591,6495,Undirected
174,6503,Undirected
6503,701,Undirected
3356,6503,Undirected
3491,6503,Undirected
3549,6503,Undirected
4983,6503,Undirected
6503,6927,Undirected
6503,7184,Undirected
6503,7867,Undirected
6503,7974,Undirected
6503,8151,Undirected
10479,6503,Undirected
13579,6503,Undirected
13679,6503,Undirected
17249,6503,Undirected
22011,6503,Undirected
22882,6503,Undirected
22894,6503,Undirected
28371,6503,Undirected
28372,6503,Undirected
28374,6503,Undirected
28399,6503,Undirected
28400,6503,Undirected
28416,6503,Undirected
28438,6503,Undirected
28457,6503,Undirected
28460,6503,Undirected
28469,6503,Undirected
28492,6503,Undirected
28493,6503,Undirected
28506,6503,Undirected
28509,6503,Undirected
28519,6503,Undirected
28521,6503,Undirected
28553,6503,Undirected
28570,6503,Undirected
30127,6503,Undirected
30285,6503,Undirected
36032,6503,Undirected
262926,6503,Undirected
12956,6503,Undirected
18592,6503,Undirected
32098,6503,Undirected
11172,6927,Undirected
7080,8151,Undirected
11172,7080,Undirected
11172,7125,Undirected
32098,7125,Undirected
18592,7325,Undirected
7399,8151,Undirected
7408,8151,Undirected
2134,7438,Undirected
7438,8151,Undirected
16960,7438,Undirected
21603,7438,Undirected
28509,7438,Undirected
28512,7438,Undirected
12956,7438,Undirected
23520,7438,Undirected
32098,7438,Undirected
11172,8007,Undirected
8140,8151,Undirected
701,8151,Undirected
1239,8151,Undirected
1299,8151,Undirected
2914,8151,Undirected
3257,8151,Undirected
3356,8151,Undirected
3549,8151,Undirected
6453,8151,Undirected
7018,8151,Undirected
2134,8151,Undirected
3073,8151,Undirected
3810,8151,Undirected
7726,8151,Undirected
10847,8151,Undirected
11519,8151,Undirected
13999,8151,Undirected
14754,8151,Undirected
15107,8151,Undirected
16477,8151,Undirected
16762,8151,Undirected
18739,8151,Undirected
18882,8151,Undirected
19038,8151,Undirected
19373,8151,Undirected
21433,8151,Undirected
22122,8151,Undirected
26595,8151,Undirected
26620,8151,Undirected
27681,8151,Undirected
27689,8151,Undirected
28375,8151,Undirected
28382,8151,Undirected
28390,8151,Undirected
28391,8151,Undirected
28392,8151,Undirected
28394,8151,Undirected
28396,8151,Undirected
28449,8151,Undirected
28475,8151,Undirected
28494,8151,Undirected
28496,8151,Undirected
28513,8151,Undirected
28520,8151,Undirected
28547,8151,Undirected
28551,8151,Undirected
28553,8151,Undirected
28560,8151,Undirected
28563,8151,Undirected
30284,8151,Undirected
262920,8151,Undirected
262925,8151,Undirected
262927,8151,Undirected
18592,8151,Undirected
262914,8151,Undirected
10420,11172,Undirected
10420,13591,Undirected
10436,11172,Undirected
10436,17072,Undirected
10479,11172,Undirected
10479,16960,Undirected
10560,11172,Undirected
10706,11172,Undirected
10706,18734,Undirected
10706,19332,Undirected
11087,262914,Undirected
11136,11172,Undirected
11172,174,Undirected
11172,1299,Undirected
11172,3356,Undirected
11172,3491,Undirected
11172,3549,Undirected
11172,7726,Undirected
11172,11677,Undirected
11172,11757,Undirected
11172,13579,Undirected
11172,14249,Undirected
11172,15107,Undirected
11172,16531,Undirected
11172,19038,Undirected
11172,19259,Undirected
11172,19460,Undirected
11172,21433,Undirected
11172,22011,Undirected
11172,27681,Undirected
11172,27704,Undirected
11172,27705,Undirected
11172,28372,Undirected
11172,28375,Undirected
11172,28376,Undirected
11172,28381,Undirected
11172,28394,Undirected
11172,28469,Undirected
11172,28492,Undirected
11172,28494,Undirected
11172,28505,Undirected
11172,28506,Undirected
11172,28515,Undirected
11172,28522,Undirected
11172,28524,Undirected
11172,28529,Undirected
11172,28539,Undirected
11172,28546,Undirected
11172,28551,Undirected
11172,28552,Undirected
11172,28561,Undirected
11172,33182,Undirected
11172,262919,Undirected
11172,263114,Undirected
11172,263127,Undirected
11172,263138,Undirected
11172,263161,Undirected
11172,30167,Undirected
11519,22011,Undirected
11888,174,Undirected
11888,3491,Undirected
11888,3561,Undirected
11427,11888,Undirected
11888,26620,Undirected
11888,28449,Undirected
11888,28460,Undirected
11888,28480,Undirected
11888,28547,Undirected
11888,262944,Undirected
11888,263138,Undirected
12034,22566,Undirected
13440,18734,Undirected
13579,13591,Undirected
13579,18734,Undirected
13679,18734,Undirected
13679,22566,Undirected
13999,174,Undirected
13999,16960,Undirected
13999,18592,Undirected
13999,27672,Undirected
13999,28481,Undirected
13999,28526,Undirected
13999,28541,Undirected
13999,33182,Undirected
13999,32098,Undirected
14178,174,Undirected
1239,14178,Undirected
14178,3491,Undirected
14178,3549,Undirected
14178,16477,Undirected
14178,28478,Undirected
14178,28548,Undirected
13591,14249,Undirected
14249,28438,Undirected
15236,16960,Undirected
15236,18592,Undirected
15236,18734,Undirected
16531,174,Undirected
16531,29680,Undirected
16531,25956,Undirected
16596,17072,Undirected
16960,174,Undirected
1299,16960,Undirected
16960,3549,Undirected
16960,28416,Undirected
16960,32098,Undirected
17072,174,Undirected
17072,701,Undirected
17072,3356,Undirected
17072,3549,Undirected
17072,4230,Undirected
17072,6453,Undirected
17072,18739,Undirected
17072,21520,Undirected
17072,22884,Undirected
17072,28450,Undirected
17072,28517,Undirected
17072,28567,Undirected
17072,263158,Undirected
17072,18734,Undirected
13591,17249,Undirected
18532,18734,Undirected
174,18592,Undirected
11537,18592,Undirected
18592,18734,Undirected
18592,22122,Undirected
18592,27666,Undirected
18592,28385,Undirected
18592,28400,Undirected
18592,28550,Undirected
18592,263148,Undirected
18592,20388,Undirected
18592,27750,Undirected
174,18734,Undirected
18734,209,Undirected
18734,701,Undirected
1299,18734,Undirected
18734,3491,Undirected
18734,3549,Undirected
18734,6939,Undirected
11666,18734,Undirected
12989,18734,Undirected
13703,18734,Undirected
16700,18734,Undirected
18734,18786,Undirected
18734,18846,Undirected
18734,19151,Undirected
18734,20173,Undirected
18734,21520,Undirected
18734,22908,Undirected
18734,27673,Undirected
18734,27780,Undirected
18734,28094,Undirected
18734,28374,Undirected
18734,28382,Undirected
18734,28396,Undirected
18734,28432,Undirected
18734,28438,Undirected
18734,28454,Undirected
18734,28466,Undirected
18734,28469,Undirected
18734,28477,Undirected
18734,28505,Undirected
18734,28509,Undirected
18734,28512,Undirected
18734,28521,Undirected
18734,28522,Undirected
18734,28545,Undirected
18734,28548,Undirected
18734,28549,Undirected
18734,28552,Undirected
18734,28561,Undirected
18734,32098,Undirected
18734,36224,Undirected
18734,36351,Undirected
18734,36408,Undirected
18734,263114,Undirected
18734,263115,Undirected
18846,22566,Undirected
19332,3356,Undirected
19332,3491,Undirected
19332,3549,Undirected
14537,19332,Undirected
19332,22908,Undirected
19332,28378,Undirected
19332,28387,Undirected
19332,28524,Undirected
19332,262927,Undirected
19332,262944,Undirected
19373,22894,Undirected
19373,263161,Undirected
13591,21603,Undirected
21692,22566,Undirected
174,22011,Undirected
22011,28386,Undirected
22011,42473,Undirected
174,22566,Undirected
22566,3356,Undirected
22566,3491,Undirected
22566,3549,Undirected
22566,28376,Undirected
22566,28389,Undirected
22566,28567,Undirected
22884,64097,Undirected
174,22894,Undirected
22894,27661,Undirected
22894,27678,Undirected
22894,28498,Undirected
22894,28499,Undirected
22894,28504,Undirected
22894,30127,Undirected
174,22908,Undirected
22908,3491,Undirected
22908,3549,Undirected
13591,22908,Undirected
22908,32098,Undirected
23495,3549,Undirected
23495,28438,Undirected
13591,26618,Undirected
27661,28511,Undirected
13591,27704,Undirected
174,27705,Undirected
19257,28373,Undirected
27678,28377,Undirected
28377,28498,Undirected
174,28378,Undirected
13591,28379,Undirected
28390,28400,Undirected
28394,28438,Undirected
28399,28509,Undirected
262914,28400,Undirected
262914,28432,Undirected
174,28438,Undirected
28438,3356,Undirected
28438,3549,Undirected
28438,28514,Undirected
28438,36408,Undirected
262913,28438,Undirected
28450,3549,Undirected
13591,28454,Undirected
174,28466,Undirected
28469,32098,Undirected
174,28478,Undirected
10429,28492,Undirected
28492,28554,Undirected
28497,2914,Undirected
28497,28498,Undirected
28497,28499,Undirected
28498,28511,Undirected
28499,28510,Undirected
209,28502,Undirected
28502,3549,Undirected
28502,28503,Undirected
28503,32098,Undirected
23520,28506,Undirected
262914,28506,Undirected
174,28509,Undirected
209,28509,Undirected
28509,3356,Undirected
28509,3549,Undirected
23520,28509,Undirected
28509,28512,Undirected
28509,28538,Undirected
28509,28545,Undirected
28509,28549,Undirected
28509,28554,Undirected
28509,28555,Undirected
28509,32098,Undirected
1280,28510,Undirected
1280,28511,Undirected
10269,28512,Undirected
28512,28545,Undirected
28512,28549,Undirected
262239,28512,Undirected
28513,2914,Undirected
28513,3257,Undirected
28513,3549,Undirected
28513,4230,Undirected
28513,6453,Undirected
11664,28513,Undirected
28513,6400,Undirected
12252,28513,Undirected
14080,28513,Undirected
14754,28513,Undirected
27978,28513,Undirected
13591,28514,Undirected
28539,32098,Undirected
23520,28545,Undirected
263187,28545,Undirected
13591,28546,Undirected
28546,32098,Undirected
28548,5,Undirected
23520,28549,Undirected
262913,28554,Undirected
28554,32098,Undirected
28555,32098,Undirected
14237,262913,Undirected
262913,32098,Undirected
262914,30167,Undirected
262914,32098,Undirected
263114,32098,Undirected
174,263127,Undirected
174,263134,Undirected
22489,263150,Undirected
174,263167,Undirected
