Source,Target,Type
4739,9873,Undirected
4809,9873,Undirected
4844,9873,Undirected
6939,9873,Undirected
55508,9873,Undirected
9873,9931,Undirected
18403,9873,Undirected
45796,9873,Undirected
55554,9873,Undirected
10226,4134,Undirected
10226,9931,Undirected
10226,18403,Undirected
10226,45796,Undirected
10226,55554,Undirected
23900,55508,Undirected
24337,55508,Undirected
45906,4621,Undirected
4809,55508,Undirected
45899,55508,Undirected
42909,55508,Undirected
133500,55508,Undirected
55508,55554,Undirected
45796,55511,Undirected
55511,55554,Undirected
1273,131267,Undirected
131267,7552,Undirected
131267,45796,Undirected
