Source,Target,Type
29049,8814,Undirected
13099,29049,Undirected
15723,31721,Undirected
15723,29049,Undirected
15815,29049,Undirected
28787,29049,Undirected
251,29049,Undirected
29049,553,Undirected
1103,29049,Undirected
1267,29049,Undirected
1273,29049,Undirected
1299,29049,Undirected
1764,29049,Undirected
29049,2914,Undirected
29049,3252,Undirected
29049,3356,Undirected
29049,3741,Undirected
29049,6663,Undirected
29049,6762,Undirected
29049,6939,Undirected
29049,8359,Undirected
29049,8419,Undirected
29049,8422,Undirected
29049,8426,Undirected
29049,8468,Undirected
29049,8492,Undirected
29049,8596,Undirected
29049,8657,Undirected
29049,9002,Undirected
29049,9189,Undirected
29049,9304,Undirected
12389,29049,Undirected
12779,29049,Undirected
12859,29049,Undirected
13030,29049,Undirected
13237,29049,Undirected
14537,29049,Undirected
16265,29049,Undirected
19151,29049,Undirected
20485,29049,Undirected
20640,29049,Undirected
24989,29049,Undirected
25091,29049,Undirected
25160,29049,Undirected
25220,29049,Undirected
29049,6736,Undirected
12880,29049,Undirected
20144,29049,Undirected
20771,29049,Undirected
29049,29076,Undirected
29049,29140,Undirected
29049,29208,Undirected
29049,29584,Undirected
29049,29611,Undirected
29049,29636,Undirected
29049,30844,Undirected
29049,31019,Undirected
29049,31025,Undirected
29049,31133,Undirected
29049,31500,Undirected
29049,33891,Undirected
29049,34170,Undirected
29049,34288,Undirected
29049,34797,Undirected
29049,34876,Undirected
29049,35805,Undirected
29049,36351,Undirected
29049,37100,Undirected
29049,39202,Undirected
29049,39216,Undirected
29049,39232,Undirected
29049,39280,Undirected
29049,39397,Undirected
29049,39792,Undirected
29049,39912,Undirected
29049,41695,Undirected
29049,41811,Undirected
29049,41997,Undirected
29049,42708,Undirected
29049,44217,Undirected
29049,44725,Undirected
29049,48159,Undirected
29049,48166,Undirected
29049,48830,Undirected
29049,50274,Undirected
29049,50300,Undirected
29049,56730,Undirected
29049,57293,Undirected
29049,57675,Undirected
29049,59523,Undirected
196821,29049,Undirected
196925,29049,Undirected
197223,29049,Undirected
197830,29049,Undirected
198448,29049,Undirected
199987,29049,Undirected
200154,29049,Undirected
201167,29049,Undirected
202109,29049,Undirected
39232,43637,Undirected
39232,51259,Undirected
39232,57304,Undirected
196925,39280,Undirected
1299,41997,Undirected
41997,61304,Undirected
196925,42779,Undirected
196925,57293,Undirected
196925,60258,Undirected
196821,196925,Undirected
196925,5580,Undirected
196925,6663,Undirected
196925,6939,Undirected
196925,8492,Undirected
196925,31133,Undirected
196925,35805,Undirected
196925,48166,Undirected
196925,57463,Undirected
196925,196961,Undirected
196925,197223,Undirected
196925,197830,Undirected
196925,200154,Undirected
