Source,Target,Type
3260,3329,Undirected
3260,6799,Undirected
3323,5408,Undirected
174,3329,Undirected
3329,3549,Undirected
3329,8388,Undirected
3329,9128,Undirected
13038,3329,Undirected
15414,3329,Undirected
15764,3329,Undirected
28953,3329,Undirected
28969,3329,Undirected
29241,3329,Undirected
31013,3329,Undirected
31563,3329,Undirected
3329,34516,Undirected
3329,35446,Undirected
3329,35459,Undirected
3329,39017,Undirected
3329,39481,Undirected
3329,39820,Undirected
3329,41372,Undirected
3329,42365,Undirected
3329,42680,Undirected
3329,44036,Undirected
3329,44357,Undirected
3329,56910,Undirected
3329,60723,Undirected
197189,3329,Undirected
197534,3329,Undirected
198365,3329,Undirected
199305,3329,Undirected
3329,3356,Undirected
3329,6762,Undirected
112,5408,Undirected
2546,5408,Undirected
5408,5470,Undirected
5408,6744,Undirected
5408,6867,Undirected
5408,8248,Undirected
5408,8253,Undirected
5408,8278,Undirected
5408,8522,Undirected
5408,8643,Undirected
5408,8700,Undirected
5408,8762,Undirected
15536,5408,Undirected
20813,5408,Undirected
31563,5408,Undirected
47616,5408,Undirected
50555,5408,Undirected
197121,5408,Undirected
199399,5408,Undirected
20965,5408,Undirected
1241,6674,Undirected
6674,6799,Undirected
6799,9128,Undirected
15430,6799,Undirected
15439,6799,Undirected
24735,6799,Undirected
28969,6799,Undirected
29247,6799,Undirected
29353,6799,Undirected
34239,6799,Undirected
35446,6799,Undirected
35472,6799,Undirected
35506,6799,Undirected
39929,6799,Undirected
41125,6799,Undirected
41579,6799,Undirected
42365,6799,Undirected
44036,6799,Undirected
50501,6799,Undirected
50919,6799,Undirected
51537,6799,Undirected
199081,6799,Undirected
199141,6799,Undirected
12713,6799,Undirected
174,8280,Undirected
6866,8280,Undirected
30858,8280,Undirected
38918,8280,Undirected
44593,8280,Undirected
196945,8280,Undirected
39505,8280,Undirected
21284,8388,Undirected
12713,8396,Undirected
1241,8499,Undirected
197997,8522,Undirected
1241,9128,Undirected
12361,3209,Undirected
12361,34516,Undirected
12361,35472,Undirected
12361,51810,Undirected
12361,34419,Undirected
12488,24958,Undirected
12653,3491,Undirected
12653,198394,Undirected
12713,251,Undirected
12713,553,Undirected
1103,12713,Undirected
1267,12713,Undirected
12713,1273,Undirected
12713,1299,Undirected
12713,1764,Undirected
12713,2603,Undirected
12713,3216,Undirected
12713,3252,Undirected
12713,3267,Undirected
12713,3292,Undirected
12713,3303,Undirected
12713,3320,Undirected
12713,3333,Undirected
12713,3356,Undirected
12713,3741,Undirected
