Source,Target,Type
6429,6535,Undirected
10778,6429,Undirected
11340,6429,Undirected
14708,6429,Undirected
15208,6429,Undirected
16780,6429,Undirected
16849,6429,Undirected
16874,6429,Undirected
16990,6429,Undirected
18941,6429,Undirected
19338,6429,Undirected
20191,6429,Undirected
21753,6429,Undirected
22661,6429,Undirected
22860,6429,Undirected
23140,6429,Undirected
25718,6429,Undirected
26604,6429,Undirected
26610,6429,Undirected
27678,6429,Undirected
27735,6429,Undirected
27746,6429,Undirected
27897,6429,Undirected
27918,6429,Undirected
27943,6429,Undirected
27946,6429,Undirected
27952,6429,Undirected
27979,6429,Undirected
28098,6429,Undirected
28099,6429,Undirected
52226,6429,Undirected
52267,6429,Undirected
52368,6429,Undirected
52439,6429,Undirected
52441,6429,Undirected
61460,6429,Undirected
262167,6429,Undirected
262237,6429,Undirected
263214,6429,Undirected
27978,6429,Undirected
1,6471,Undirected
3,6471,Undirected
4,6471,Undirected
5,6471,Undirected
6,6471,Undirected
6471,7,Undirected
6471,7867,Undirected
11340,6471,Undirected
14966,6471,Undirected
15208,6471,Undirected
16780,6471,Undirected
19228,6471,Undirected
21753,6471,Undirected
21862,6471,Undirected
22975,6471,Undirected
27651,6471,Undirected
27676,6471,Undirected
27678,6471,Undirected
27838,6471,Undirected
27853,6471,Undirected
27888,6471,Undirected
27952,6471,Undirected
28059,6471,Undirected
28096,6471,Undirected
28106,6471,Undirected
40703,6471,Undirected
52252,6471,Undirected
52313,6471,Undirected
52353,6471,Undirected
52368,6471,Undirected
52497,6471,Undirected
27986,6471,Undirected
22661,6535,Undirected
27978,6535,Undirected
6507,7004,Undirected
7004,7418,Undirected
11340,7004,Undirected
13381,7004,Undirected
13424,7004,Undirected
13774,7004,Undirected
15311,7004,Undirected
16471,7004,Undirected
16629,7004,Undirected
16742,7004,Undirected
16780,7004,Undirected
16874,7004,Undirected
16990,7004,Undirected
17126,7004,Undirected
17147,7004,Undirected
18941,7004,Undirected
19411,7004,Undirected
20015,7004,Undirected
20256,7004,Undirected
20940,7004,Undirected
21838,7004,Undirected
22047,7004,Undirected
22661,7004,Undirected
22860,7004,Undirected
23140,7004,Undirected
27659,7004,Undirected
27680,7004,Undirected
27856,7004,Undirected
27880,7004,Undirected
27899,7004,Undirected
