Source,Target,Type
21320,3268,Undirected
198336,3268,Undirected
20965,3268,Undirected
50233,5425,Undirected
5425,8544,Undirected
5504,6866,Undirected
5504,8888,Undirected
24655,5504,Undirected
25195,5504,Undirected
39935,5504,Undirected
5504,8544,Undirected
35432,5504,Undirected
174,6866,Undirected
553,6866,Undirected
1103,6866,Undirected
1267,6866,Undirected
1764,6866,Undirected
3252,6866,Undirected
3267,6866,Undirected
3333,6866,Undirected
3356,6866,Undirected
3491,6866,Undirected
3549,6866,Undirected
6762,6866,Undirected
6866,6939,Undirected
6866,7262,Undirected
6866,8280,Undirected
6866,8283,Undirected
6866,8359,Undirected
6866,8468,Undirected
6866,8492,Undirected
6866,8596,Undirected
6866,9002,Undirected
6866,9189,Undirected
6866,9304,Undirected
12637,6866,Undirected
12779,6866,Undirected
12859,6866,Undirected
12989,6866,Undirected
13237,6866,Undirected
15435,6866,Undirected
15544,6866,Undirected
15666,6866,Undirected
16022,6866,Undirected
20080,6866,Undirected
20485,6866,Undirected
20562,6866,Undirected
20640,6866,Undirected
20932,6866,Undirected
24655,6866,Undirected
24989,6866,Undirected
25091,6866,Undirected
25160,6866,Undirected
25220,6866,Undirected
28917,6866,Undirected
29076,6866,Undirected
29140,6866,Undirected
29208,6866,Undirected
29229,6866,Undirected
30132,6866,Undirected
30844,6866,Undirected
31019,6866,Undirected
31025,6866,Undirected
31133,6866,Undirected
31198,6866,Undirected
31500,6866,Undirected
33891,6866,Undirected
34288,6866,Undirected
35358,6866,Undirected
36351,6866,Undirected
37100,6866,Undirected
39792,6866,Undirected
39912,6866,Undirected
39935,6866,Undirected
42070,6866,Undirected
42708,6866,Undirected
44953,6866,Undirected
48166,6866,Undirected
48623,6866,Undirected
49338,6866,Undirected
50233,6866,Undirected
50300,6866,Undirected
50304,6866,Undirected
50763,6866,Undirected
51185,6866,Undirected
51228,6866,Undirected
196676,6866,Undirected
196736,6866,Undirected
196984,6866,Undirected
197580,6866,Undirected
197648,6866,Undirected
198279,6866,Undirected
198943,6866,Undirected
199081,6866,Undirected
199206,6866,Undirected
199598,6866,Undirected
200130,6866,Undirected
201444,6866,Undirected
202018,6866,Undirected
202117,6866,Undirected
12713,6866,Undirected
174,8544,Undirected
553,8544,Undirected
1103,8544,Undirected
1267,8544,Undirected
1299,8544,Undirected
1764,8544,Undirected
2603,8544,Undirected
3252,8544,Undirected
3491,8544,Undirected
3549,8544,Undirected
3741,8544,Undirected
4589,8544,Undirected
5580,8544,Undirected
6939,8544,Undirected
8359,8544,Undirected
8419,8544,Undirected
8422,8544,Undirected
8426,8544,Undirected
8468,8544,Undirected
8492,8544,Undirected
8544,8596,Undirected
8544,8607,Undirected
8544,8732,Undirected
8544,9002,Undirected
8544,9189,Undirected
8544,9304,Undirected
12779,8544,Undirected
12859,8544,Undirected
12874,8544,Undirected
13030,8544,Undirected
13237,8544,Undirected
14537,8544,Undirected
16229,8544,Undirected
19151,8544,Undirected
20485,8544,Undirected
20640,8544,Undirected
20764,8544,Undirected
24989,8544,Undirected
25091,8544,Undirected
25160,8544,Undirected
25220,8544,Undirected
28917,8544,Undirected
29076,8544,Undirected
29140,8544,Undirected
29208,8544,Undirected
29611,8544,Undirected
29636,8544,Undirected
30844,8544,Undirected
30916,8544,Undirected
31019,8544,Undirected
31025,8544,Undirected
31133,8544,Undirected
31500,8544,Undirected
33891,8544,Undirected
34288,8544,Undirected
35358,8544,Undirected
36351,8544,Undirected
37100,8544,Undirected
39202,8544,Undirected
39792,8544,Undirected
39912,8544,Undirected
41695,8544,Undirected
41811,8544,Undirected
42708,8544,Undirected
43531,8544,Undirected
43644,8544,Undirected
48166,8544,Undirected
50300,8544,Undirected
50996,8544,Undirected
56730,8544,Undirected
196736,8544,Undirected
197374,8544,Undirected
198686,8544,Undirected
199206,8544,Undirected
