Source,Target,Type
11556,3551,Undirected
26105,3551,Undirected
11556,6193,Undirected
262248,6193,Undirected
11556,3491,Undirected
11556,3549,Undirected
11556,6762,Undirected
11556,11562,Undirected
11556,22010,Undirected
11556,23360,Undirected
11556,23414,Undirected
11556,27679,Undirected
11556,27687,Undirected
11556,27760,Undirected
11556,27786,Undirected
11556,27796,Undirected
11556,27802,Undirected
11556,27819,Undirected
11556,27832,Undirected
11556,27873,Undirected
11556,27913,Undirected
11556,27915,Undirected
11556,27922,Undirected
11556,27928,Undirected
11556,27936,Undirected
11556,27956,Undirected
11556,27959,Undirected
11556,28031,Undirected
11556,28043,Undirected
11556,28112,Undirected
11556,28316,Undirected
11556,52336,Undirected
12956,14709,Undirected
11562,14709,Undirected
14709,27842,Undirected
14709,23520,Undirected
14709,52245,Undirected
18809,3549,Undirected
18809,23520,Undirected
21599,3549,Undirected
21599,26105,Undirected
21599,52336,Undirected
21599,23520,Undirected
21883,701,Undirected
14551,21883,Undirected
22227,26105,Undirected
22382,26105,Undirected
23360,26105,Undirected
26105,27679,Undirected
26105,27687,Undirected
26105,27726,Undirected
26105,27760,Undirected
26105,27783,Undirected
26105,27786,Undirected
26105,27802,Undirected
26105,27812,Undirected
26105,27873,Undirected
26105,27915,Undirected
26105,27922,Undirected
26105,27928,Undirected
26105,27938,Undirected
26105,27972,Undirected
26105,27990,Undirected
26105,28018,Undirected
26105,28031,Undirected
26105,28043,Undirected
26105,28061,Undirected
26105,28062,Undirected
26105,28079,Undirected
26105,28112,Undirected
26105,28316,Undirected
26105,52337,Undirected
26105,52437,Undirected
26105,262198,Undirected
26105,262225,Undirected
26426,3549,Undirected
23520,26426,Undirected
26426,27755,Undirected
26426,27989,Undirected
26426,52337,Undirected
263211,26426,Undirected
23520,27649,Undirected
23520,27749,Undirected
1299,27755,Undirected
27796,27930,Undirected
27796,52468,Undirected
23520,27860,Undirected
20080,27922,Undirected
27928,52468,Undirected
23520,27930,Undirected
27936,7908,Undirected
23520,27944,Undirected
23520,27956,Undirected
27956,32421,Undirected
23520,28005,Undirected
28005,52437,Undirected
28005,33576,Undirected
28005,52468,Undirected
28064,32787,Undirected
28092,33182,Undirected
23520,52245,Undirected
262242,52245,Undirected
52245,52468,Undirected
29789,52261,Undirected
23520,52284,Undirected
25761,52284,Undirected
52302,852,Undirected
3257,52302,Undirected
3491,52302,Undirected
4181,52302,Undirected
4826,52302,Undirected
52302,5580,Undirected
52302,6461,Undirected
52302,6939,Undirected
52302,7575,Undirected
52302,8359,Undirected
10026,52302,Undirected
11666,52302,Undirected
12989,52302,Undirected
19151,52302,Undirected
45177,52302,Undirected
17048,52302,Undirected
52302,63157,Undirected
23520,52365,Undirected
262218,52446,Undirected
1299,52468,Undirected
28022,52468,Undirected
52228,52468,Undirected
262184,52468,Undirected
262242,52468,Undirected
262243,52468,Undirected
263713,52468,Undirected
3549,52469,Undirected
40065,52469,Undirected
61491,701,Undirected
14551,61491,Undirected
262144,6939,Undirected
262144,36236,Undirected
262218,3549,Undirected
23520,262218,Undirected
23520,262225,Undirected
1299,262227,Undirected
262227,2914,Undirected
262248,3549,Undirected
262933,6939,Undirected
19181,262933,Undirected
262933,26505,Undirected
263171,44050,Undirected
263203,27589,Undirected
263211,3549,Undirected
23520,263215,Undirected
197006,6730,Undirected
197006,31424,Undirected
