Source,Target,Type
1547,174,Undirected
1547,251,Undirected
1547,553,Undirected
1547,701,Undirected
1547,852,Undirected
1103,1547,Undirected
1267,1547,Undirected
1299,1547,Undirected
1547,1764,Undirected
1547,2381,Undirected
1547,3252,Undirected
1547,3267,Undirected
1547,3333,Undirected
1547,3549,Undirected
1547,3741,Undirected
1547,5769,Undirected
1547,6079,Undirected
1547,6667,Undirected
1547,6679,Undirected
1547,6777,Undirected
1547,6939,Undirected
1547,8283,Undirected
1547,8331,Undirected
1547,8359,Undirected
1547,8419,Undirected
1547,8422,Undirected
1547,8426,Undirected
1547,8447,Undirected
1547,8468,Undirected
1547,8492,Undirected
1547,8596,Undirected
1547,8732,Undirected
1547,9002,Undirected
1547,9189,Undirected
1547,9304,Undirected
1547,9505,Undirected
10026,1547,Undirected
11666,1547,Undirected
12350,1547,Undirected
12637,1547,Undirected
12779,1547,Undirected
12859,1547,Undirected
12989,1547,Undirected
13030,1547,Undirected
13237,1547,Undirected
14537,1547,Undirected
15435,1547,Undirected
1547,18786,Undirected
1547,19151,Undirected
1547,20080,Undirected
1547,20485,Undirected
1547,20562,Undirected
1547,20640,Undirected
1547,20932,Undirected
1547,24989,Undirected
1547,25091,Undirected
1547,25160,Undirected
1547,25220,Undirected
1547,28917,Undirected
1547,29140,Undirected
1547,29208,Undirected
1547,29611,Undirected
1547,29636,Undirected
1547,30132,Undirected
1547,30844,Undirected
1547,31019,Undirected
1547,31025,Undirected
1547,31133,Undirected
1547,31343,Undirected
1547,31500,Undirected
1547,33891,Undirected
1547,34288,Undirected
1547,36351,Undirected
1547,37100,Undirected
1547,39202,Undirected
1547,39326,Undirected
1547,39792,Undirected
1547,39912,Undirected
1547,41695,Undirected
1547,41811,Undirected
1547,42708,Undirected
1547,43531,Undirected
1547,44953,Undirected
1547,48166,Undirected
1547,50300,Undirected
1547,50304,Undirected
1547,50763,Undirected
1547,50952,Undirected
1547,51185,Undirected
1547,56467,Undirected
1547,56730,Undirected
1547,63845,Undirected
132017,1547,Undirected
133527,1547,Undirected
