Source,Target,Type
5391,8585,Undirected
5483,8585,Undirected
21183,8585,Undirected
29453,8585,Undirected
47451,8585,Undirected
15397,47881,Undirected
15397,60861,Undirected
15397,15958,Undirected
29453,51434,Undirected
201777,29453,Undirected
20965,40981,Undirected
43846,43940,Undirected
43940,8400,Undirected
43940,47451,Undirected
43940,52116,Undirected
198961,43940,Undirected
12041,47451,Undirected
33076,47451,Undirected
47881,51924,Undirected
198961,47881,Undirected
201649,47881,Undirected
15958,51629,Undirected
198961,60861,Undirected
