Source,Target,Type
19429,3603,Undirected
1239,3816,Undirected
3816,7087,Undirected
3816,7315,Undirected
3816,8026,Undirected
3816,8163,Undirected
19731,3816,Undirected
21578,3816,Undirected
22368,3816,Undirected
26605,3816,Undirected
27753,3816,Undirected
27921,3816,Undirected
27992,3816,Undirected
3816,52256,Undirected
12956,3816,Undirected
13489,5722,Undirected
14080,5722,Undirected
27805,5722,Undirected
18747,7087,Undirected
13489,7195,Undirected
27921,7315,Undirected
12956,7315,Undirected
19429,8026,Undirected
10299,23520,Undirected
10299,52320,Undirected
10620,14080,Undirected
10620,18739,Undirected
11237,3549,Undirected
11581,19429,Undirected
1239,13489,Undirected
1299,13489,Undirected
13489,1916,Undirected
13489,2603,Undirected
13489,3216,Undirected
13489,3292,Undirected
13489,3303,Undirected
13489,4181,Undirected
13489,4589,Undirected
13489,5769,Undirected
13489,6079,Undirected
13489,6453,Undirected
13489,6939,Undirected
13489,8218,Undirected
13489,8359,Undirected
13489,8657,Undirected
13489,8928,Undirected
13489,9002,Undirected
13489,9304,Undirected
10026,13489,Undirected
11039,13489,Undirected
11666,13489,Undirected
12989,13489,Undirected
13030,13489,Undirected
13489,13618,Undirected
13489,14361,Undirected
13489,14840,Undirected
13489,16559,Undirected
13489,16735,Undirected
13489,18678,Undirected
13489,19151,Undirected
13489,20080,Undirected
13489,20485,Undirected
13489,26605,Undirected
13489,27695,Undirected
13489,27805,Undirected
13489,27817,Undirected
13489,27831,Undirected
13489,27989,Undirected
13489,36351,Undirected
13489,41095,Undirected
13489,43531,Undirected
13489,52247,Undirected
13489,52334,Undirected
13489,52456,Undirected
13489,52720,Undirected
13489,61467,Undirected
13489,262206,Undirected
13489,262220,Undirected
1239,14080,Undirected
1299,14080,Undirected
14080,2914,Undirected
14080,3257,Undirected
14080,6453,Undirected
14080,22453,Undirected
14080,26611,Undirected
14080,26619,Undirected
14080,27663,Undirected
14080,27731,Undirected
14080,27855,Undirected
14080,28039,Undirected
14080,28070,Undirected
14080,52258,Undirected
14080,52269,Undirected
14080,52494,Undirected
14080,262158,Undirected
14080,262226,Undirected
14080,262245,Undirected
14080,263191,Undirected
14080,263680,Undirected
14080,27817,Undirected
14080,28513,Undirected
14187,7908,Undirected
14187,19429,Undirected
14187,23520,Undirected
14664,18747,Undirected
18678,3491,Undirected
12956,18678,Undirected
13335,18678,Undirected
18678,18747,Undirected
18678,19429,Undirected
18678,22698,Undirected
18678,22724,Undirected
18678,23059,Undirected
18678,26596,Undirected
18678,26619,Undirected
18678,27650,Undirected
18678,27668,Undirected
18678,27765,Undirected
18678,27803,Undirected
18678,27837,Undirected
18678,27845,Undirected
18678,27921,Undirected
18678,27941,Undirected
18678,27951,Undirected
18678,27975,Undirected
18678,27992,Undirected
18678,28032,Undirected
18678,28083,Undirected
18678,262186,Undirected
18678,263195,Undirected
18678,23520,Undirected
18678,52320,Undirected
18678,262589,Undirected
174,19429,Undirected
1239,19429,Undirected
19429,3356,Undirected
19429,3549,Undirected
19429,21578,Undirected
19429,22368,Undirected
19429,27855,Undirected
19429,27937,Undirected
19429,28039,Undirected
19429,29754,Undirected
19429,52330,Undirected
19429,262214,Undirected
19429,262261,Undirected
19429,263210,Undirected
19429,23520,Undirected
19429,52320,Undirected
19429,57731,Undirected
21578,27817,Undirected
22698,3549,Undirected
22698,23520,Undirected
26596,27810,Undirected
26605,27817,Undirected
1299,26611,Undirected
23520,26611,Undirected
23520,26619,Undirected
27663,3549,Undirected
23520,27695,Undirected
27731,3549,Undirected
18747,27763,Undirected
262186,27763,Undirected
27805,52488,Undirected
23520,27810,Undirected
20940,27810,Undirected
27810,52320,Undirected
27750,27817,Undirected
16528,27817,Undirected
27817,27951,Undirected
27855,52320,Undirected
27941,3549,Undirected
27951,3549,Undirected
23520,27951,Undirected
27951,52467,Undirected
23520,27975,Undirected
27989,3549,Undirected
26426,27989,Undirected
23148,27992,Undirected
12008,27992,Undirected
27992,58620,Undirected
28070,3549,Undirected
23520,28083,Undirected
28085,3549,Undirected
23520,28085,Undirected
3549,52247,Undirected
3549,52269,Undirected
3549,52330,Undirected
3549,52334,Undirected
52335,7819,Undirected
23520,52434,Undirected
23520,52464,Undirected
3549,52488,Undirected
262186,61446,Undirected
3549,61454,Undirected
3549,61457,Undirected
23520,61457,Undirected
262186,61469,Undirected
23520,262186,Undirected
262186,52320,Undirected
262186,262928,Undirected
262186,263210,Undirected
23520,262191,Undirected
23520,262214,Undirected
174,262215,Undirected
262215,52320,Undirected
262215,263691,Undirected
262220,3549,Undirected
23520,262226,Undirected
23520,262245,Undirected
23520,262263,Undirected
262928,52320,Undirected
262929,3549,Undirected
23520,263191,Undirected
262182,263202,Undirected
263227,3549,Undirected
23520,263227,Undirected
263680,3549,Undirected
12956,19429,Undirected
13489,14080,Undirected
