Source,Target,Type
174,20459,Undirected
20459,553,Undirected
1267,20459,Undirected
1764,20459,Undirected
20459,2905,Undirected
20459,3252,Undirected
20459,5713,Undirected
20459,6774,Undirected
20459,6939,Undirected
20459,8426,Undirected
20459,8468,Undirected
20459,8492,Undirected
20459,8596,Undirected
20459,9002,Undirected
20459,9189,Undirected
10474,20459,Undirected
12714,20459,Undirected
12779,20459,Undirected
12859,20459,Undirected
13237,20459,Undirected
16265,20459,Undirected
16637,20459,Undirected
20459,20485,Undirected
20459,20640,Undirected
20459,22735,Undirected
20459,24989,Undirected
20459,25091,Undirected
20459,25220,Undirected
20459,28917,Undirected
20459,29076,Undirected
20459,29140,Undirected
20459,29208,Undirected
20459,30844,Undirected
20459,31019,Undirected
20459,31025,Undirected
20459,31133,Undirected
20459,31500,Undirected
20459,34288,Undirected
20459,36877,Undirected
20459,36996,Undirected
20459,36999,Undirected
20459,37154,Undirected
20459,37513,Undirected
20459,39792,Undirected
20459,39912,Undirected
20459,42708,Undirected
20459,48166,Undirected
20459,33763,Undirected
174,33763,Undirected
1103,33763,Undirected
1267,33763,Undirected
3356,33763,Undirected
33763,3549,Undirected
33763,3741,Undirected
33763,6453,Undirected
33763,6730,Undirected
33763,6939,Undirected
33763,8359,Undirected
33763,8419,Undirected
33763,8422,Undirected
33763,8468,Undirected
33763,8657,Undirected
33763,8732,Undirected
10474,33763,Undirected
12779,33763,Undirected
12859,33763,Undirected
13237,33763,Undirected
14537,33763,Undirected
15412,33763,Undirected
16265,33763,Undirected
19151,33763,Undirected
20485,33763,Undirected
25091,33763,Undirected
25160,33763,Undirected
29208,33763,Undirected
29611,33763,Undirected
29636,33763,Undirected
30844,33763,Undirected
31133,33763,Undirected
31500,33763,Undirected
33763,613,Undirected
15399,33763,Undirected
33763,33891,Undirected
33763,34288,Undirected
33763,34947,Undirected
33763,36351,Undirected
33763,36877,Undirected
33763,36881,Undirected
33763,36907,Undirected
33763,37026,Undirected
33763,37062,Undirected
33763,37084,Undirected
33763,37100,Undirected
33763,37105,Undirected
33763,37119,Undirected
33763,37262,Undirected
33763,37264,Undirected
33763,37513,Undirected
33763,37593,Undirected
33763,39202,Undirected
33763,39792,Undirected
33763,41695,Undirected
33763,41811,Undirected
33763,42708,Undirected
33763,43531,Undirected
33763,50300,Undirected
33763,56730,Undirected
202109,33763,Undirected
327691,33763,Undirected
327694,33763,Undirected
327801,33763,Undirected
174,37009,Undirected
1103,37009,Undirected
1764,37009,Undirected
3252,37009,Undirected
3267,37009,Undirected
3333,37009,Undirected
37009,3741,Undirected
37009,5400,Undirected
37009,6939,Undirected
37009,8283,Undirected
37009,8359,Undirected
37009,8419,Undirected
37009,8468,Undirected
37009,8492,Undirected
37009,8657,Undirected
37009,9002,Undirected
10474,37009,Undirected
12637,37009,Undirected
12779,37009,Undirected
12859,37009,Undirected
13237,37009,Undirected
19151,37009,Undirected
20485,37009,Undirected
20562,37009,Undirected
20932,37009,Undirected
25160,37009,Undirected
25220,37009,Undirected
28917,37009,Undirected
29140,37009,Undirected
29636,37009,Undirected
30132,37009,Undirected
30844,37009,Undirected
31019,37009,Undirected
31133,37009,Undirected
31500,37009,Undirected
34288,37009,Undirected
37009,39202,Undirected
37009,39792,Undirected
37009,41695,Undirected
37009,41811,Undirected
37009,50300,Undirected
37009,50304,Undirected
37009,50763,Undirected
37009,51185,Undirected
37009,56730,Undirected
200130,37009,Undirected
202018,37009,Undirected
202109,37009,Undirected
37009,43531,Undirected
2905,37513,Undirected
16637,37513,Undirected
2905,327694,Undirected
16637,327694,Undirected
22822,33763,Undirected
13414,33763,Undirected
10310,33763,Undirected
2828,33763,Undirected
33763,54888,Undirected
2635,36996,Undirected
13414,36996,Undirected
3356,36996,Undirected
15169,36996,Undirected
36877,36996,Undirected
