Source,Target,Type
23647,4007,Undirected
4007,45353,Undirected
4007,58433,Undirected
133092,4007,Undirected
133179,4007,Undirected
4007,45845,Undirected
4613,58433,Undirected
24550,4613,Undirected
45157,4613,Undirected
132346,17501,Undirected
17501,45274,Undirected
18395,45157,Undirected
23647,45845,Undirected
23752,6453,Undirected
23752,8781,Undirected
23752,9304,Undirected
23752,9498,Undirected
23752,9829,Undirected
23752,45353,Undirected
23752,56196,Undirected
23752,58456,Undirected
23866,45650,Undirected
24474,45170,Undirected
24550,9498,Undirected
24550,45157,Undirected
24550,55548,Undirected
24550,59343,Undirected
133092,24550,Undirected
24550,45845,Undirected
38217,59370,Undirected
38533,45650,Undirected
1299,38565,Undirected
38565,6453,Undirected
38565,9498,Undirected
3491,45157,Undirected
45157,9498,Undirected
45157,58504,Undirected
24490,45170,Undirected
45170,45353,Undirected
133185,45170,Undirected
45170,45274,Undirected
174,45274,Undirected
45274,59370,Undirected
133185,45274,Undirected
45451,6453,Undirected
45451,9498,Undirected
45451,56204,Undirected
2914,45494,Undirected
45494,4739,Undirected
45494,4826,Undirected
45494,4844,Undirected
45494,6939,Undirected
45494,7575,Undirected
45494,8674,Undirected
23855,45494,Undirected
36351,45494,Undirected
132132,45494,Undirected
45650,55548,Undirected
45650,59370,Undirected
132346,45650,Undirected
45650,45845,Undirected
2914,45845,Undirected
45845,6421,Undirected
45845,6453,Undirected
45845,9498,Undirected
45845,55427,Undirected
45845,55915,Undirected
45845,56204,Undirected
55427,55763,Undirected
133185,55427,Undirected
3,55548,Undirected
55915,58504,Undirected
56266,8674,Undirected
59343,6453,Undirected
133185,133372,Undirected
15169,17501,Undirected
45274,9498,Undirected
13414,45494,Undirected
38621,45494,Undirected
45494,7473,Undirected
15169,45494,Undirected
2635,45494,Undirected
31377,45494,Undirected
17501,38217,Undirected
