59860,BY
59861,BY
8220,GB
47311,BY
62165,BY
60770,BY
51631,BY
34421,BY
37100,MU
60769,BY
28737,BY
25220,DE
42772,BY
43531,GB
24989,DE
8492,RU
21062,BY
39912,AT
50929,BY
199561,BY
50176,BY
60611,BY
56497,BY
49091,BY
56498,BY
51365,BY
56740,BY
31025,DE
56920,BY
20640,DE
34288,CH
28849,BY
6697,BY
49711,BY
56742,BY
50438,BY
50934,BY
44841,BY
44272,BY
13237,DE
58076,BY
48981,BY
29140,DE
30945,BY
60655,BY
24659,BY
42036,BY
20932,CH
12406,BY
60367,BY
49526,BY
31019,NL
33973,BY
41245,BY
38980,BY
50686,BY
50685,BY
12779,IT
21236,BY
51584,BY
39792,RU
25091,CH
21305,BY
35668,BY
34921,BY
50155,BY
61277,BY
44087,BY
21043,null
44288,BY
42708,SE
13171,BY
50345,BY
57481,BY
49243,BY
60857,BY
24941,BY
57331,BY
8468,GB
9002,UA
60280,BY
20852,BY
49051,BY
50334,BY
12389,RU
44397,BY
62197,BY
60330,BY
50528,BY
34781,CH
6939,US
29076,RU
5498,BY
201512,BY
31345,GB
24827,BY
31143,BY
35587,BY
60744,BY
60742,BY
59770,BY
30844,GB
50770,BY
57192,BY
199102,BY
48743,BY
48352,BY
21274,BY
60870,AT
50593,BY
50590,BY
61235,BY
50492,BY
25106,BY
62170,BY
